Z,A,E0,ThetaDeg,nu,cross,error,dataSet,normalization,normError,system_err,normCross,normCrossError,Veff,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),Ex,W2original,Ffoc2,Ep,E0original,R,Q2,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Hcc,Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,Exbin_qv,Excenter_qv,nucenter_ex_qv,epcenter_ex_qv,W2bin_qv,W2center_qv,nucenter_w2_qv,epcenter_w2_qv,Exbin_q2,Excenter_q2,nucenter_ex_q2,epcenter_ex_q2,W2bin_q2,W2center_q2,nucenter_w2_q2,epcenter_w2_q2,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,bc_qv_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,bc_qv_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,bc_q2_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_q2_w2
6,12,0.3631,90.0,0.1386,2993.8,21.0821,-1,1.0,0.0,0.0,2993.8,21.0821,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.12736748060830333,0.8790134981289999,1.0172963734567901,0.22449999999999998,0.36,2.894010933453939,0.1630319,0.18224186,0.4268979503347375,0.977413598129,0.3090560616953864,0.00010497689337752046,28518656.855596058,200826.09917007203,0.00020555302314231042,1878.7305448078098,5624543.505045622,39607.58521869273,14.444905133128238,0.10171986589188416,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0,0.0,0.0,0.0,9.0,0.9867277778299504,0.1252719110545123,0.30827498518189106,0.0,0.0,0.0,0.0,8.0,0.969303867247145,0.13266269237106096,0.31055974168423534,0.002508112,1.927456e-12,0.01279898,0.02247545,1.0,0.01459236,0.01988814,0.01253508,0.02168379,0.9788390363684362,0.001554724,1.633242e-12,0.01285077,0.02242336,1.0,0.01310447,0.02246323,0.01253508,0.02168379,1.0339726082917329
6,12,0.3631,90.0,0.1422,2847.28,20.5597,-1,1.0,0.0,0.0,2847.28,20.5597,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.13096748060830332,0.8857690637289999,1.0172963734567901,0.22089999999999999,0.36,2.894010933453939,0.16041758,0.18063842,0.4250157879420481,0.9867834837289999,0.307493378978445,0.00011485157088418784,24790953.90755338,179011.0474042332,0.00020555302314231042,1896.8292207650957,5400803.903700042,38998.23973016414,13.870298978324458,0.10015494995387085,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0,0.0,0.0,0.0,9.0,0.9867277778299504,0.1252719110545123,0.30827498518189106,0.0,0.0,0.0,0.0,9.0,0.994590031463454,0.14613753616189212,0.30609568964681416,0.002508112,1.927456e-12,0.01260915,0.02160226,1.0,0.01459236,0.01988814,0.01227486,0.02067234,1.015668091245666,0.001554724,1.633242e-12,0.01264142,0.02148549,1.0,0.01190763,0.01981617,0.01227486,0.02067234,0.9650926958728447
6,12,0.3631,90.0,0.1458,2710.69,20.0605,-1,1.0,0.0,0.0,2710.69,20.0605,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.13456748060830334,0.8925246293289999,1.0172963734567901,0.21729999999999997,0.36,2.894010933453939,0.15780326,0.1790609,0.42315588144323363,0.996153369329,0.3058646928296137,0.0001246699274750529,21742933.960897855,160908.89283635953,0.00020555302314231042,1915.909819581258,5193437.58884072,38434.10893570983,13.33774255961026,0.09870615401136304,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0,0.0,0.0,0.0,9.0,0.9867277778299504,0.1252719110545123,0.30827498518189106,0.0,0.0,0.0,0.0,9.0,0.994590031463454,0.14613753616189212,0.30609568964681416,0.002508112,1.927456e-12,0.01234939,0.02060857,1.0,0.01459236,0.01988814,0.01196329,0.01960511,1.0590434806657676,0.001554724,1.633242e-12,0.01237341,0.02047188,1.0,0.01190763,0.01981617,0.01196329,0.01960511,1.0063081991172556
6,12,0.3631,90.0,0.1494,2601.43,19.652,-1,1.0,0.0,0.0,2601.43,19.652,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.13816748060830333,0.8992801949289999,1.0172963734567901,0.21369999999999997,0.36,2.894010933453939,0.15518894,0.1775093,0.4213185255836729,1.005523254929,0.3041682606258622,0.00013442922798796,19351669.56573606,146188.4464720731,0.00020555302314231042,1936.0239033472124,5036430.662884538,38046.74174857942,12.934518698216598,0.09771132087250191,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0,0.0,0.0,0.0,10.0,1.0064142858556342,0.13448712503058402,0.3042861782861248,0.0,0.0,0.0,0.0,9.0,0.994590031463454,0.14613753616189212,0.30609568964681416,0.002508112,1.927456e-12,0.01204104,0.01956366,1.0,0.0133045,0.01735014,0.01161083,0.01850887,0.9892690547774209,0.001554724,1.633242e-12,0.01205666,0.01940876,1.0,0.01190763,0.01981617,0.01161083,0.01850887,1.0537172910225996
6,12,0.3631,90.0,0.153,2434.27,19.0102,-1,1.0,0.0,0.0,2434.27,19.0102,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.14176748060830333,0.9060357605289999,1.0172963734567901,0.21009999999999998,0.36,2.894010933453939,0.15257462,0.17598362,0.419504016667302,1.014893140529,0.3024023021598248,0.00014412669218326292,16889793.022549406,131899.23193288696,0.00020555302314231042,1957.2266677093526,4764418.160404846,37207.270398488334,12.235938486361327,0.09555539764012459,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0,0.0,0.0,0.0,11.0,1.0236856891842057,0.14250712989886416,0.3005430056837103,0.0,0.0,0.0,0.0,10.0,1.023396240146886,0.16148819033366935,0.3006632229117614,0.002508112,1.927456e-12,0.01169392,0.01849245,1.0,0.0121561,0.01526652,0.01122762,0.0174088,0.9330688885633046,0.001554724,1.633242e-12,0.01170121,0.0183216,1.0,0.01039988,0.0167559,0.01122762,0.0174088,0.9579603353548463
6,12,0.3631,90.0,0.1566,2272.89,18.3692,-1,1.0,0.0,0.0,2272.89,18.3692,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.14536748060830332,0.9127913261289999,1.0172963734567901,0.2065,0.36,2.894010933453939,0.14996030000000002,0.17448386000000002,0.41771265242987315,1.024263026129,0.3005649993359764,0.00015375949686967749,14782111.324976835,119467.09227052981,0.00020555302314231042,1979.577262210927,4499361.363506594,36363.25064500496,11.555221858842764,0.09338779323656425,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0,0.0,0.0,0.0,11.0,1.0236856891842057,0.14250712989886416,0.3005430056837103,0.0,0.0,0.0,0.0,10.0,1.023396240146886,0.16148819033366935,0.3006632229117614,0.002508112,1.927456e-12,0.01131751,0.01741825,1.0,0.0121561,0.01526652,0.01084592,0.01638269,0.980072055127572,0.001554724,1.633242e-12,0.01134145,0.01729338,1.0,0.01039988,0.0167559,0.01084592,0.01638269,1.006217403784141
6,12,0.3631,90.0,0.1602,2172.24,17.9579,-1,1.0,0.0,0.0,2172.24,17.9579,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.14896748060830334,0.919546891729,1.0172963734567901,0.20289999999999997,0.36,2.894010933453939,0.14734598,0.17301002,0.4159447319055742,1.0336329117290002,0.2986544959054943,0.00016332477824009388,13300125.207007606,109952.08561435287,0.00020555302314231042,2003.1391448221907,4351298.975948555,35972.17244880242,11.174969285430945,0.09238342951554174,"[0.340,0.428]",0.38,"[0.145,0.206]",0.16,0.0,0.0,0.0,0.0,12.0,1.0421207893575715,0.15100235056916234,0.29629336439551407,0.0,0.0,0.0,0.0,10.0,1.023396240146886,0.16148819033366935,0.3006632229117614,0.002508112,1.927456e-12,0.01094607,0.01642064,1.0,0.01094451,0.01323012,0.01042704,0.0153379,0.9157922573171156,0.001554724,1.633242e-12,0.01093494,0.01622278,1.0,0.01039988,0.0167559,0.01042704,0.0153379,1.0620162395850923
6,12,0.3631,90.0,0.1638,2030.46,17.362,-1,1.0,0.0,0.0,2030.46,17.362,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.15256748060830333,0.926302457329,1.0172963734567901,0.19929999999999998,0.36,2.894010933453939,0.14473166,0.17156210000000002,0.4142005552869286,1.0430027973290001,0.2966688972435424,0.00017281963442300648,11749012.239142295,100463.12190143538,0.00020555302314231042,2027.980474980849,4117733.2352296147,35209.7970066175,10.575127722465462,0.09042550334281163,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,12.0,1.0421207893575715,0.15100235056916234,0.29629336439551407,0.0,0.0,0.0,0.0,9.0,1.0434697385630316,0.15086947830430567,0.295914019975907,0.002508112,1.927456e-12,0.01053486,0.01539773,1.0,0.01094451,0.01323012,0.01000289,0.01434956,0.9673902884880803,0.005143744,2.537129e-12,0.01051715,0.01519379,1.0,0.01093704,0.01306241,0.01000289,0.01434956,0.9593873806346704
6,12,0.3631,90.0,0.1674,1898.48,16.7882,-1,1.0,0.0,0.0,1898.48,16.7882,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.15616748060830332,0.933058022929,1.0172963734567901,0.19569999999999999,0.36,2.894010933453939,0.14211734,0.17014010000000002,0.4124804237779049,1.052372682929,0.29460627017293667,0.00018224112825470704,10417406.971639317,92120.80807871306,0.00020555302314231042,2054.174550099853,3899809.299873569,34485.89318198636,10.015457311945537,0.08856637965340909,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,13.0,1.0604723308382957,0.15939376675496375,0.29179864325036736,0.0,0.0,0.0,0.0,9.0,1.0434697385630316,0.15086947830430567,0.295914019975907,0.002508112,1.927456e-12,0.01011841,0.01442813,1.0,0.009851492,0.01160564,0.009618803,0.01349616,0.9087284006484047,0.005143744,2.537129e-12,0.01009441,0.01422069,1.0,0.01093704,0.01306241,0.009618804,0.01349616,1.0086175163377813
6,12,0.3631,90.0,0.171,1775.56,16.2356,-1,1.0,0.0,0.0,1775.56,16.2356,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.15976748060830334,0.939813588529,1.0172963734567901,0.19209999999999997,0.36,2.894010933453939,0.13950302,0.16874402,0.4107846394401816,1.061742568529,0.2924646428383794,0.0001915862902767908,9267677.75207084,84743.01567478506,0.00020555302314231042,2081.8002912423954,3696361.3251183475,33799.27680849504,9.492963941198216,0.08680301728114947,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,13.0,1.0604723308382957,0.15939376675496375,0.29179864325036736,0.0,0.0,0.0,0.0,10.0,1.067045168569373,0.16343268219397386,0.2902613800503335,0.002508112,1.927456e-12,0.009701984,0.01352339,1.0,0.009851492,0.01160564,0.009194632,0.01264956,0.9590722207124552,0.005143744,2.537129e-12,0.009672088,0.01331514,1.0,0.009435028,0.01122831,0.009194633,0.01264956,0.9287010016349496
6,12,0.3631,90.0,0.1746,1625.91,15.5364,-1,1.0,0.0,0.0,1625.91,15.5364,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.16336748060830333,0.946569154129,1.0172963734567901,0.18849999999999997,0.36,2.894010933453939,0.1368887,0.16737386,0.40911350503252764,1.071112454129,0.2902420046356895,0.00020085212196287492,8095060.1074582115,77352.43147130762,0.00020555302314231042,2110.942784534251,3432202.9828020846,32796.451477637944,8.814554717150108,0.08422756973481368,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,14.0,1.0796271869168672,0.1680846216200923,0.2868212367597661,0.0,0.0,0.0,0.0,10.0,1.067045168569373,0.16343268219397386,0.2902613800503335,0.002508112,1.927456e-12,0.009332345,0.0127586,1.0,0.008823856,0.01029958,0.008781408,0.01189126,0.9098502264085732,0.005143744,2.537129e-12,0.009290675,0.01254777,1.0,0.009435028,0.01122831,0.008781408,0.01189126,0.9779955861793471
6,12,0.3631,90.0,0.1782,1520.66,15.0251,-1,1.0,0.0,0.0,1520.66,15.0251,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.16696748060830333,0.9533247197289998,1.0172963734567901,0.18489999999999998,0.36,2.894010933453939,0.13427438,0.16602962,0.40746732384327455,1.080482339729,0.28793630620069816,0.00021003559917769223,7240010.769381558,71535.96846831957,0.00020555302314231042,2141.693885906482,3256788.224542551,32179.164805133485,8.364056016280154,0.08264225931517298,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,14.0,1.0796271869168672,0.1680846216200923,0.2868212367597661,0.0,0.0,0.0,0.0,11.0,1.0901920426569447,0.1757675112296446,0.28450282121485615,0.002508112,1.927456e-12,0.008923023,0.01200276,1.0,0.008823856,0.01029958,0.008380526,0.01122364,0.9552268722906538,0.005143744,2.537129e-12,0.008878212,0.01179821,1.0,0.008241359,0.01008947,0.008380526,0.01122364,0.9290160830425828
6,12,0.3631,90.0,0.1818,1419.7,14.5178,-1,1.0,0.0,0.0,1419.7,14.5178,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.17056748060830332,0.960080285329,1.0172963734567901,0.1813,0.36,2.894010933453939,0.13166006000000002,0.1647113,0.405846399515876,1.0898522253290002,0.28554545946273496,0.0002191336758709147,6478693.858247073,66250.88518367216,0.00020555302314231042,2174.152897967089,3086644.869243876,31563.9169421066,7.9270952879798475,0.08106218494881583,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,15.0,1.0991704590647144,0.1768819036186472,0.28143615822948986,0.0,0.0,0.0,0.0,11.0,1.0901920426569447,0.1757675112296446,0.28450282121485615,0.002508112,1.927456e-12,0.008526234,0.01133366,1.0,0.007897844,0.009373996,0.008041023,0.0107093,0.9123104708826494,0.005143744,2.537129e-12,0.008477778,0.01113648,1.0,0.008241359,0.01008947,0.008041023,0.0107093,0.9658997542359326
6,12,0.3631,90.0,0.1854,1342.36,14.1168,-1,1.0,0.0,0.0,1342.36,14.1168,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.17416748060830334,0.9668358509289998,1.0172963734567901,0.17769999999999997,0.36,2.894010933453939,0.12904574,0.1634189,0.40425103586756583,1.099222110929,0.28306733776788695,0.00022814328800717991,5883846.12024069,61876.902552380714,0.00020555302314231042,2208.427329225492,2964504.509659131,31175.926921210426,7.613415447910142,0.08006575225353699,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,15.0,1.0991704590647144,0.1768819036186472,0.28143615822948986,0.0,0.0,0.0,0.0,11.0,1.0901920426569447,0.1757675112296446,0.28450282121485615,0.002508112,1.927456e-12,0.008142793,0.01075192,1.0,0.007897844,0.009373996,0.007662617,0.01022203,0.9496295220425806,0.005143744,2.537129e-12,0.008142966,0.01062705,1.0,0.008241359,0.01008947,0.007662617,0.01022203,1.00541093326342
6,12,0.3631,90.0,0.189,1266.05,13.7097,-1,1.0,0.0,0.0,1266.05,13.7097,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.17776748060830333,0.973591416529,1.0172963734567901,0.17409999999999998,0.36,2.894010933453939,0.12643142000000002,0.16215242000000002,0.4026815367011505,1.108591996529,0.2804997760774783,0.00023706135773283852,5340600.476214275,57831.86315607981,0.00020555302314231042,2244.633747584354,2841818.556129171,30773.255289257217,7.29833441807761,0.07903161436872053,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,16.0,1.1179637109147145,0.18527660322840867,0.2759592554956259,0.0,0.0,0.0,0.0,12.0,1.1131333757139537,0.18799280869477947,0.2786274675633951,0.002508112,1.927456e-12,0.007827148,0.010319,1.0,0.007126145,0.008855721,0.007301858,0.009826435,0.9312218807533998,0.005143744,2.537129e-12,0.007762523,0.01013819,1.0,0.007219228,0.009439293,0.007301858,0.009826435,0.9726424585348019
6,12,0.3631,90.0,0.1926,1178.9,13.2294,-1,1.0,0.0,0.0,1178.9,13.2294,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.18136748060830332,0.9803469821289998,1.0172963734567901,0.17049999999999998,0.36,2.894010933453939,0.12381710000000001,0.16091186000000002,0.40113820560998675,1.1179618821289998,0.27784057124749034,0.0002458847977788951,4794521.70548621,53803.2449321904,0.00020555302314231042,2282.8987420248877,2691309.3269731402,30201.38061774405,6.911797886736212,0.07756293066654342,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,16.0,1.1179637109147145,0.18527660322840867,0.2759592554956259,0.0,0.0,0.0,0.0,12.0,1.1131333757139537,0.18799280869477947,0.2786274675633951,0.002508112,1.927456e-12,0.007465398,0.009906482,1.0,0.007126145,0.008855721,0.007014769,0.009575609,0.9515468875893125,0.005143744,2.537129e-12,0.007399953,0.009738242,1.0,0.007219228,0.009439293,0.007014769,0.009575609,0.9938715179321442
6,12,0.3631,90.0,0.1962,1121.01,12.9005,-1,1.0,0.0,0.0,1121.01,12.900500000000001,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.18496748060830334,0.9871025477290001,1.0172963734567901,0.16689999999999997,0.36,2.894010933453939,0.12120278,0.15969722,0.39962134577622355,1.1273317677290002,0.2750874823949184,0.0002546105160985274,4402842.495186646,50667.58513229616,0.00020555302314231042,2323.360008814097,2604509.803480691,29972.50579370626,6.688880083482595,0.07697513627618596,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,16.0,1.1179637109147145,0.18527660322840867,0.2759592554956259,0.0,0.0,0.0,0.0,13.0,1.1366569816250307,0.20052839583790147,0.272465164289199,0.002508112,1.927456e-12,0.007121327,0.009579172,1.0,0.007126145,0.008855721,0.006678543,0.009351221,0.9721774639556553,0.005143744,2.537129e-12,0.007118488,0.009481405,1.0,0.006434437,0.009326269,0.006678543,0.00935122,0.9976384138185346
6,12,0.3631,90.0,0.1998,1089.53,12.7181,-1,1.0,0.0,0.0,1089.53,12.7181,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.18856748060830333,0.9938581133289999,1.0172963734567901,0.16329999999999997,0.36,2.894010933453939,0.11858846,0.1585085,0.3981312597624055,1.136701653329,0.2722382313573388,0.0002632354207363642,4138994.6571483137,48314.546592639,0.00020555302314231042,2366.1675814411346,2578010.5650075595,30093.155917526496,6.62082496300906,0.07728498890534957,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,17.0,1.1360289474113174,0.19328740378378273,0.27041225007972525,0.0,0.0,0.0,0.0,13.0,1.1366569816250307,0.20052839583790147,0.272465164289199,0.002508112,1.927456e-12,0.006860275,0.00938872,1.0,0.006488966,0.008669638,0.006437387,0.009259635,0.9573912224291684,0.005143744,2.537129e-12,0.006776804,0.009245433,1.0,0.006434437,0.009326269,0.006437387,0.009259635,1.0047924723234352
6,12,0.3631,90.0,0.2034,1045.59,12.459,-1,1.0,0.0,0.0,1045.59,12.459,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.19216748060830333,1.0006136789289999,1.0172963734567901,0.15969999999999998,0.36,2.894010933453939,0.11597414,0.1573457,0.3966682492965627,1.146071538929,0.26929050325224535,0.00027175642492548554,3847526.329089354,45846.20217688029,0.00020555302314231042,2411.4852269527278,2521424.8384495024,30044.694442604035,6.475501977901553,0.07716053055468726,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,18.0,1.1523149503070278,0.20046092428039486,0.26516877737342404,0.0,0.0,0.0,0.0,13.0,1.1366569816250307,0.20052839583790147,0.272465164289199,0.002508112,1.927456e-12,0.006536571,0.009218312,1.0,0.005928916,0.008703923,0.006119933,0.009194515,0.9641006105732663,0.005143744,2.537129e-12,0.006455213,0.009089569,1.0,0.006434437,0.009326269,0.006119933,0.009194515,1.011872189336244
6,12,0.3631,90.0,0.207,1038.46,12.4165,-1,1.0,0.0,0.0,1038.46,12.4165,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.19576748060830332,1.007369244529,1.0172963734567901,0.1561,0.36,2.894010933453939,0.11335982000000001,0.15620882000000003,0.3952326150509343,1.155441424529,0.26624194714299815,0.00028017045240676,3706529.332694699,44317.66409818744,0.00020555302314231042,2459.4920355390227,2554084.0992258536,30538.28285927027,6.5593772156358305,0.07842816015825575,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,18.0,1.1523149503070278,0.20046092428039486,0.26516877737342404,0.0,0.0,0.0,0.0,14.0,1.158704705680813,0.21227749447752042,0.2665935197300462,0.002508112,1.927456e-12,0.006232341,0.00912398,1.0,0.005928916,0.008703923,0.005825604,0.009205669,0.963074202479227,0.005143744,2.537129e-12,0.006218374,0.009057634,1.0,0.005783764,0.009588946,0.005825604,0.009205669,1.0307962524641543
6,12,0.3631,90.0,0.2106,995.262,12.1554,-1,1.0,0.0,0.0,995.262,12.1554,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.19936748060830334,1.014124810129,1.0172963734567901,0.15249999999999997,0.36,2.894010933453939,0.1107455,0.15509786,0.3938246564145013,1.164811310129,0.26309017681851166,0.00028847444296379525,3450087.258249458,42136.83498307527,0.00020555302314231042,2510.3842352909473,2498490.0347841387,30514.724533655582,6.41660100880141,0.0783676578653507,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,19.0,1.1678120292522487,0.2072452361063698,0.2599604482743039,0.0,0.0,0.0,0.0,14.0,1.158704705680813,0.21227749447752042,0.2665935197300462,0.002508112,1.927456e-12,0.006015834,0.009146831,1.0,0.005534635,0.008976128,0.005618338,0.009329006,0.9770613160513683,0.005143744,2.537129e-12,0.005916253,0.009048773,1.0,0.005783764,0.009588946,0.005618338,0.009329005,1.0157372623324563
6,12,0.3631,90.0,0.2142,976.557,12.0407,-1,1.0,0.0,0.0,976.557,12.0407,0.0031,1.5707963267948966,0.5000000000000001,0.5000000000000001,0.9999999999999998,0.20296748060830333,1.020880375729,1.0172963734567901,0.14889999999999998,0.36,2.894010933453939,0.10813118000000001,0.15401282,0.39244467125952925,1.174181195729,0.25983277169409363,0.00029666535816532514,3291779.6875218106,40586.80822885286,0.00020555302314231042,2564.377270222957,2504260.5738771204,30876.897397573557,6.431420858570614,0.07929778715609144,"[0.340,0.428]",0.38,"[0.100,0.145]",0.12,0.0,0.0,0.0,0.0,19.0,1.1678120292522487,0.2072452361063698,0.2599604482743039,0.0,0.0,0.0,0.0,15.0,1.1811547088505225,0.22424096522095516,0.2605478334083926,0.002508112,1.927456e-12,0.005729218,0.00919298,1.0,0.005534635,0.008976128,0.005342799,0.009482806,0.961367704672522,0.005143744,2.537129e-12,0.005633507,0.009109671,1.0,0.005240781,0.01022479,0.005342799,0.009482806,1.0587914497038313
