Z,A,E0,ThetaDeg,nu,cross,error
6,12,3.595,30.01,2.10308,191.574,3.73488
6,12,3.595,30.01,2.13903,195.433,3.77231
6,12,3.595,30.01,2.17497,202.132,3.83642
6,12,3.595,30.01,2.21093,202.351,3.83849
6,12,3.595,30.01,2.24688,208.394,3.89539
6,12,3.595,30.01,2.28282,205.045,3.86396
6,12,3.595,30.01,2.31878,218.661,3.99019
6,12,3.595,30.01,2.35473,221.21,4.01338
6,12,3.595,30.01,2.39067,224.559,4.04365
6,12,3.595,30.01,2.42663,229.729,4.08993
6,12,3.595,30.01,2.46258,228.928,4.0828
6,12,3.595,30.01,2.49852,241.67,4.19488
6,12,3.595,30.01,2.53448,250.481,4.27067
6,12,3.595,30.01,2.57043,254.704,4.30652
6,12,3.595,30.01,2.60637,252.884,4.2911
6,12,3.595,30.01,2.64233,254.631,4.3059
6,12,3.595,30.01,2.67828,261.403,4.36278
6,12,3.595,30.01,2.71422,261.694,4.36521
6,12,3.595,30.01,2.75018,275.092,4.47556
6,12,3.595,30.01,2.78613,274.146,4.46785
6,12,3.595,30.01,2.82207,270.651,4.43928
6,12,3.595,30.01,2.85803,270.141,4.4351
6,12,3.595,30.01,2.89398,265.554,4.39728
6,12,3.595,30.01,2.92992,268.393,4.42073
6,12,3.595,30.01,2.96588,272.034,4.45061
6,12,3.595,30.01,3.00183,274.073,4.46726
6,12,3.595,30.01,3.03777,276.694,4.48857
6,12,3.595,30.01,3.07373,276.767,4.48916
6,12,3.595,30.01,3.10968,280.626,4.52035
6,12,3.595,30.01,3.14562,285.869,4.56238
6,12,3.595,30.01,3.18158,277.495,4.49506
6,12,3.595,30.01,3.21753,277.568,4.49565
6,12,3.595,30.01,3.25347,267.447,4.41293
6,12,3.595,30.01,3.28943,265.481,4.39668
6,12,3.595,30.01,3.32538,261.112,4.36035
6,12,3.595,30.01,3.36132,246.767,4.23889
6,12,3.595,30.01,3.39728,226.234,4.0587
6,12,3.595,30.01,3.43323,207.885,3.89063
6,12,3.595,30.01,3.46917,180.943,3.62977
6,12,3.595,30.01,3.50513,149.051,3.29439
6,12,3.595,30.01,3.54108,100.12,2.70002
6,12,0.36,145,0.0018,0,0
6,12,0.36,145,0.0054,0,0
6,12,0.36,145,0.009,0,0
6,12,0.36,145,0.0126,0,0
6,12,0.36,145,0.0162,0,0
6,12,0.36,145,0.0198,0,0
6,12,0.36,145,0.0234,1.03531,0.517657
6,12,0.36,145,0.027,0.776486,0.448304
6,12,0.36,145,0.0306,1.29414,0.578758
6,12,0.36,145,0.0342,3.6236,0.968448
6,12,0.36,145,0.0378,4.14126,1.03531
6,12,0.36,145,0.0414,6.72954,1.31977
6,12,0.36,145,0.045,8.28252,1.46416
6,12,0.36,145,0.0486,13.7179,1.8843
6,12,0.36,145,0.0522,15.7885,2.02152
6,12,0.36,145,0.0558,18.6357,2.19623
6,12,0.36,145,0.0594,29.5065,2.76353
6,12,0.36,145,0.063,41.6714,3.28417
6,12,0.36,145,0.0666,46.848,3.48218
6,12,0.36,145,0.0702,53.8364,3.73288
6,12,0.36,145,0.0738,67.8131,4.18951
6,12,0.36,145,0.0774,76.3544,4.44553
6,12,0.36,145,0.081,98.096,5.03886
6,12,0.36,145,0.0846,112.59,5.3983
6,12,0.36,145,0.0882,128.897,5.776
6,12,0.36,145,0.0918,177.556,6.77914
6,12,0.36,145,0.0954,196.451,7.13072
6,12,0.36,145,0.099,231.134,7.7346
6,12,0.36,145,0.1026,268.146,8.33091
6,12,0.36,145,0.1062,308.265,8.9324
6,12,0.36,145,0.1098,347.348,9.48175
6,12,0.36,145,0.1134,389.796,10.0444
6,12,0.36,145,0.117,442.597,10.7031
6,12,0.36,145,0.1206,480.386,11.1507
6,12,0.36,145,0.1242,532.669,11.7418
6,12,0.36,145,0.1278,577.447,12.2254
6,12,0.36,145,0.1314,642.413,12.8948
6,12,0.36,145,0.135,650.954,12.9802
6,12,0.36,145,0.1386,668.813,13.1571
6,12,0.36,145,0.1422,754.744,13.9767
6,12,0.36,145,0.1458,759.921,14.0246
6,12,0.36,145,0.1494,791.239,14.3107
6,12,0.36,145,0.153,823.075,14.5957
6,12,0.36,145,0.1566,814.275,14.5175
6,12,0.36,145,0.1602,833.428,14.6872
6,12,0.36,145,0.1638,839.64,14.7419
6,12,0.36,145,0.1674,843.781,14.7782
6,12,0.36,145,0.171,846.111,14.7986
6,12,0.36,145,0.1746,824.11,14.6049
6,12,0.36,145,0.1782,820.487,14.5728
6,12,0.36,145,0.1818,802.11,14.4086
6,12,0.36,145,0.1854,784.251,14.2473
6,12,0.36,145,0.189,754.485,13.9743
6,12,0.36,145,0.1926,755.003,13.9791
6,12,0.36,145,0.1962,690.037,13.3642
6,12,0.36,145,0.1998,701.167,13.4715
6,12,0.36,145,0.2034,649.401,12.9647
6,12,0.36,145,0.207,592.2,12.3806
6,12,0.36,145,0.2106,634.389,12.814
6,12,0.36,145,0.2142,567.87,12.1236
6,12,0.36,145,0.2178,542.246,11.8469
6,12,0.36,145,0.2214,508.598,11.4734
6,12,0.36,145,0.225,525.422,11.6617
6,12,0.36,145,0.2286,498.245,11.3561
6,12,0.36,145,0.2322,457.609,10.8831
6,12,0.36,145,0.2358,468.221,11.0086
6,12,0.36,145,0.2394,472.103,11.0541
6,12,0.36,145,0.243,473.656,11.0723
6,12,0.36,145,0.2466,444.668,10.7281
6,12,0.36,145,0.2502,449.326,10.7842
6,12,0.36,145,0.2538,477.28,11.1146
6,12,0.36,145,0.2574,462.009,10.9353
6,12,0.36,145,0.261,486.08,11.2166
6,12,0.36,145,0.2646,480.127,11.1477
6,12,0.36,145,0.2682,481.68,11.1657
6,12,0.36,145,0.2718,511.963,11.5113
6,12,0.36,145,0.2754,517.916,11.5781
6,12,0.36,145,0.279,515.587,11.552
6,12,0.36,145,0.2826,548.199,11.9117
6,12,0.36,145,0.2862,549.493,11.9258
6,12,0.36,145,0.2898,603.588,12.499
6,12,0.36,145,0.2934,610.318,12.5685
6,12,0.36,145,0.297,633.871,12.8087
6,12,0.36,145,0.3006,667.519,13.1443
6,12,0.36,145,0.3042,721.355,13.6641
6,12,0.36,145,0.3078,763.027,14.0532
6,12,0.36,145,0.3114,832.134,14.6758
6,12,0.36,145,0.315,933.854,15.547
6,12,0.36,145,0.3186,1026.26,16.298
6,12,0.36,145,0.3222,1147.9,17.2369
6,12,0.36,145,0.3258,1294.92,18.3074
6,12,0.36,145,0.3294,1441.68,19.317
6,12,0.36,145,0.333,1642.01,20.6155
6,12,0.36,145,0.3366,1904.72,22.2035
6,12,0.36,145,0.3402,2019.38,22.8621
6,12,0.36,145,0.3438,1696.36,20.9539
6,12,0.36,145,0.3474,0,0
6,12,0.36,145,0.351,0,0
6,12,0.36,145,0.3546,0,0
6,12,0.36,60,0.0018,240.337,6.4187
6,12,0.36,60,0.0054,930.321,12.6285
6,12,0.36,60,0.009,2213.43,19.4791
6,12,0.36,60,0.0126,3596.66,24.8305
6,12,0.36,60,0.0162,4919.37,29.0396
6,12,0.36,60,0.0198,6385.05,33.084
6,12,0.36,60,0.0234,7774.96,36.5078
6,12,0.36,60,0.027,9216.98,39.7494
6,12,0.36,60,0.0306,10718.7,42.8654
6,12,0.36,60,0.0342,12295.6,45.9104
6,12,0.36,60,0.0378,14034.2,49.049
6,12,0.36,60,0.0414,15455.3,51.4725
6,12,0.36,60,0.045,16712,53.5243
6,12,0.36,60,0.0486,17760.3,55.1774
6,12,0.36,60,0.0522,18635.2,56.5202
6,12,0.36,60,0.0558,19293.3,57.5095
6,12,0.36,60,0.0594,19734.2,58.163
6,12,0.36,60,0.063,20010.7,58.569
6,12,0.36,60,0.0666,20013.5,58.573
6,12,0.36,60,0.0702,19979,58.5226
6,12,0.36,60,0.0738,19572.7,57.9245
6,12,0.36,60,0.0774,19205,57.3778
6,12,0.36,60,0.081,18601.6,56.4692
6,12,0.36,60,0.0846,17825.2,55.2782
6,12,0.36,60,0.0882,17072.2,54.098
6,12,0.36,60,0.0918,16236.6,52.7576
6,12,0.36,60,0.0954,15342.2,51.2837
6,12,0.36,60,0.099,14451.8,49.7734
6,12,0.36,60,0.1026,13506.9,48.1187
6,12,0.36,60,0.1062,12466.5,46.2284
6,12,0.36,60,0.1098,11520.4,44.4396
6,12,0.36,60,0.1134,10610.7,42.6489
6,12,0.36,60,0.117,9630.63,40.6316
6,12,0.36,60,0.1206,8809.16,38.8601
6,12,0.36,60,0.1242,7909.53,36.8224
6,12,0.36,60,0.1278,7174.97,35.0709
6,12,0.36,60,0.1314,6501.62,33.3847
6,12,0.36,60,0.135,5842.15,31.6463
6,12,0.36,60,0.1386,5271.99,30.0624
6,12,0.36,60,0.1422,4714.17,28.4275
6,12,0.36,60,0.1458,4317.16,27.2042
6,12,0.36,60,0.1494,3895.11,25.8402
6,12,0.36,60,0.153,3444.95,24.3012
6,12,0.36,60,0.1566,3161.75,23.2809
6,12,0.36,60,0.1602,2923.3,22.3858
6,12,0.36,60,0.1638,2770.73,21.7939
6,12,0.36,60,0.1674,2538.8,20.8617
6,12,0.36,60,0.171,2405.09,20.3049
6,12,0.36,60,0.1746,2282.86,19.7823
6,12,0.36,60,0.1782,2230.75,19.5552
6,12,0.36,60,0.1818,2157.72,19.2324
6,12,0.36,60,0.1854,2167.66,19.2767
6,12,0.36,60,0.189,2176.23,19.3148
6,12,0.36,60,0.1926,2123.44,19.079
6,12,0.36,60,0.1962,2163.03,19.2561
6,12,0.36,60,0.1998,2215.32,19.4874
6,12,0.36,60,0.2034,2303.09,19.8697
6,12,0.36,60,0.207,2296.4,19.8409
6,12,0.36,60,0.2106,2363.09,20.1269
6,12,0.36,60,0.2142,2383.66,20.2143
6,12,0.36,60,0.2178,2495.6,20.6835
6,12,0.36,60,0.2214,2524.57,20.8032
6,12,0.36,60,0.225,2567.43,20.979
6,12,0.36,60,0.2286,2638.4,21.267
6,12,0.36,60,0.2322,2709.54,21.5518
6,12,0.36,60,0.2358,2732.16,21.6416
6,12,0.36,60,0.2394,2734.56,21.6511
6,12,0.36,60,0.243,2776.39,21.8161
6,12,0.36,60,0.2466,2859.7,22.141
6,12,0.36,60,0.2502,2905.99,22.3194
6,12,0.36,60,0.2538,2862.79,22.1529
6,12,0.36,60,0.2574,2910.96,22.3385
6,12,0.36,60,0.261,2969.42,22.5617
6,12,0.36,60,0.2646,3015.01,22.7343
6,12,0.36,60,0.2682,3074.16,22.9562
6,12,0.36,60,0.2718,3135.53,23.1842
6,12,0.36,60,0.2754,3254.32,23.6193
6,12,0.36,60,0.279,3304.38,23.8002
6,12,0.36,60,0.2826,3436.72,24.2722
6,12,0.36,60,0.2862,3485.92,24.4453
6,12,0.36,60,0.2898,3632.83,24.9551
6,12,0.36,60,0.2934,3368.15,24.0288
6,12,0.36,60,0.297,3353.41,23.9762
6,12,0.36,60,0.3006,3238.38,23.5614
6,12,0.36,60,0.3042,1938.13,18.2275
6,12,0.36,60,0.3078,79.8838,3.70055
6,12,0.36,60,0.3114,0,0
6,12,0.36,60,0.315,0,0
6,12,0.36,60,0.3186,0,0
6,12,0.36,60,0.3222,0,0
6,12,0.36,60,0.3258,0,0
6,12,0.36,60,0.3294,0,0
6,12,0.36,60,0.333,0,0
6,12,0.36,60,0.3366,0,0
6,12,0.36,60,0.3402,0,0
6,12,0.36,60,0.3438,0,0
6,12,0.36,60,0.3474,0,0
6,12,0.36,60,0.351,0,0
6,12,0.36,60,0.3546,0,0
6,12,0.36,90,0.0018,0,0
6,12,0.36,90,0.0054,0,0
6,12,0.36,90,0.009,1.18766,0.419903
6,12,0.36,90,0.0126,23.7533,1.87786
6,12,0.36,90,0.0162,56.5625,2.89778
6,12,0.36,90,0.0198,101.397,3.87984
6,12,0.36,90,0.0234,139.847,4.55648
6,12,0.36,90,0.027,207.99,5.55677
6,12,0.36,90,0.0306,270.49,6.33691
6,12,0.36,90,0.0342,365.207,7.36328
6,12,0.36,90,0.0378,466.455,8.3216
6,12,0.36,90,0.0414,611.647,9.52911
6,12,0.36,90,0.045,734.57,10.4428
6,12,0.36,90,0.0486,896.686,11.5378
6,12,0.36,90,0.0522,1062.07,12.5568
6,12,0.36,90,0.0558,1240.96,13.5732
6,12,0.36,90,0.0594,1408.57,14.4608
6,12,0.36,90,0.063,1607.8,15.4496
6,12,0.36,90,0.0666,1821.73,16.4454
6,12,0.36,90,0.0702,2017.1,17.3048
6,12,0.36,90,0.0738,2215.44,18.1356
6,12,0.36,90,0.0774,2403.54,18.8898
6,12,0.36,90,0.081,2603.21,19.6588
6,12,0.36,90,0.0846,2774.53,20.2954
6,12,0.36,90,0.0882,2946.15,20.9136
6,12,0.36,90,0.0918,3052.59,21.2881
6,12,0.36,90,0.0954,3157.4,21.6505
6,12,0.36,90,0.099,3303.93,22.1471
6,12,0.36,90,0.1026,3308.24,22.1616
6,12,0.36,90,0.1062,3412.31,22.5074
6,12,0.36,90,0.1098,3398.5,22.4618
6,12,0.36,90,0.1134,3460.26,22.665
6,12,0.36,90,0.117,3424.48,22.5475
6,12,0.36,90,0.1206,3416.17,22.5202
6,12,0.36,90,0.1242,3351.29,22.3053
6,12,0.36,90,0.1278,3284.78,22.0828
6,12,0.36,90,0.1314,3165.12,21.6769
6,12,0.36,90,0.135,3055.71,21.2989
6,12,0.36,90,0.1386,2993.8,21.0821
6,12,0.36,90,0.1422,2847.28,20.5597
6,12,0.36,90,0.1458,2710.69,20.0605
6,12,0.36,90,0.1494,2601.43,19.652
6,12,0.36,90,0.153,2434.27,19.0102
6,12,0.36,90,0.1566,2272.89,18.3692
6,12,0.36,90,0.1602,2172.24,17.9579
6,12,0.36,90,0.1638,2030.46,17.362
6,12,0.36,90,0.1674,1898.48,16.7882
6,12,0.36,90,0.171,1775.56,16.2356
6,12,0.36,90,0.1746,1625.91,15.5364
6,12,0.36,90,0.1782,1520.66,15.0251
6,12,0.36,90,0.1818,1419.7,14.5178
6,12,0.36,90,0.1854,1342.36,14.1168
6,12,0.36,90,0.189,1266.05,13.7097
6,12,0.36,90,0.1926,1178.9,13.2294
6,12,0.36,90,0.1962,1121.01,12.9005
6,12,0.36,90,0.1998,1089.53,12.7181
6,12,0.36,90,0.2034,1045.59,12.459
6,12,0.36,90,0.207,1038.46,12.4165
6,12,0.36,90,0.2106,995.262,12.1554
6,12,0.36,90,0.2142,976.557,12.0407
6,12,0.36,90,0.2178,978.041,12.0498
6,12,0.36,90,0.2214,967.204,11.9829
6,12,0.36,90,0.225,1000.01,12.1844
6,12,0.36,90,0.2286,1005.06,12.2151
6,12,0.36,90,0.2322,988.433,12.1137
6,12,0.36,90,0.2358,1023.02,12.3238
6,12,0.36,90,0.2394,1042.18,12.4386
6,12,0.36,90,0.243,1075.13,12.6338
6,12,0.36,90,0.2466,1092.95,12.738
6,12,0.36,90,0.2502,1109.58,12.8345
6,12,0.36,90,0.2538,1135.56,12.9839
6,12,0.36,90,0.2574,1157.97,13.1115
6,12,0.36,90,0.261,1141.49,13.0178
6,12,0.36,90,0.2646,1143.87,13.0314
6,12,0.36,90,0.2682,1190.63,13.2951
6,12,0.36,90,0.2718,1245.56,13.5983
6,12,0.36,90,0.2754,1283.12,13.8018
6,12,0.36,90,0.279,1318.01,13.9882
6,12,0.36,90,0.2826,1341.47,14.1121
6,12,0.36,90,0.2862,1391.79,14.3744
6,12,0.36,90,0.2898,1450.73,14.6756
6,12,0.36,90,0.2934,1532.98,15.0858
6,12,0.36,90,0.297,1637.64,15.5923
6,12,0.36,90,0.3006,1703.11,15.901
6,12,0.36,90,0.3042,1821.88,16.446
6,12,0.36,90,0.3078,2018.88,17.3124
6,12,0.36,90,0.3114,2168.53,17.9425
6,12,0.36,90,0.315,2383.05,18.8091
6,12,0.36,90,0.3186,2559.86,19.4944
6,12,0.36,90,0.3222,2752.86,20.2159
6,12,0.36,90,0.3258,2856.63,20.5934
6,12,0.36,90,0.3294,3078.28,21.3774
6,12,0.36,90,0.333,940.185,11.8143
6,12,0.36,90,0.3366,0,0
6,12,0.36,90,0.3402,0,0
6,12,0.36,90,0.3438,0,0
6,12,0.36,90,0.3474,0,0
6,12,0.36,90,0.351,0,0
6,12,0.36,90,0.3546,0,0
6,12,3.605,16.02,0.018025,0,0
6,12,3.605,16.02,0.054075,0,0
6,12,3.605,16.02,0.090125,0.573654,0.405634
6,12,3.605,16.02,0.126175,4.58923,1.14731
6,12,3.605,16.02,0.162225,15.2018,2.08813
6,12,3.605,16.02,0.198275,47.6132,3.6955
6,12,3.605,16.02,0.234325,152.305,6.60948
6,12,3.605,16.02,0.270375,386.643,10.5309
6,12,3.605,16.02,0.306425,770.99,14.8708
6,12,3.605,16.02,0.342475,1305.64,19.3518
6,12,3.605,16.02,0.378525,1852.33,23.0499
6,12,3.605,16.02,0.414575,2332.19,25.8638
6,12,3.605,16.02,0.450625,2654.3,27.5921
6,12,3.605,16.02,0.486675,2835.57,28.5187
6,12,3.605,16.02,0.522725,2865.4,28.6683
6,12,3.605,16.02,0.558775,2844.46,28.5634
6,12,3.605,16.02,0.594825,2755.55,28.1134
6,12,3.605,16.02,0.630875,2716.25,27.9122
6,12,3.605,16.02,0.666925,2730.3,27.9844
6,12,3.605,16.02,0.702975,2854.5,28.6138
6,12,3.605,16.02,0.739025,2784.23,28.2594
6,12,3.605,16.02,0.775075,2927.07,28.9752
6,12,3.605,16.02,0.811125,2874.58,28.7142
6,12,3.605,16.02,0.847175,2838.72,28.5346
6,12,3.605,16.02,0.883225,2797.42,28.3262
6,12,3.605,16.02,0.919275,2826.96,28.4754
6,12,3.605,16.02,0.955325,2912.15,28.9013
6,12,3.605,16.02,0.991375,3036.06,29.5097
6,12,3.605,16.02,1.02742,3143.62,30.0279
6,12,3.605,16.02,1.06347,3391.15,31.1877
6,12,3.605,16.02,1.09952,3511.91,31.7381
6,12,3.605,16.02,1.13558,3635.24,32.2906
6,12,3.605,16.02,1.17162,3850.36,33.2323
6,12,3.605,16.02,1.20767,3976.28,33.7713
6,12,3.605,16.02,1.24372,4090.44,34.2527
6,12,3.605,16.02,1.27977,4094.17,34.2683
6,12,3.605,16.02,1.31583,4157.27,34.5314
6,12,3.605,16.02,1.35187,4097.32,34.2815
6,12,3.605,16.02,1.38792,4070.07,34.1673
6,12,3.605,16.02,1.42397,3957.92,33.6933
6,12,3.605,16.02,1.46002,3874.17,33.3349
6,12,3.605,16.02,1.49607,3697.77,32.5672
6,12,3.605,16.02,1.53212,3575.3,32.0233
6,12,3.605,16.02,1.56817,3476.05,31.5757
6,12,3.605,16.02,1.60422,3372.22,31.1005
6,12,3.605,16.02,1.64027,3277.28,30.6596
6,12,3.605,16.02,1.67632,3157.1,30.0922
6,12,3.605,16.02,1.71237,3090.85,29.7748
6,12,3.605,16.02,1.74842,2961.77,29.1465
6,12,3.605,16.02,1.78447,2935.39,29.0163
6,12,3.605,16.02,1.82052,2867.12,28.6769
6,12,3.605,16.02,1.85657,2845.9,28.5706
6,12,3.605,16.02,1.89263,2699.04,27.8237
6,12,3.605,16.02,1.92867,2550.46,27.047
6,12,3.605,16.02,1.96472,2536.98,26.9754
6,12,3.605,16.02,2.00077,2466.71,26.5992
6,12,3.605,16.02,2.03682,2487.08,26.7088
6,12,3.605,16.02,2.07288,2371.2,26.0792
6,12,3.605,16.02,2.10893,2329.89,25.851
6,12,3.605,16.02,2.14498,2268.8,25.5099
6,12,3.605,16.02,2.18102,2234.38,25.3156
6,12,3.605,16.02,2.21707,2239.83,25.3465
6,12,3.605,16.02,2.25313,2196.81,25.1019
6,12,3.605,16.02,2.28918,2140.3,24.7769
6,12,3.605,16.02,2.32523,2075.19,24.3971
6,12,3.605,16.02,2.36128,2095.27,24.5149
6,12,3.605,16.02,2.39732,1991.73,23.9015
6,12,3.605,16.02,2.43338,1952.43,23.6645
6,12,3.605,16.02,2.46943,1907.4,23.39
6,12,3.605,16.02,2.50548,1901.95,23.3566
6,12,3.605,16.02,2.54153,1819.92,22.8473
6,12,3.605,16.02,2.57757,1806.72,22.7644
6,12,3.605,16.02,2.61363,1736.16,22.3154
6,12,3.605,16.02,2.64968,1670.19,21.8873
6,12,3.605,16.02,2.68573,1622.29,21.5712
6,12,3.605,16.02,2.72178,1554.31,21.1144
6,12,3.605,16.02,2.75782,1539.4,21.0129
6,12,3.605,16.02,2.79387,1496.95,20.7211
6,12,3.605,16.02,2.82993,1451.34,20.403
6,12,3.605,16.02,2.86598,1373.9,19.8512
6,12,3.605,16.02,2.90203,1350.67,19.6827
6,12,3.605,16.02,2.93807,1267.49,19.067
6,12,3.605,16.02,2.97412,1242.25,18.8762
6,12,3.605,16.02,3.01018,1194.06,18.5064
6,12,3.605,16.02,3.04623,1100.27,17.7647
6,12,3.605,16.02,3.08228,1056.1,17.4045
6,12,3.605,16.02,3.11833,1046.92,17.3287
6,12,3.605,16.02,3.15437,977.219,16.7419
6,12,3.605,16.02,3.19042,903.791,16.1007
6,12,3.605,16.02,3.22648,873.961,15.8327
6,12,3.605,16.02,3.26253,817.17,15.3097
6,12,3.605,16.02,3.29858,733.129,14.5011
6,12,3.605,16.02,3.33462,619.546,13.3305
6,12,3.605,16.02,3.37067,572.219,12.8112
6,12,3.605,16.02,3.40673,495.35,11.9197
6,12,3.605,16.02,3.44278,417.046,10.9371
6,12,3.605,16.02,3.47883,341.898,9.9028
6,12,3.605,16.02,3.51487,232.33,8.16323
6,12,3.605,16.02,3.55092,15.2018,2.08813
6,12,0.4,145,0.002,0,0
6,12,0.4,145,0.006,0,0
6,12,0.4,145,0.01,0,0
6,12,0.4,145,0.014,0,0
6,12,0.4,145,0.018,0,0
6,12,0.4,145,0.022,0,0
6,12,0.4,145,0.026,0.248541,0.248541
6,12,0.4,145,0.03,0,0
6,12,0.4,145,0.034,0.248541,0.248541
6,12,0.4,145,0.038,2.48541,0.785955
6,12,0.4,145,0.042,1.73979,0.657577
6,12,0.4,145,0.046,0.745622,0.430485
6,12,0.4,145,0.05,1.49124,0.608798
6,12,0.4,145,0.054,4.22519,1.02476
6,12,0.4,145,0.058,4.72227,1.08336
6,12,0.4,145,0.062,5.71644,1.19196
6,12,0.4,145,0.066,5.71644,1.19196
6,12,0.4,145,0.07,8.94747,1.49124
6,12,0.4,145,0.074,13.4212,1.82639
6,12,0.4,145,0.078,14.6639,1.90908
6,12,0.4,145,0.082,17.1493,2.06453
6,12,0.4,145,0.086,21.126,2.29143
6,12,0.4,145,0.09,32.0618,2.82288
6,12,0.4,145,0.094,35.0442,2.95126
6,12,0.4,145,0.098,50.9508,3.55856
6,12,0.4,145,0.102,58.9041,3.82624
6,12,0.4,145,0.106,72.0768,4.2325
6,12,0.4,145,0.11,92.9542,4.80655
6,12,0.4,145,0.114,100.162,4.98942
6,12,0.4,145,0.118,136.2,5.81819
6,12,0.4,145,0.122,153.598,6.17862
6,12,0.4,145,0.126,177.21,6.63655
6,12,0.4,145,0.13,226.172,7.49753
6,12,0.4,145,0.134,253.263,7.93386
6,12,0.4,145,0.138,288.556,8.46864
6,12,0.4,145,0.142,302.226,8.66691
6,12,0.4,145,0.146,348.951,9.31282
6,12,0.4,145,0.15,391.949,9.86991
6,12,0.4,145,0.154,377.285,9.68352
6,12,0.4,145,0.158,447.87,10.5505
6,12,0.4,145,0.162,463.031,10.7276
6,12,0.4,145,0.166,511.497,11.2751
6,12,0.4,145,0.17,564.436,11.8442
6,12,0.4,145,0.174,557.974,11.7762
6,12,0.4,145,0.178,591.527,12.1251
6,12,0.4,145,0.182,596.249,12.1734
6,12,0.4,145,0.186,627.814,12.4915
6,12,0.4,145,0.19,626.571,12.4791
6,12,0.4,145,0.194,612.404,12.3372
6,12,0.4,145,0.198,632.039,12.5335
6,12,0.4,145,0.202,617.624,12.3897
6,12,0.4,145,0.206,616.132,12.3747
6,12,0.4,145,0.21,592.77,12.1378
6,12,0.4,145,0.214,616.63,12.3797
6,12,0.4,145,0.218,578.603,11.9919
6,12,0.4,145,0.222,543.31,11.6204
6,12,0.4,145,0.226,548.281,11.6735
6,12,0.4,145,0.23,512.988,11.2915
6,12,0.4,145,0.234,496.833,11.1123
6,12,0.4,145,0.238,475.458,10.8706
6,12,0.4,145,0.242,475.955,10.8763
6,12,0.4,145,0.246,443.645,10.5007
6,12,0.4,145,0.25,418.045,10.1932
6,12,0.4,145,0.254,439.171,10.4476
6,12,0.4,145,0.258,401.89,9.9943
6,12,0.4,145,0.262,418.543,10.1993
6,12,0.4,145,0.266,390.457,9.85112
6,12,0.4,145,0.27,417.3,10.1841
6,12,0.4,145,0.274,396.92,9.9323
6,12,0.4,145,0.278,402.884,10.0067
6,12,0.4,145,0.282,389.96,9.84485
6,12,0.4,145,0.286,405.867,10.0436
6,12,0.4,145,0.29,415.56,10.1629
6,12,0.4,145,0.294,409.098,10.0835
6,12,0.4,145,0.298,419.288,10.2083
6,12,0.4,145,0.302,436.935,10.4209
6,12,0.4,145,0.306,459.552,10.6873
6,12,0.4,145,0.31,485.151,10.9809
6,12,0.4,145,0.314,480.926,10.933
6,12,0.4,145,0.318,491.365,11.051
6,12,0.4,145,0.322,528.149,11.4572
6,12,0.4,145,0.326,584.319,12.051
6,12,0.4,145,0.33,625.826,12.4717
6,12,0.4,145,0.334,667.083,12.8762
6,12,0.4,145,0.338,709.335,13.2778
6,12,0.4,145,0.342,788.371,13.9979
6,12,0.4,145,0.346,870.638,14.7102
6,12,0.4,145,0.35,963.344,15.4735
6,12,0.4,145,0.354,1005.84,15.8112
6,12,0.4,145,0.358,1141.8,16.8459
6,12,0.4,145,0.362,1306.83,18.0222
6,12,0.4,145,0.366,1370.95,18.4591
6,12,0.4,145,0.37,1521.81,19.4482
6,12,0.4,145,0.374,1682.12,20.4469
6,12,0.4,145,0.378,1789.99,21.0923
6,12,0.4,145,0.382,1934.64,21.928
6,12,0.4,145,0.386,1174.85,17.088
6,12,0.4,145,0.39,0,0
6,12,0.4,145,0.394,0,0
6,12,0.4,36,0.002,36618.1,94.2395
6,12,0.4,36,0.006,66110.8,126.625
6,12,0.4,36,0.01,92160.9,149.506
6,12,0.4,36,0.014,113975,166.261
6,12,0.4,36,0.018,131619,178.667
6,12,0.4,36,0.022,142939,186.192
6,12,0.4,36,0.026,150921,191.32
6,12,0.4,36,0.03,155487,194.192
6,12,0.4,36,0.034,158630,196.145
6,12,0.4,36,0.038,159035,196.395
6,12,0.4,36,0.042,156539,194.848
6,12,0.4,36,0.046,151537,191.71
6,12,0.4,36,0.05,144770,187.38
6,12,0.4,36,0.054,135677,181.4
6,12,0.4,36,0.058,126032,174.834
6,12,0.4,36,0.062,115309,167.231
6,12,0.4,36,0.066,104732,159.377
6,12,0.4,36,0.07,93892.6,150.904
6,12,0.4,36,0.074,83199.8,142.052
6,12,0.4,36,0.078,73005.2,133.064
6,12,0.4,36,0.082,63709.4,124.305
6,12,0.4,36,0.086,55080.6,115.58
6,12,0.4,36,0.09,47209.5,107.004
6,12,0.4,36,0.094,40289.5,98.851
6,12,0.4,36,0.098,34122.6,90.9717
6,12,0.4,36,0.102,28818.9,83.6034
6,12,0.4,36,0.106,24560.6,77.1799
6,12,0.4,36,0.11,20707.9,70.8685
6,12,0.4,36,0.114,17520.6,65.1867
6,12,0.4,36,0.118,15095.2,60.5069
6,12,0.4,36,0.122,12969.2,56.0843
6,12,0.4,36,0.126,11325.5,52.4101
6,12,0.4,36,0.13,10006.9,49.2646
6,12,0.4,36,0.134,8998.45,46.7163
6,12,0.4,36,0.138,8179.41,44.5396
6,12,0.4,36,0.142,7539.85,42.7628
6,12,0.4,36,0.146,7085.11,41.4532
6,12,0.4,36,0.15,6732.46,40.4084
6,12,0.4,36,0.154,6485.08,39.6591
6,12,0.4,36,0.158,6304.88,39.1042
6,12,0.4,36,0.162,6221.2,38.8439
