Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ratio
26,56,1.5,11.939,0.06,2270000.0,26100.0,Baran:1988tw,1.44,11.939,0.06,0.0577,0.8995,0.0934,2196916.228,1898389.792,455.832,259438.4,38632.204,2158284.024,2025015.925611787,1989937.1700271466,1.0059994492228357
26,56,1.5,11.939,0.07,2260000.0,26800.0,Baran:1988tw,1.43,11.939,0.07,0.0677,0.9189,0.0928,2229036.056,1961677.9,1186.068,264536.48,1635.556,2227400.5,2108901.964,2106080.288,1.0716477288083175
26,56,1.5,11.939,0.08,2290000.0,19600.0,Baran:1988tw,1.42,11.939,0.08,0.0777,0.9383,0.0922,2155985.208,1903928.936,1968.408,250070.65200000003,17.264,2155967.996,2223801.943999999,2221816.324,1.0297679639046131
26,56,1.5,11.939,0.09,2160000.0,19400.0,Baran:1988tw,1.41,11.939,0.09,0.0877,0.9577,0.0915,1983674.784,1756541.904,3902.964,223229.864,0.052,1983674.732,2192299.668,2188396.652,0.9852667641785184
26,56,1.5,11.939,0.1,2030000.0,25700.0,Baran:1988tw,1.4,11.939,0.1,0.0977,0.9772,0.0909,1755726.284,1558590.488,5943.808,191192.04,0.0,1755726.284,2045945.564,2040001.808,0.9922062618475416
26,56,1.5,11.939,0.11,1700000.0,24200.0,Baran:1988tw,1.39,11.939,0.11,0.1077,0.9966,0.0902,1515090.096,1345027.06,10382.736,159680.29999999996,0.0,1515090.096,1832373.4,1821990.664,0.9277585016241776
26,56,1.5,11.939,0.12,1490000.0,23100.0,Baran:1988tw,1.38,11.939,0.12,0.1177,1.016,0.0896,1286822.836,1139577.8679999998,14893.164,132351.804,0.0,1286822.836,1592795.776,1577902.6119999995,0.9354620488395872
26,56,1.5,11.939,0.13,1230000.0,21600.0,Baran:1988tw,1.37,11.939,0.13,0.1277,1.0354,0.0889,1089083.944,954602.74,23622.04,110859.112,0.0,1089083.944,1363034.868,1339412.776,0.9023980448899273
26,56,1.5,11.939,0.14,1050000.0,13900.0,Baran:1988tw,1.36,11.939,0.14,0.1377,1.0548,0.0883,921785.436,794405.1440000001,32065.384,95314.96,0.0,921785.436,1156302.8879999996,1124237.5559999996,0.9080665722595692
26,56,1.5,11.939,0.15,896000.0,17100.0,Baran:1988tw,1.35,11.939,0.15,0.1477,1.0742,0.0876,786637.384,658738.288,43007.12,84891.92399999997,0.0,786637.384,982217.964,939210.792,0.9122211493171184
26,56,1.5,11.939,0.16,754000.0,16000.0,Baran:1988tw,1.34,11.939,0.16,0.1577,1.0936,0.087,684220.0559999999,545268.776,60588.89199999999,78362.38799999999,0.0,684220.0559999999,845119.3919999999,784530.5,0.8921816339057572
26,56,1.5,11.939,0.17,645000.0,15200.0,Baran:1988tw,1.33,11.939,0.17,0.1677,1.1131,0.0863,602743.0240000001,450983.36400000006,77278.292,74481.368,0.0,602743.0240000001,734421.7400000001,657143.4480000001,0.8782419757890063
26,56,1.5,11.939,0.18,593000.0,14700.0,Baran:1988tw,1.32,11.939,0.18,0.1777,1.1325,0.0857,542301.2919999999,372880.768,97222.47599999998,72197.996,0.0,542301.2919999999,650095.2119999998,552872.684,0.9121740770488864
26,56,1.5,11.939,0.19,560000.0,11300.0,Baran:1988tw,1.31,11.939,0.19,0.1877,1.1519,0.085,499482.152,308258.808,120493.62,70729.77599999998,0.0,499482.152,588041.012,467547.444,0.9523145300620632
26,56,1.5,11.939,0.2,550000.0,17300.0,Baran:1988tw,1.3,11.939,0.2,0.1977,1.1713,0.0844,471437.876,254798.7,147088.13599999997,69551.04,0.0,471437.876,544584.04,397495.904,1.009945131700885
26,56,1.5,11.939,0.21,528000.0,16500.0,Baran:1988tw,1.29,11.939,0.21,0.2077,1.1907,0.0837,455803.608,210558.29599999997,176903.32399999996,68341.988,0.0,455803.608,516587.136,339683.8119999999,1.02209281494768
26,56,1.5,11.939,0.22,515000.0,16000.0,Baran:1988tw,1.28,11.939,0.22,0.2177,1.2101,0.0831,447726.032,173930.01599999997,206867.024,66928.992,0.0,447726.032,498551.404,291684.38,1.032992778413678
26,56,1.5,11.939,0.23,543000.0,16500.0,Baran:1988tw,1.27,11.939,0.23,0.2277,1.2295,0.0824,451153.716,143590.044,242329.932,65233.73999999999,0.0,451153.716,493913.264,251583.332,1.099383311965479
26,56,1.5,11.939,0.24,532000.0,16600.0,Baran:1988tw,1.26,11.939,0.24,0.2377,1.249,0.0818,461335.42,118449.916,279649.812,63235.69199999999,0.0,461335.42,497524.404,217874.592,1.0692942812911748
26,56,1.5,11.939,0.25,564000.0,17500.0,Baran:1988tw,1.25,11.939,0.25,0.2477,1.2684,0.0811,474899.152,97614.556,316337.476,60947.12,0.0,474899.152,505706.656,189369.18,1.11527106338897
26,56,1.5,11.939,0.26,575000.0,19700.0,Baran:1988tw,1.24,11.939,0.26,0.2577,1.2878,0.0805,493445.056,80346.552,354700.164,58398.34,0.0,493445.056,519822.5760000001,165122.412,1.10614664800553
26,56,1.5,11.939,0.27,586000.0,19700.0,Baran:1988tw,1.23,11.939,0.27,0.2677,1.3072,0.0798,512400.8760000001,66037.65999999999,390734.5,55628.768,0.0,512400.8760000001,535113.28,144378.832,1.0950952291821274
26,56,1.5,11.939,0.28,596000.0,19700.0,Baran:1988tw,1.22,11.939,0.28,0.2777,1.3266,0.0792,531526.632,54185.14399999999,424659.56,52681.98,0.0,531526.632,551191.1080000001,126531.6,1.0812946568796968
26,56,1.5,11.939,0.29,600000.0,9770.0,Baran:1988tw,1.21,11.939,0.29,0.2877,1.346,0.0785,549134.0399999999,44372.744,455158.236,49603.008,0.0,549134.0399999999,566249.4759999999,111091.188,1.0596036295493192
26,56,1.5,11.939,0.3,587000.0,9650.0,Baran:1988tw,1.2,11.939,0.3,0.2977,1.3654,0.0779,563826.952,36255.492,481135.1479999999,46436.312,0.0,563826.952,578797.076,97661.928,1.0141723659986146
26,56,1.5,11.939,0.31,577000.0,9390.0,Baran:1988tw,1.19,11.939,0.31,0.3077,1.3849,0.0772,574535.0,29546.92,501763.444,43224.63599999999,0.0,574535.0,587687.152,85923.70799999998,0.9818148959635584
26,56,1.5,11.939,0.32,592000.0,9580.0,Baran:1988tw,1.18,11.939,0.32,0.3177,1.4043,0.0766,580544.3279999999,24009.024,516527.232,40008.07199999999,0.0,580544.3279999999,592144.2799999999,75617.048,0.9997563431669052
26,56,1.5,11.939,0.33,575000.0,9710.0,Baran:1988tw,1.17,11.939,0.33,0.3277,1.4237,0.0759,581502.376,19443.892,525235.1,36823.384000000005,0.0,581502.376,591766.3440000002,66531.24399999999,0.9716672903587767
26,56,1.5,11.939,0.34,570000.0,6790.0,Baran:1988tw,1.16,11.939,0.34,0.3377,1.4431,0.0753,577393.076,15686.788,528002.6959999999,33703.592,0.0,577393.076,586497.7559999999,58495.05999999999,0.9718707261345432
26,56,1.5,11.939,0.35,560000.0,9000.0,Baran:1988tw,1.15,11.939,0.35,0.3477,1.4625,0.0746,568488.596,12600.64,525210.504,30677.4,0.0,568488.596,576579.2239999999,51368.668,0.9712455404046956
26,56,1.5,11.939,0.36,552000.0,8780.0,Baran:1988tw,1.14,11.939,0.36,0.3577,1.4819,0.074,555223.9160000001,10071.308,517383.36,27769.248,0.0,555223.9160000001,562420.4560000001,45037.096000000005,0.9814721248332402
26,56,1.5,11.939,0.37,516000.0,8880.0,Baran:1988tw,1.13,11.939,0.37,0.3677,1.5013,0.0733,538374.1479999999,8003.736,505371.36,24999.052,0.0,538374.1479999999,544777.0639999999,39405.704,0.9471764398656844
26,56,1.5,11.939,0.38,490000.0,6320.0,Baran:1988tw,1.12,11.939,0.38,0.3777,1.5208,0.0727,518567.764,6318.727999999999,489866.5719999999,22382.464,0.0,518567.764,524261.712,34395.14,0.9346476936694548
26,56,1.5,11.939,0.39,465000.0,8400.0,Baran:1988tw,1.11,11.939,0.39,0.3877,1.5402,0.072,496625.324,4950.348,471744.156,19930.82,0.0,496625.324,501682.948,29938.792,0.9268802175831578
26,56,1.5,11.939,0.4,433000.0,7970.0,Baran:1988tw,1.1,11.939,0.4,0.3977,1.5596,0.0714,473224.96,3843.684,451729.616,17651.607999999997,0.0,473224.96,477709.232,25979.564,0.9064091103853736
26,56,1.5,11.939,0.41,423000.0,8070.0,Baran:1988tw,1.09,11.939,0.41,0.4077,1.579,0.0707,449072.572,2953.08,430570.92,15548.572000000002,0.0,449072.572,453039.0280000001,22468.108,0.9336943924398494
26,56,1.5,11.939,0.42,387000.0,8190.0,Baran:1988tw,1.08,11.939,0.42,0.4177,1.5984,0.0701,424727.3679999999,2240.4719999999998,408864.56,13622.335999999998,0.0,424727.3679999999,428225.4599999999,19360.9,0.9037295447122646
26,56,1.5,11.939,0.43,362000.0,8380.0,Baran:1988tw,1.07,11.939,0.43,0.4277,1.6178,0.0694,400696.92,1674.244,387152.116,11870.56,0.0,400696.92,403771.42,16619.303999999996,0.8965468630741621
26,56,1.65,11.939,0.01,692000.0,10600.0,Baran:1988tw,1.64,11.939,0.01,0.0073,0.7821,0.1171,10118576.26,0.0,0.0,0.0,10118576.26,0.0,9417713.353036473,0.0,0.06838906800906
26,56,1.65,11.939,0.02,1030000.0,12700.0,Baran:1988tw,1.63,11.939,0.02,0.0173,0.8015,0.1164,761201.1680000001,0.0,0.0,0.0,761201.1680000001,0.0,1007024.6003293182,298548.0103410979,0.9519698704012988
26,56,1.65,11.939,0.03,1200000.0,13700.0,Baran:1988tw,1.62,11.939,0.03,0.0273,0.821,0.1156,800081.0999999999,546635.44,0.0,80350.712,173094.948,626986.1519999999,989918.4425588155,828812.911381769,1.1282566168226464
26,56,1.65,11.939,0.04,1370000.0,15100.0,Baran:1988tw,1.61,11.939,0.04,0.0373,0.8405,0.1149,1318308.264,900635.5279999999,0.0,143626.548,274046.188,1044262.076,1416191.972749836,1161127.5864409716,0.9003772173070536
26,56,1.65,11.939,0.05,1520000.0,13400.0,Baran:1988tw,1.6,11.939,0.05,0.0473,0.86,0.1142,1552077.1239999998,1165619.988,157.09199999999996,198500.74399999995,187799.3,1364277.8239999998,1580593.1324167354,1405655.5347505042,0.8950546555586021
26,56,1.65,11.939,0.06,1630000.0,14200.0,Baran:1988tw,1.59,11.939,0.06,0.0573,0.8794,0.1135,1625002.704,1351214.176,428.9479999999999,237262.11599999992,36097.516,1588905.1879999998,1594707.9897137182,1560711.5786384991,0.9513328487208784
26,56,1.65,11.939,0.07,1700000.0,14900.0,Baran:1988tw,1.58,11.939,0.07,0.0673,0.8989,0.1128,1719071.432,1460023.864,842.9199999999998,256461.4,1743.2999999999995,1717328.184,1628735.1336595437,1626328.0965150911,0.971459087456546
26,56,1.65,11.939,0.08,1740000.0,25100.0,Baran:1988tw,1.57,11.939,0.08,0.0773,0.9184,0.1121,1751459.1119999995,1492615.696,1927.432,256895.028,20.956,1751438.1559999995,1690158.236,1688209.8480000002,1.0294894069314822
26,56,1.65,11.939,0.09,1680000.0,25200.0,Baran:1988tw,1.56,11.939,0.09,0.0873,0.9379,0.1114,1699622.444,1454277.7079999996,3068.416,242276.216,0.052,1699622.3919999998,1752314.5120000003,1749245.992,0.9587320018725038
26,56,1.65,11.939,0.1,1660000.0,25400.0,Baran:1988tw,1.55,11.939,0.1,0.0973,0.9574,0.1106,1581853.416,1359317.8039999998,4763.199999999999,217772.35999999996,0.0,1581853.416,1725258.6,1720495.3479999998,0.9621745980573578
26,56,1.65,11.939,0.11,1540000.0,24700.0,Baran:1988tw,1.54,11.939,0.11,0.1073,0.9768,0.1099,1424250.204,1228354.3479999998,7216.040000000001,188679.868,0.0,1424250.204,1625634.816,1618418.8279999995,0.9473222305789988
26,56,1.65,11.939,0.12,1430000.0,14800.0,Baran:1988tw,1.53,11.939,0.12,0.1173,0.9963,0.1092,1252111.1719999998,1081978.976,10672.584,159459.56,0.0,1252111.1719999998,1478407.5279999997,1467734.892,0.96725697949774
26,56,1.65,11.939,0.13,1250000.0,13700.0,Baran:1988tw,1.52,11.939,0.13,0.1273,1.0158,0.1085,1086788.768,935978.992,17581.512,133228.264,0.0,1086788.768,1312057.6559999995,1294476.144,0.9527020358318768
26,56,1.65,11.939,0.14,1070000.0,15600.0,Baran:1988tw,1.51,11.939,0.14,0.1373,1.0353,0.1078,935916.436,800016.3079999998,24228.88,111671.248,0.0,935916.436,1143937.6,1119708.72,0.9353657052622452
26,56,1.65,11.939,0.15,916000.0,15000.0,Baran:1988tw,1.5,11.939,0.15,0.1473,1.0548,0.1071,806707.512,678662.088,32789.63999999999,95255.784,0.0,806707.512,989788.176,956998.536,0.9254505380149136
26,56,1.65,11.939,0.16,778000.0,14000.0,Baran:1988tw,1.49,11.939,0.16,0.1573,1.0742,0.1064,700272.716,573133.912,43543.136,83595.668,0.0,700272.716,856609.052,813065.916,0.9082322889111848
26,56,1.65,11.939,0.17,666000.0,13100.0,Baran:1988tw,1.48,11.939,0.17,0.1673,1.0937,0.1056,615370.756,482794.6239999999,56741.464,75834.616,0.0,615370.756,746526.6120000001,689785.0959999999,0.8921316257108861
26,56,1.65,11.939,0.18,604000.0,7980.0,Baran:1988tw,1.47,11.939,0.18,0.1773,1.1132,0.1049,549718.624,406158.3239999999,72597.616,70962.684,0.0,549718.624,658792.004,586194.388,0.916829585563701
26,56,1.65,11.939,0.19,568000.0,9320.0,Baran:1988tw,1.46,11.939,0.19,0.1873,1.1327,0.1042,500795.36,341470.74,91296.088,68028.53199999999,0.0,500795.36,591289.8159999999,499993.7279999999,0.9606118431777626
26,56,1.65,11.939,0.2,501000.0,8700.0,Baran:1988tw,1.45,11.939,0.2,0.1973,1.1522,0.1035,461850.5839999999,287005.576,108594.408,66250.59999999999,0.0,461850.5839999999,537077.5799999998,428483.172,0.9328261291413432
26,56,1.65,11.939,0.21,493000.0,8500.0,Baran:1988tw,1.44,11.939,0.21,0.2073,1.1716,0.1028,438918.896,241194.928,132674.87999999998,65049.088,0.0,438918.896,501744.672,369069.792,0.9825714701361096
26,56,1.65,11.939,0.22,491000.0,8500.0,Baran:1988tw,1.43,11.939,0.22,0.2173,1.1911,0.1021,426203.336,202671.924,159500.432,64030.98,0.0,426203.336,478990.824,319490.392,1.0250718289334078
26,56,1.65,11.939,0.23,481000.0,6800.0,Baran:1988tw,1.42,11.939,0.23,0.2273,1.2106,0.1014,418880.228,170270.672,185656.744,62952.812,0.0,418880.228,463527.584,277870.84,1.0376944471119114
26,56,1.65,11.939,0.24,492000.0,6930.0,Baran:1988tw,1.41,11.939,0.24,0.2373,1.2301,0.1007,421524.636,143008.06,216837.34799999997,61679.228,0.0,421524.636,459539.704,242702.35600000003,1.0706365428655105
26,56,1.65,11.939,0.25,506000.0,11000.0,Baran:1988tw,1.4,11.939,0.25,0.2473,1.2496,0.0999,427430.744,120060.044,247223.288,60147.464,0.0,427430.744,460009.004,212785.768,1.099978469117096
26,56,1.65,11.939,0.26,529000.0,10800.0,Baran:1988tw,1.39,11.939,0.26,0.2573,1.269,0.0992,439655.216,100737.156,280577.752,58340.30799999998,0.0,439655.216,467748.3719999999,187170.62,1.130949954434048
26,56,1.65,11.939,0.27,520000.0,10900.0,Baran:1988tw,1.38,11.939,0.27,0.2673,1.2885,0.0985,452730.668,84462.87199999999,311999.688,56268.108,0.0,452730.668,477100.468,165100.77999999997,1.0899171870022144
26,56,1.65,11.939,0.28,541000.0,11200.0,Baran:1988tw,1.37,11.939,0.28,0.2773,1.308,0.0978,467484.3160000001,70754.84,342772.924,53956.55199999999,0.0,467484.3160000001,488744.62000000005,145971.696,1.106917555430073
26,56,1.65,11.939,0.29,528000.0,11300.0,Baran:1988tw,1.36,11.939,0.29,0.2873,1.3275,0.0971,482404.26,59208.76,371755.384,51440.064,0.0,482404.26,501051.876,129296.44,1.0537831016922488
26,56,1.65,11.939,0.3,557000.0,12000.0,Baran:1988tw,1.35,11.939,0.3,0.2973,1.347,0.0964,496187.3799999999,49485.48799999999,397944.612,48757.332,0.0,496187.3799999999,512625.7759999999,114681.216,1.0865626078076889
26,56,1.65,11.939,0.31,562000.0,13800.0,Baran:1988tw,1.34,11.939,0.31,0.3073,1.3664,0.0957,507740.7919999999,41299.804,420492.5399999999,45948.5,0.0,507740.7919999999,522298.6599999999,101806.172,1.0760127165556963
26,56,1.65,11.939,0.32,566000.0,13800.0,Baran:1988tw,1.33,11.939,0.32,0.3173,1.3859,0.0949,516214.08799999993,34411.936,438748.336,43053.81599999999,0.0,516214.08799999993,529159.436,90411.1,1.0696209147822888
26,56,1.65,11.939,0.33,572000.0,13800.0,Baran:1988tw,1.32,11.939,0.33,0.3273,1.4054,0.0942,521022.0079999999,28619.656,452290.176,40112.228,0.0,521022.0079999999,532573.7039999999,80283.58,1.0740297459372874
26,56,1.65,11.939,0.34,581000.0,9800.0,Baran:1988tw,1.31,11.939,0.34,0.3373,1.4249,0.0935,521849.796,23752.56,460936.736,37160.5,0.0,521849.796,532187.1359999999,71250.4,1.091721239951204
26,56,1.65,11.939,0.35,563000.0,9480.0,Baran:1988tw,1.3,11.939,0.35,0.3473,1.4443,0.0928,518639.212,19666.608,464739.86,34232.692,0.0,518639.212,527909.512,63169.59999999999,1.066470649235053
26,56,1.65,11.939,0.36,550000.0,9380.0,Baran:1988tw,1.29,11.939,0.36,0.3573,1.4638,0.0921,511408.144,16240.275999999998,463808.384,31359.432,0.0,511408.144,519733.084,55924.648,1.0582354999744443
26,56,1.65,11.939,0.37,550000.0,9120.0,Baran:1988tw,1.28,11.939,0.37,0.3673,1.4833,0.0914,500782.828,13370.811999999998,458844.308,28567.70799999999,0.0,500782.828,508263.7040000001,49419.39599999999,1.0821154366749743
26,56,1.65,11.939,0.38,521000.0,9100.0,Baran:1988tw,1.27,11.939,0.38,0.3773,1.5028,0.0907,487005.73999999993,10971.22,450153.964,25880.556,0.0,487005.73999999993,493727.832,43573.868,1.0552372506316396
26,56,1.65,11.939,0.39,497000.0,8320.0,Baran:1988tw,1.26,11.939,0.39,0.3873,1.5223,0.0899,470764.632,8968.024000000001,438479.54800000007,23317.008,0.0,470764.632,476800.4280000001,38320.828,1.042364836132236
26,56,1.65,11.939,0.4,503000.0,8720.0,Baran:1988tw,1.25,11.939,0.4,0.3973,1.5417,0.0892,452525.58,7299.031999999998,424334.404,20892.092,0.0,452525.58,457937.896,33603.44,1.0984022165311254
26,56,1.65,11.939,0.41,446000.0,19000.0,Baran:1988tw,1.24,11.939,0.41,0.4073,1.5612,0.0885,432943.5239999999,5911.619999999999,408414.864,18617.04,0.0,432943.5239999999,437787.1159999999,29372.251999999997,1.0187599947550765
26,56,1.65,11.939,0.42,481000.0,20100.0,Baran:1988tw,1.23,11.939,0.42,0.4173,1.5807,0.0878,412497.956,4761.276,391237.444,16499.288,0.0,412497.956,416821.808,25584.416,1.1539703316099048
26,56,1.65,11.939,0.43,454000.0,20100.0,Baran:1988tw,1.22,11.939,0.43,0.4273,1.6002,0.0871,391710.176,3810.3,373356.932,14542.891999999998,0.0,391710.176,395558.644,22201.66,1.1477438475595545
26,56,1.65,11.939,0.44,424000.0,8280.0,Baran:1988tw,1.21,11.939,0.44,0.4373,1.6197,0.0864,371011.212,3026.8679999999995,355235.348,12748.996,0.0,371011.212,374424.804,19189.456,1.132403610739421
26,56,1.65,11.939,0.45,402000.0,8460.0,Baran:1988tw,1.2,11.939,0.45,0.4473,1.6391,0.0857,350727.468,2384.044,337227.54,11115.884,0.0,350727.468,353743.676,16516.136,1.136416075463636
26,56,1.65,11.939,0.46,398000.0,8260.0,Baran:1988tw,1.19,11.939,0.46,0.4573,1.6586,0.0849,331154.616,1859.052,319655.908,9639.656,0.0,331154.616,333808.59199999995,14152.684,1.1923000472078924
26,56,1.65,11.939,0.47,368000.0,8020.0,Baran:1988tw,1.18,11.939,0.47,0.4673,1.6781,0.0842,312506.27199999994,1432.6,302759.34,8314.332,0.0,312506.27199999994,314831.088,12071.748,1.1688807555116667
26,56,1.65,11.939,0.48,361000.0,8040.0,Baran:1988tw,1.17,11.939,0.48,0.4773,1.6976,0.0835,294933.132,1088.4639999999995,286712.036,7132.683999999999,0.0,294933.132,296959.676,10247.692,1.2156532660010042
26,56,1.65,11.939,0.49,346000.0,6100.0,Baran:1988tw,1.16,11.939,0.49,0.4873,1.7171,0.0828,278541.276,812.9679999999998,271642.28,6086.028,0.0,278541.276,280298.824,8656.544,1.2343969020719117
26,56,1.65,11.939,0.5,335000.0,9910.0,Baran:1988tw,1.15,11.939,0.5,0.4973,1.7365,0.0821,263390.504,594.516,257630.984,5165.0560000000005,0.0,263390.504,264906.4599999999,7275.527999999999,1.264597322390704
26,56,1.65,11.939,0.51,322000.0,9510.0,Baran:1988tw,1.14,11.939,0.51,0.5073,1.756,0.0814,249500.992,423.332,244717.772,4359.888000000001,0.0,249500.992,250801.148,6083.376,1.2838856702521952
26,56,1.65,11.939,0.52,303000.0,9660.0,Baran:1988tw,1.13,11.939,0.52,0.5173,1.7755,0.0807,236858.752,291.252,232907.012,3660.487999999999,0.0,236858.752,237967.13199999995,5060.119999999999,1.2732850854377658
26,56,1.65,11.939,0.53,293000.0,7570.0,Baran:1988tw,1.12,11.939,0.53,0.5273,1.795,0.08,225443.192,191.308,222195.012,3056.82,0.0,225443.192,226382.052,4186.988,1.2942722155376525
26,56,1.65,11.939,0.54,273000.0,11300.0,Baran:1988tw,1.11,11.939,0.54,0.5373,1.8145,0.0792,215190.976,117.78,212534.19199999995,2539.0040000000004,0.0,215190.976,215980.96,3446.768,1.264000308175313
26,56,1.65,11.939,0.55,260000.0,10800.0,Baran:1988tw,1.1,11.939,0.55,0.5473,1.8339,0.0785,206049.376,65.78,203886.02,2097.628,0.0,206049.376,206709.256,2823.288,1.25780531085652
26,56,1.65,11.939,0.56,269000.0,11100.0,Baran:1988tw,1.09,11.939,0.56,0.5573,1.8534,0.0778,197950.168,31.2,196195.324,1723.6440000000002,0.0,197950.168,198497.208,2301.884,1.355182789271273
26,56,1.65,11.939,0.57,244000.0,11000.0,Baran:1988tw,1.08,11.939,0.57,0.5673,1.8729,0.0771,190819.252,10.608,189399.86,1408.784,0.0,190819.252,191269.05199999997,1869.192,1.275689911402918
26,56,1.65,11.939,0.58,252000.0,11500.0,Baran:1988tw,1.07,11.939,0.58,0.5773,1.8924,0.0764,184579.304,1.248,183432.808,1145.196,0.0,184579.304,184945.85200000004,1512.9920000000002,1.3625609727110828
26,56,1.5,13.539,0.03,840000.0,15500.0,Baran:1988tw,1.47,13.539,0.03,0.027,0.8141,0.1226,519486.6039999999,360558.692,0.0,55695.328,103232.584,416254.02,642184.0115917762,548747.6697308102,1.1839103738804746
26,56,1.5,13.539,0.04,938000.0,16500.0,Baran:1988tw,1.46,13.539,0.04,0.037,0.8337,0.1217,895644.7760000001,610770.264,0.0,103115.688,181758.824,713885.952,941464.4680104965,776953.6231060314,0.9017744644913288
26,56,1.5,13.539,0.05,1030000.0,17300.0,Baran:1988tw,1.45,13.539,0.05,0.047,0.8533,0.1209,1076587.3039999998,797990.4399999998,118.716,144902.004,133576.144,943011.16,1072579.9166659743,951572.0123785642,0.8691737318564541
26,56,1.5,13.539,0.06,1140000.0,18200.0,Baran:1988tw,1.44,13.539,0.06,0.057,0.8729,0.12,1138552.948,935088.284,327.392,176191.91199999998,26945.307999999997,1111607.64,1094828.3277079433,1070143.6198315877,0.9424489918662816
26,56,1.5,13.539,0.07,1180000.0,19100.0,Baran:1988tw,1.43,13.539,0.07,0.067,0.8925,0.1192,1218975.836,1023193.028,644.1759999999999,193774.776,1363.908,1217611.928,1132874.6863415458,1131057.206267428,0.942755692209467
26,56,1.5,13.539,0.08,1210000.0,15500.0,Baran:1988tw,1.42,13.539,0.08,0.077,0.9121,0.1184,1259864.736,1061262.332,1137.552,197447.692,17.212,1259847.524,1193114.728,1191960.0159999998,1.014152261809981
26,56,1.5,13.539,0.09,1190000.0,15400.0,Baran:1988tw,1.41,13.539,0.09,0.087,0.9317,0.1175,1241874.504,1050201.88,2392.936,189279.584,0.052,1241874.4519999998,1255244.64,1252851.6,0.9480223711610511
26,56,1.5,13.539,0.1,1200000.0,24000.0,Baran:1988tw,1.4,13.539,0.1,0.097,0.9513,0.1167,1173161.0799999998,996795.592,3682.536000000001,172682.95199999996,0.0,1173161.0799999998,1254873.1519999998,1251190.616,0.9562719531352284
26,56,1.5,13.539,0.11,1170000.0,23300.0,Baran:1988tw,1.39,13.539,0.11,0.107,0.9709,0.1159,1070389.216,913379.064,5532.696,151477.50799999997,0.0,1070389.216,1200456.0880000002,1194923.444,0.9746295692908342
26,56,1.5,13.539,0.12,1030000.0,22500.0,Baran:1988tw,1.38,13.539,0.12,0.117,0.9905,0.115,951331.2119999998,814082.7239999999,8120.2159999999985,129128.272,0.0,951331.2119999998,1106926.4439999997,1098806.228,0.9305044662931552
26,56,1.5,13.539,0.13,940000.0,22400.0,Baran:1988tw,1.37,13.539,0.13,0.127,1.0101,0.1142,830897.132,710984.5599999999,11646.387999999995,108266.13199999998,0.0,830897.132,992176.224,980529.784,0.9474123419429976
26,56,1.5,13.539,0.14,876000.0,15200.0,Baran:1988tw,1.36,13.539,0.14,0.137,1.0297,0.1134,719138.1080000001,612299.948,16329.196,90508.964,0.0,719138.1080000001,872327.248,855998.0519999999,1.004210291502897
26,56,1.5,13.539,0.15,719000.0,14000.0,Baran:1988tw,1.35,13.539,0.15,0.147,1.0493,0.1125,621425.22,522504.008,22392.344,76528.92,0.0,621425.22,758958.512,736566.22,0.9473508612549826
26,56,1.5,13.539,0.16,635000.0,17200.0,Baran:1988tw,1.34,13.539,0.16,0.157,1.0689,0.1117,539663.644,443340.7679999999,30052.411999999997,66270.464,0.0,539663.644,658735.74,628683.328,0.9639677361364968
26,56,1.5,13.539,0.17,558000.0,16400.0,Baran:1988tw,1.33,13.539,0.17,0.167,1.0885,0.1109,473624.996,374897.588,39505.128,59222.27999999999,0.0,473624.996,574432.612,534927.4839999999,0.9713933163669336
26,56,1.5,13.539,0.18,480000.0,15800.0,Baran:1988tw,1.32,13.539,0.18,0.177,1.1081,0.11,421991.6479999999,316410.484,50914.08399999999,54667.08,0.0,421991.6479999999,506294.9839999998,455380.8999999999,0.9480639057644706
26,56,1.5,13.539,0.19,422000.0,8500.0,Baran:1988tw,1.31,13.539,0.19,0.187,1.1277,0.1092,383047.08,266767.124,64411.048,51868.908,0.0,383047.08,453202.1,388791.052,0.9311519077250524
26,56,1.5,13.539,0.2,396000.0,8090.0,Baran:1988tw,1.3,13.539,0.2,0.197,1.1473,0.1084,352077.388,224784.612,77107.41999999998,50185.356,0.0,352077.388,410474.4279999999,333367.008,0.9647373209811748
26,56,1.5,13.539,0.21,385000.0,9060.0,Baran:1988tw,1.29,13.539,0.21,0.207,1.1669,0.1075,333107.58,189344.636,94646.968,49115.92399999999,0.0,333107.58,381896.684,287249.664,1.0081260616549372
26,56,1.5,13.539,0.22,361000.0,8660.0,Baran:1988tw,1.28,13.539,0.22,0.217,1.1865,0.1067,321998.81999999995,159449.212,114244.312,48305.296,0.0,321998.81999999995,362992.032,248747.72,0.9945121880802056
26,56,1.5,13.539,0.23,357000.0,8560.0,Baran:1988tw,1.27,13.539,0.23,0.227,1.2061,0.1059,315189.888,134234.09999999998,133433.29999999996,47522.48799999999,0.0,315189.888,349860.1599999999,216426.86,1.020407696606553
26,56,1.5,13.539,0.24,378000.0,8990.0,Baran:1988tw,1.26,13.539,0.24,0.237,1.2257,0.105,315993.496,112963.292,156399.048,46631.156,0.0,315993.496,345516.4439999999,189117.396,1.0940145007975368
