Z,A,E0,ThetaDeg,nu,cross,error,dataSet,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
26,56,3.595,25.012,0.765,84.2,6.06,Day:1993md,102.12799999999999,71.136,10.972,20.019999999999996,0.0,102.12799999999999,0.8244555851480496
26,56,3.595,25.012,0.78,109.0,6.95,Day:1993md,118.82,83.356,13.676,21.787999999999997,0.0,118.82,0.9173539808113113
26,56,3.595,25.012,0.795,127.0,7.38,Day:1993md,136.552,96.044,16.900000000000002,23.607999999999997,0.0,136.552,0.9300486261643917
26,56,3.595,25.012,0.81,134.0,7.57,Day:1993md,155.064,108.88799999999999,20.644,25.531999999999996,0.0,155.064,0.8641593148635403
26,56,3.595,25.012,0.825,158.0,8.34,Day:1993md,174.096,121.62799999999999,25.012,27.456,0.0,174.096,0.907545262383972
26,56,3.595,25.012,0.84,172.0,6.15,Day:1993md,193.54399999999998,133.9,30.212000000000003,29.379999999999995,0.0,193.54399999999998,0.8886868102343654
26,56,3.595,25.012,0.855,194.0,6.53,Day:1993md,213.148,145.59999999999997,36.192,31.355999999999998,0.0,213.148,0.910165706457485
26,56,3.595,25.012,0.87,231.0,9.53,Day:1993md,232.752,156.468,43.004000000000005,33.279999999999994,0.0,232.752,0.9924726747783048
26,56,3.595,25.012,0.885,235.0,9.56,Day:1993md,252.35599999999997,166.4,50.699999999999996,35.256,0.0,252.35599999999997,0.9312241436700536
26,56,3.595,25.012,0.9,256.0,9.93,Day:1993md,272.012,175.29199999999997,59.592000000000006,37.12799999999999,0.0,272.012,0.9411349499286796
26,56,3.595,25.012,0.915,286.0,10.6,Day:1993md,291.4599999999999,183.04,69.47199999999998,38.94799999999999,0.0,291.4599999999999,0.9812667261373776
26,56,3.595,25.012,0.93,308.0,11.0,Day:1993md,310.7,189.488,80.49599999999998,40.715999999999994,0.0,310.7,0.9913099452848407
26,56,3.595,25.012,0.945,308.0,8.69,Day:1993md,329.67999999999995,194.688,92.664,42.379999999999995,0.0,329.67999999999995,0.9342392623149722
26,56,3.595,25.012,0.96,328.0,8.91,Day:1993md,348.504,198.484,106.13199999999998,43.888,0.0,348.504,0.941165668112848
26,56,3.595,25.012,0.975,376.0,14.8,Day:1993md,366.85999999999996,200.876,120.744,45.239999999999995,0.0,366.85999999999996,1.02491413618274
26,56,3.595,25.012,0.99,361.0,14.7,Day:1993md,384.852,201.864,136.552,46.436,0.0,384.852,0.9380229282945133
26,56,3.595,25.012,1.005,413.0,15.6,Day:1993md,402.42799999999994,201.44799999999998,153.55599999999998,47.372,0.0,402.42799999999994,1.0262705378353396
26,56,3.595,25.012,1.02,419.0,15.2,Day:1993md,419.5879999999999,199.73199999999997,171.75599999999997,48.1,0.0,419.5879999999999,0.9985986253181695
26,56,3.595,25.012,1.035,398.0,15.2,Day:1993md,436.43599999999986,196.82,191.04800000000003,48.516000000000005,0.0,436.43599999999986,0.9119321045926553
26,56,3.595,25.012,1.05,426.0,12.4,Day:1993md,453.17999999999995,192.76399999999995,211.744,48.672,0.0,453.17999999999995,0.9400238315900967
26,56,3.595,25.012,1.065,485.0,13.1,Day:1993md,469.612,187.772,233.37599999999995,48.46399999999999,0.0,469.612,1.03276747612923
26,56,3.595,25.012,1.08,519.0,20.6,Day:1993md,485.8879999999999,181.94799999999998,255.99599999999998,47.943999999999996,0.0,485.8879999999999,1.0681473919915703
26,56,3.595,25.012,1.095,496.0,20.5,Day:1993md,502.1119999999999,175.5,279.55199999999996,47.007999999999996,0.0,502.1119999999999,0.9878274169906317
26,56,3.595,25.012,1.11,521.0,21.3,Day:1993md,518.388,168.58399999999997,304.0439999999999,45.76,0.0,518.388,1.0050386968834155
26,56,3.595,25.012,1.125,519.0,21.0,Day:1993md,534.872,161.35599999999997,329.368,44.147999999999996,0.0,534.872,0.9703256106133805
26,56,3.595,25.012,1.14,509.0,20.4,Day:1993md,551.564,153.91999999999996,355.41999999999996,42.224,0.0,551.564,0.9228303515095257
26,56,3.595,25.012,1.155,603.0,22.5,Day:1993md,568.724,146.38,382.252,40.03999999999999,0.0,568.724,1.0602682496254774
26,56,3.595,30.01,0.6,0.0926,0.0453,Day:1993md,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,3.595,30.01,0.645,0.123,0.0364,Day:1993md,0.052,0.052,0.0,0.0,0.0,0.052,2.3653846153846154
26,56,3.595,30.01,0.66,0.199,0.0413,Day:1993md,0.052,0.052,0.0,0.0,0.0,0.052,3.826923076923077
26,56,3.595,30.01,0.675,0.22,0.0409,Day:1993md,0.052,0.052,0.0,0.0,0.0,0.052,4.230769230769231
26,56,3.595,30.01,0.69,0.298,0.0497,Day:1993md,0.104,0.104,0.0,0.0,0.0,0.104,2.8653846153846154
26,56,3.595,30.01,0.705,0.283,0.0699,Day:1993md,0.104,0.104,0.0,0.0,0.0,0.104,2.721153846153846
26,56,3.595,30.01,0.72,0.353,0.0775,Day:1993md,0.156,0.156,0.0,0.0,0.0,0.156,2.2628205128205128
26,56,3.595,30.01,0.735,0.544,0.103,Day:1993md,0.208,0.208,0.0,0.0,0.0,0.208,2.615384615384616
26,56,3.595,30.01,0.75,0.519,0.0733,Day:1993md,0.25999999999999995,0.25999999999999995,0.0,0.0,0.0,0.25999999999999995,1.9961538461538466
26,56,3.595,30.01,0.765,0.701,0.0838,Day:1993md,0.312,0.312,0.0,0.0,0.0,0.312,2.246794871794872
26,56,3.595,30.01,0.78,0.827,0.0938,Day:1993md,0.416,0.416,0.0,0.0,0.0,0.416,1.9879807692307692
26,56,3.595,30.01,0.795,1.2,0.168,Day:1993md,0.5199999999999999,0.5199999999999999,0.0,0.0,0.0,0.5199999999999999,2.307692307692308
26,56,3.595,30.01,0.81,1.23,0.165,Day:1993md,0.728,0.6759999999999999,0.0,0.0,0.0,0.728,1.6895604395604396
26,56,3.595,30.01,0.825,1.51,0.181,Day:1993md,0.936,0.884,0.052,0.0,0.0,0.936,1.613247863247863
26,56,3.595,30.01,0.84,1.77,0.197,Day:1993md,1.248,1.144,0.104,0.0,0.0,1.248,1.4182692307692308
26,56,3.595,30.01,0.855,1.98,0.21,Day:1993md,1.6119999999999999,1.456,0.156,0.0,0.0,1.6119999999999999,1.2282878411910672
26,56,3.595,30.01,0.87,2.91,0.237,Day:1993md,2.1319999999999997,1.872,0.25999999999999995,0.0,0.0,2.1319999999999997,1.3649155722326456
26,56,3.595,30.01,0.885,3.25,0.253,Day:1993md,2.756,2.392,0.364,0.0,0.0,2.756,1.179245283018868
26,56,3.595,30.01,0.9,3.24,0.532,Day:1993md,3.536,3.016,0.5199999999999999,0.0,0.0,3.536,0.9162895927601811
26,56,3.595,30.01,0.915,6.15,0.769,Day:1993md,4.524,3.7959999999999994,0.6759999999999999,0.0,0.0,4.524,1.3594164456233422
26,56,3.595,30.01,0.93,6.25,0.739,Day:1993md,7.852,4.784,0.936,2.1319999999999997,0.0,7.852,0.7959755476311767
26,56,3.595,30.01,0.945,7.06,0.796,Day:1993md,9.568,5.98,1.196,2.34,0.0,9.568,0.737876254180602
26,56,3.595,30.01,0.96,9.93,0.967,Day:1993md,11.544,7.436,1.508,2.6,0.0,11.544,0.8601871101871101
26,56,3.595,30.01,0.975,10.1,0.816,Day:1993md,13.831999999999999,9.099999999999998,1.9239999999999997,2.808,0.0,13.831999999999999,0.7301908617698092
26,56,3.595,30.01,0.99,12.3,0.921,Day:1993md,16.484,11.024,2.392,3.0679999999999996,0.0,16.484,0.7461781121087114
26,56,3.595,30.01,1.005,17.0,1.99,Day:1993md,19.5,13.155999999999999,2.964,3.379999999999999,0.0,19.5,0.8717948717948718
26,56,3.595,30.01,1.02,19.2,2.17,Day:1993md,22.88,15.548,3.692,3.6399999999999992,0.0,22.88,0.8391608391608392
26,56,3.595,30.01,1.035,27.3,2.52,Day:1993md,26.52,18.043999999999997,4.524,3.9519999999999995,0.0,26.52,1.0294117647058825
26,56,3.595,30.01,1.05,22.4,2.18,Day:1993md,30.472,20.695999999999998,5.512,4.263999999999999,0.0,30.472,0.7351010763980046
26,56,3.595,30.01,1.065,27.4,2.51,Day:1993md,34.632000000000005,23.4,6.656,4.576,0.0,34.632000000000005,0.7911757911757911
26,56,3.595,30.01,1.08,31.9,1.81,Day:1993md,39.0,26.155999999999995,7.955999999999999,4.888,0.0,39.0,0.8179487179487179
26,56,3.595,30.01,1.095,39.5,2.01,Day:1993md,43.57599999999999,28.808,9.515999999999998,5.252000000000001,0.0,43.57599999999999,0.9064622728107217
26,56,3.595,30.01,1.11,40.6,2.62,Day:1993md,48.30799999999999,31.408,11.283999999999999,5.616,0.0,48.30799999999999,0.8404405067483648
26,56,3.595,30.01,1.125,50.3,2.95,Day:1993md,53.196000000000005,33.903999999999996,13.363999999999999,5.98,0.0,53.196000000000005,0.9455598165275583
26,56,3.595,30.01,1.14,53.4,3.06,Day:1993md,58.188,36.192,15.652,6.292,0.0,58.188,0.9177149927820168
26,56,3.595,30.01,1.155,60.8,3.29,Day:1993md,63.284,38.324,18.252000000000002,6.656,0.0,63.284,0.9607483724164085
26,56,3.595,30.01,1.17,64.4,2.67,Day:1993md,68.484,40.3,21.164,7.02,0.0,68.484,0.9403656328485487
26,56,3.595,30.01,1.185,71.7,2.8,Day:1993md,73.83999999999999,42.016000000000005,24.387999999999998,7.384,0.0,73.83999999999999,0.971018418201517
26,56,3.595,30.01,1.2,76.9,4.63,Day:1993md,79.3,43.524,28.028,7.747999999999998,0.0,79.3,0.9697351828499371
26,56,3.595,30.01,1.215,86.8,4.82,Day:1993md,84.86399999999999,44.772,31.979999999999997,8.111999999999998,0.0,84.86399999999999,1.0228129713423832
26,56,3.595,30.01,1.23,83.5,4.67,Day:1993md,90.47999999999999,45.76,36.296,8.475999999999999,0.0,90.47999999999999,0.9228558797524316
26,56,3.595,30.01,1.245,89.6,4.76,Day:1993md,96.252,46.48799999999999,40.97599999999999,8.787999999999997,0.0,96.252,0.9308897477455014
26,56,3.595,30.01,1.26,99.3,4.03,Day:1993md,102.12799999999999,46.903999999999996,46.123999999999995,9.099999999999998,0.0,102.12799999999999,0.9723092589691369
26,56,3.595,30.01,1.275,105.0,4.16,Day:1993md,108.056,47.059999999999995,51.635999999999996,9.36,0.0,108.056,0.9717183682534982
26,56,3.595,30.01,1.29,113.0,6.91,Day:1993md,114.13999999999997,46.903999999999996,57.56399999999999,9.619999999999997,0.0,114.13999999999997,0.9900122656386896
26,56,3.595,30.01,1.305,110.0,6.81,Day:1993md,120.32799999999999,46.54,63.959999999999994,9.827999999999998,0.0,120.32799999999999,0.9141679409613723
26,56,3.595,30.01,1.32,119.0,7.0,Day:1993md,126.61999999999999,45.916,70.77199999999999,9.984,0.0,126.61999999999999,0.9398199336597695
26,56,3.595,30.01,1.335,135.0,7.27,Day:1993md,133.068,45.032,78.0,10.035999999999998,0.0,133.068,1.0145188925962665
26,56,3.595,30.01,1.35,137.0,6.11,Day:1993md,139.672,43.99199999999999,85.59199999999998,10.035999999999998,0.0,139.672,0.980869465605132
26,56,3.595,30.01,1.365,162.0,6.83,Day:1993md,146.432,42.79599999999999,93.652,9.984,0.0,146.432,1.1063155594405596
26,56,3.595,30.01,1.38,156.0,10.8,Day:1993md,153.34799999999998,41.443999999999996,102.02400000000002,9.88,0.0,153.34799999999998,1.017293997965412
26,56,3.595,30.01,1.395,176.0,11.6,Day:1993md,160.52399999999997,40.03999999999999,110.812,9.672,0.0,160.52399999999997,1.096409259674566
26,56,3.595,30.01,1.41,180.0,11.4,Day:1993md,167.85599999999997,38.532,119.96399999999998,9.36,0.0,167.85599999999997,1.0723477266228199
26,56,3.595,30.01,1.425,191.0,11.9,Day:1993md,175.5,36.971999999999994,129.532,9.048,0.0,175.5,1.0883190883190883
26,56,3.595,30.01,1.44,177.0,6.96,Day:1993md,183.40399999999997,35.41199999999999,139.36,8.632,0.0,183.40399999999997,0.9650825499989096
26,56,3.595,30.01,1.455,193.0,7.21,Day:1993md,191.56799999999998,33.800000000000004,149.552,8.164,0.0,191.56799999999998,1.0074751524262926
26,56,3.595,30.01,1.47,206.0,9.08,Day:1993md,199.992,32.239999999999995,160.05599999999998,7.695999999999999,0.0,199.992,1.030041201648066
26,56,3.595,30.01,1.485,206.0,8.85,Day:1993md,208.78,30.732,170.87199999999999,7.175999999999998,0.0,208.78,0.9866845483283839
26,56,3.595,30.01,1.5,211.0,8.94,Day:1993md,217.82799999999997,29.224,181.94799999999998,6.656,0.0,217.82799999999997,0.9686541675083095
26,56,3.595,30.01,1.515,227.0,7.42,Day:1993md,227.18799999999996,27.767999999999997,193.33599999999998,6.135999999999999,0.0,227.18799999999996,0.9991724915048332
26,56,3.595,30.01,1.53,239.0,7.58,Day:1993md,236.808,26.311999999999998,204.932,5.564,0.0,236.808,1.0092564440390528
26,56,3.595,30.01,1.545,239.0,11.9,Day:1993md,246.792,24.96,216.73600000000002,5.0440000000000005,0.0,246.792,0.9684268533826056
26,56,3.595,30.01,1.56,278.0,12.6,Day:1993md,257.036,23.659999999999997,228.8,4.576,0.0,257.036,1.081560559610327
26,56,3.595,30.01,1.575,257.0,11.7,Day:1993md,267.59200000000004,22.464,241.072,4.055999999999999,0.0,267.59200000000004,0.960417351789291
26,56,3.595,30.01,1.59,278.0,12.7,Day:1993md,278.35599999999994,21.268,253.49999999999997,3.587999999999999,0.0,278.35599999999994,0.998721062236848
26,56,3.595,30.01,1.605,267.0,8.38,Day:1993md,289.43199999999996,20.123999999999995,266.08399999999995,3.1719999999999997,0.0,289.43199999999996,0.9224964758561598
26,56,3.595,30.01,1.62,299.0,11.7,Day:1993md,300.664,19.084,278.876,2.756,0.0,300.664,0.9944655828433069
26,56,3.595,30.01,1.635,313.0,12.0,Day:1993md,312.20799999999997,18.043999999999997,291.72,2.392,0.0,312.20799999999997,1.0025367703582229
26,56,3.595,30.01,1.65,334.0,12.4,Day:1993md,323.85599999999994,17.107999999999997,304.71999999999997,2.0279999999999996,0.0,323.85599999999994,1.031322563114471
26,56,3.595,30.01,1.665,334.0,12.4,Day:1993md,335.76399999999995,16.172,317.82399999999996,1.716,0.0,335.76399999999995,0.9947463099081499
26,56,3.595,30.01,1.68,359.0,9.77,Day:1993md,347.77599999999995,15.340000000000002,331.03200000000004,1.456,0.0,347.77599999999995,1.0322736474052265
26,56,3.595,30.01,1.695,352.0,14.0,Day:1993md,359.9959999999999,14.508000000000001,344.292,1.196,0.0,359.9959999999999,0.9777886420960235
26,56,3.595,30.01,1.71,382.0,14.2,Day:1993md,372.26800000000003,13.728,357.55199999999996,0.9879999999999999,0.0,372.26800000000003,1.0261424565098263
26,56,3.595,30.01,1.725,394.0,14.1,Day:1993md,384.69599999999997,13.0,370.916,0.78,0.0,384.69599999999997,1.024185330754674
26,56,3.595,30.01,1.74,434.0,14.7,Day:1993md,397.228,12.323999999999998,384.22799999999995,0.624,0.0,397.228,1.0925715206380215
26,56,3.595,30.01,1.755,428.0,12.9,Day:1993md,409.76,11.648,397.5919999999999,0.5199999999999999,0.0,409.76,1.044513861772745
26,56,3.595,30.01,1.77,413.0,12.9,Day:1993md,422.39599999999996,11.024,410.956,0.416,0.0,422.39599999999996,0.9777554711692347
26,56,3.595,30.01,1.785,500.0,27.0,Day:1993md,434.9799999999999,10.451999999999998,424.2679999999999,0.312,0.0,434.9799999999999,1.149478136925836
26,56,3.595,30.01,1.8,460.0,25.6,Day:1993md,447.61599999999993,9.88,437.5279999999999,0.208,0.0,447.61599999999993,1.027666571346869
26,56,3.595,30.01,1.815,513.0,26.6,Day:1993md,460.2519999999999,9.36,450.73600000000005,0.156,0.0,460.2519999999999,1.1146067806332185
26,56,3.595,30.01,1.83,505.0,16.9,Day:1993md,472.83599999999996,8.84,463.84000000000003,0.104,0.0,472.83599999999996,1.0680235853446016
26,56,3.595,30.01,1.845,551.0,21.5,Day:1993md,485.4199999999999,8.372,476.94399999999996,0.104,0.0,485.4199999999999,1.135099501462651
26,56,3.595,30.01,1.86,524.0,20.8,Day:1993md,497.8999999999999,7.955999999999999,489.89200000000005,0.052,0.0,497.8999999999999,1.0524201646917053
26,56,3.595,30.01,1.875,537.0,20.9,Day:1993md,510.328,7.488,502.788,0.052,0.0,510.328,1.0522644260162093
26,56,3.595,30.01,1.89,545.0,21.5,Day:1993md,522.6519999999999,7.123999999999998,515.5279999999999,0.052,0.0,522.6519999999999,1.0427588529269955
26,56,3.595,30.01,1.905,576.0,16.0,Day:1993md,534.872,6.707999999999999,528.1120000000001,0.0,0.0,534.872,1.0768931632240986
26,56,3.595,30.01,1.92,600.0,22.6,Day:1993md,546.988,6.343999999999999,540.592,0.0,0.0,546.988,1.0969162029148718
26,56,3.595,30.01,1.935,602.0,22.0,Day:1993md,558.896,6.032,552.9159999999999,0.0,0.0,558.896,1.0771234719876328
26,56,3.595,30.01,1.95,603.0,21.9,Day:1993md,570.6999999999999,5.668000000000001,565.032,0.0,0.0,570.6999999999999,1.0565971613807605
26,56,3.595,30.01,1.965,614.0,16.4,Day:1993md,582.348,5.356,576.9919999999998,0.0,0.0,582.348,1.0543523803636314
26,56,3.595,30.01,1.98,621.0,23.2,Day:1993md,593.892,5.096,588.7959999999999,0.0,0.0,593.892,1.0456446626659393
26,56,3.595,30.01,1.995,677.0,24.0,Day:1993md,605.228,4.784,600.4440000000001,0.0,0.0,605.228,1.1185867144282817
26,56,3.595,30.01,2.01,642.0,23.3,Day:1993md,616.4079999999999,4.524,611.884,0.0,0.0,616.4079999999999,1.0415179556397711
26,56,3.595,30.01,2.025,637.0,23.8,Day:1993md,627.432,4.263999999999999,623.1679999999999,0.0,0.0,627.432,1.0152494612962042
26,56,3.595,39.007,1.29,0.288,0.0648,Day:1993md,0.25999999999999995,0.208,0.052,0.0,0.0,0.25999999999999995,1.1076923076923078
26,56,3.595,39.007,1.305,0.361,0.0717,Day:1993md,0.364,0.25999999999999995,0.052,0.0,0.0,0.364,0.9917582417582418
26,56,3.595,39.007,1.32,0.519,0.0825,Day:1993md,0.416,0.364,0.104,0.0,0.0,0.416,1.247596153846154
26,56,3.595,39.007,1.335,0.575,0.0801,Day:1993md,0.572,0.416,0.156,0.0,0.0,0.572,1.0052447552447552
26,56,3.595,39.007,1.35,0.736,0.093,Day:1993md,0.728,0.5199999999999999,0.156,0.0,0.0,0.728,1.010989010989011
26,56,3.595,39.007,1.365,0.795,0.0961,Day:1993md,0.884,0.6759999999999999,0.208,0.0,0.0,0.884,0.8993212669683258
26,56,3.595,39.007,1.38,0.926,0.0659,Day:1993md,1.0919999999999999,0.832,0.25999999999999995,0.0,0.0,1.0919999999999999,0.8479853479853481
26,56,3.595,39.007,1.395,1.32,0.0766,Day:1993md,1.3519999999999999,0.9879999999999999,0.364,0.0,0.0,1.3519999999999999,0.9763313609467457
26,56,3.595,39.007,1.41,1.43,0.0988,Day:1993md,1.9239999999999997,1.248,0.468,0.25999999999999995,0.0,1.9239999999999997,0.7432432432432433
26,56,3.595,39.007,1.425,1.59,0.1,Day:1993md,2.288,1.456,0.572,0.25999999999999995,0.0,2.288,0.69493006993007
26,56,3.595,39.007,1.44,1.98,0.114,Day:1993md,2.7560000000000002,1.768,0.6759999999999999,0.312,0.0,2.7560000000000002,0.718432510885341
26,56,3.595,39.007,1.455,2.36,0.125,Day:1993md,3.2239999999999998,2.0799999999999996,0.832,0.312,0.0,3.2239999999999998,0.7320099255583127
26,56,3.595,39.007,1.47,2.64,0.111,Day:1993md,3.7440000000000007,2.392,1.0399999999999998,0.364,0.0,3.7440000000000007,0.7051282051282051
26,56,3.595,39.007,1.485,3.17,0.122,Day:1993md,4.367999999999999,2.7039999999999997,1.248,0.364,0.0,4.367999999999999,0.7257326007326008
26,56,3.595,39.007,1.5,3.65,0.222,Day:1993md,4.992,3.0679999999999996,1.508,0.416,0.0,4.992,0.7311698717948718
26,56,3.595,39.007,1.515,4.19,0.23,Day:1993md,5.668000000000001,3.432,1.8199999999999996,0.416,0.0,5.668000000000001,0.7392378263937897
26,56,3.595,39.007,1.53,5.17,0.255,Day:1993md,6.447999999999999,3.7959999999999994,2.1839999999999997,0.468,0.0,6.447999999999999,0.8017990074441689
26,56,3.595,39.007,1.545,5.53,0.266,Day:1993md,7.227999999999998,4.159999999999999,2.548,0.5199999999999999,0.0,7.227999999999998,0.7650802434975099
26,56,3.595,39.007,1.56,6.07,0.241,Day:1993md,8.059999999999999,4.4719999999999995,3.016,0.572,0.0,8.059999999999999,0.7531017369727049
26,56,3.595,39.007,1.575,6.84,0.272,Day:1993md,8.943999999999999,4.836,3.536,0.572,0.0,8.943999999999999,0.7647584973166369
26,56,3.595,39.007,1.59,8.45,0.499,Day:1993md,9.88,5.148,4.108,0.624,0.0,9.88,0.8552631578947367
26,56,3.595,39.007,1.605,8.74,0.497,Day:1993md,10.867999999999999,5.4079999999999995,4.784,0.6759999999999999,0.0,10.867999999999999,0.8041958041958043
26,56,3.595,39.007,1.62,9.95,0.538,Day:1993md,11.96,5.668000000000001,5.564,0.728,0.0,11.96,0.8319397993311035
26,56,3.595,39.007,1.635,10.2,0.454,Day:1993md,13.052,5.928,6.396000000000001,0.728,0.0,13.052,0.7814894269077536
26,56,3.595,39.007,1.65,11.2,0.476,Day:1993md,14.247999999999996,6.135999999999999,7.332,0.78,0.0,14.247999999999996,0.7860752386299833
26,56,3.595,39.007,1.665,13.6,0.852,Day:1993md,15.495999999999997,6.292,8.372,0.832,0.0,15.495999999999997,0.8776458440887973
26,56,3.595,39.007,1.68,15.0,0.894,Day:1993md,16.848,6.4479999999999995,9.464,0.884,0.0,16.848,0.8903133903133904
26,56,3.595,39.007,1.695,16.6,0.957,Day:1993md,18.252000000000002,6.552,10.712,0.936,0.0,18.252000000000002,0.9094893710278326
26,56,3.595,39.007,1.71,16.2,0.746,Day:1993md,19.708,6.656,12.115999999999998,0.9879999999999999,0.0,19.708,0.8220012177795819
26,56,3.595,39.007,1.725,19.9,1.3,Day:1993md,21.319999999999997,6.707999999999999,13.572,1.0399999999999998,0.0,21.319999999999997,0.9333958724202628
26,56,3.595,39.007,1.74,20.7,1.29,Day:1993md,22.932,6.707999999999999,15.183999999999997,1.0919999999999999,0.0,22.932,0.902668759811617
26,56,3.595,39.007,1.755,24.1,1.36,Day:1993md,24.699999999999996,6.656,16.951999999999998,1.0919999999999999,0.0,24.699999999999996,0.9757085020242917
26,56,3.595,39.007,1.77,23.1,1.31,Day:1993md,26.52,6.603999999999999,18.772,1.144,0.0,26.52,0.8710407239819005
26,56,3.595,39.007,1.785,27.6,1.17,Day:1993md,28.443999999999996,6.5,20.8,1.144,0.0,28.443999999999996,0.9703276613697092
26,56,3.595,39.007,1.8,29.9,1.89,Day:1993md,30.472,6.343999999999999,22.932,1.144,0.0,30.472,0.9812286689419795
26,56,3.595,39.007,1.815,30.6,1.9,Day:1993md,32.604,6.24,25.22,1.144,0.0,32.604,0.938535149061465
26,56,3.595,39.007,1.83,32.6,1.96,Day:1993md,34.84,6.032,27.663999999999998,1.144,0.0,34.84,0.9357060849598162
26,56,3.595,39.007,1.845,33.3,1.97,Day:1993md,37.23199999999999,5.8759999999999994,30.212000000000003,1.144,0.0,37.23199999999999,0.8943919209282339
26,56,3.595,39.007,1.86,35.6,2.09,Day:1993md,39.727999999999994,5.668000000000001,32.916,1.0919999999999999,0.0,39.727999999999994,0.8960934353604513
26,56,3.605,16.02,0.06,3.88,0.325,Day:1993md,0.0,0.0,0.0,0.0,0.0,0.0,0
26,56,3.605,16.02,0.075,7.45,0.452,Day:1993md,15.807999999999998,8.164,0.0,7.643999999999998,0.0,15.807999999999998,0.47128036437246973
