Z,A,E0,ThetaDeg,nu,cross,ratio,ratio_error,dataSet
26,56,4.045,23,0.465,0.66706,0.76455,0.032680718,Arrington:1998ps
26,56,4.045,23,0.48,0.80611,0.92667,0.032253663,Arrington:1998ps
26,56,4.045,23,0.495,0.97495,0.96107,0.029642546,Arrington:1998ps
26,56,4.045,23,0.51,1.1801,0.94907,0.026692653,Arrington:1998ps
26,56,4.045,23,0.525,1.4297,1.08414,0.02580961,Arrington:1998ps
26,56,4.045,23,0.54,1.7335,1.09028,0.023593885,Arrington:1998ps
26,56,4.045,23,0.555,2.1032,1.10784,0.021586154,Arrington:1998ps
26,56,4.045,23,0.57,2.5524,1.14794,0.020098731,Arrington:1998ps
26,56,4.045,23,0.585,3.097,1.15273,0.018437197,Arrington:1998ps
26,56,4.045,23,0.6,3.7565,1.18195,0.017143618,Arrington:1998ps
26,56,4.045,23,0.615,4.5546,1.1417,0.015544724,Arrington:1998ps
26,56,4.045,23,0.63,5.52,1.16486,0.027173913,Arrington:1998ps
26,56,4.045,30,2.16,322.6,1.03224,0.007439554,Arrington:1998ps
26,56,4.045,30,2.145,313.77,1.03898,0.007266469,Arrington:1998ps
26,56,4.045,30,2.13,304.94,1.04283,0.007214534,Arrington:1998ps
26,56,4.045,30,2.115,296.1,1.0537,0.007159743,Arrington:1998ps
26,56,4.045,30,2.1,287.27,1.05476,0.007170954,Arrington:1998ps
26,56,4.045,30,2.085,278.46,1.06658,0.007254184,Arrington:1998ps
26,56,4.045,30,2.07,269.67,1.03831,0.007193978,Arrington:1998ps
26,56,4.045,30,2.055,260.93,1.05392,0.00739662,Arrington:1998ps
26,56,4.045,30,2.04,252.24,1.05455,0.006422455,Arrington:1998ps
26,56,4.045,30,2.025,243.62,1.06313,0.006567605,Arrington:1998ps
26,56,4.045,30,2.01,235.04,1.03812,0.006552076,Arrington:1998ps
26,56,4.045,30,1.995,226.54,1.05059,0.006621347,Arrington:1998ps
26,56,4.045,30,1.98,218.15,1.05432,0.006738483,Arrington:1998ps
26,56,4.045,30,1.965,209.86,1.07214,0.006957019,Arrington:1998ps
26,56,4.045,30,1.95,201.69,1.07591,0.00713967,Arrington:1998ps
26,56,4.045,30,1.935,193.65,1.06377,0.007229538,Arrington:1998ps
26,56,4.045,30,1.92,185.77,1.07122,0.007428541,Arrington:1998ps
26,56,4.045,30,1.905,178.04,1.07841,0.007526399,Arrington:1998ps
26,56,4.045,30,1.89,170.46,1.07943,0.006159803,Arrington:1998ps
26,56,4.045,30,1.875,163.05,1.06716,0.006096289,Arrington:1998ps
26,56,4.045,30,1.86,155.83,1.09735,0.006353077,Arrington:1998ps
26,56,4.045,30,1.845,148.8,1.06855,0.00641129,Arrington:1998ps
26,56,4.045,30,1.83,141.97,1.08474,0.006628161,Arrington:1998ps
26,56,4.045,30,1.815,135.35,1.07868,0.006789804,Arrington:1998ps
26,56,4.045,30,1.8,128.91,1.09379,0.007097975,Arrington:1998ps
26,56,4.045,30,1.785,122.68,1.08412,0.007254646,Arrington:1998ps
26,56,4.045,30,1.77,116.66,1.08863,0.007611864,Arrington:1998ps
26,56,4.045,30,1.755,110.85,1.09157,0.007947677,Arrington:1998ps
26,56,4.045,30,1.74,105.21,1.10256,0.009466781,Arrington:1998ps
26,56,4.045,30,1.725,99.778,1.10245,0.009811782,Arrington:1998ps
26,56,4.045,30,1.71,94.536,1.06838,0.009911568,Arrington:1998ps
26,56,4.045,30,1.695,89.498,1.07488,0.010212519,Arrington:1998ps
26,56,4.045,30,1.68,84.63,1.10245,0.010799953,Arrington:1998ps
26,56,4.045,30,1.665,79.947,1.11949,0.011307491,Arrington:1998ps
26,56,4.045,30,1.65,75.446,1.12398,0.011809771,Arrington:1998ps
26,56,4.045,30,1.635,71.118,1.10661,0.012176945,Arrington:1998ps
26,56,4.045,30,1.62,66.973,1.10343,0.012691682,Arrington:1998ps
26,56,4.045,30,1.605,63.005,1.08722,0.013141814,Arrington:1998ps
26,56,4.045,30,1.59,59.216,1.0943,0.015198595,Arrington:1998ps
26,56,4.045,30,1.575,55.601,1.12588,0.016114818,Arrington:1998ps
26,56,4.045,30,1.56,52.158,1.17144,0.017101883,Arrington:1998ps
26,56,4.045,30,1.545,48.887,1.14345,0.017612044,Arrington:1998ps
26,56,4.045,30,1.53,45.766,1.16462,0.005244068,Arrington:1998ps
26,56,4.045,30,1.515,42.786,1.17796,0.005305474,Arrington:1998ps
26,56,4.045,30,1.5,39.937,1.19188,0.00535844,Arrington:1998ps
26,56,4.045,30,1.485,37.21,1.17979,0.005536146,Arrington:1998ps
26,56,4.045,30,1.47,34.587,1.18542,0.005695782,Arrington:1998ps
26,56,4.045,30,1.455,32.057,1.18851,0.005833359,Arrington:1998ps
26,56,4.045,30,1.44,29.611,1.2259,0.006112593,Arrington:1998ps
26,56,4.045,30,1.425,27.243,1.21132,0.006423668,Arrington:1998ps
26,56,4.045,30,1.41,24.95,1.20641,0.006893788,Arrington:1998ps
26,56,4.045,30,1.395,22.739,1.20058,0.007212278,Arrington:1998ps
26,56,4.045,30,1.38,20.615,1.19816,0.007567305,Arrington:1998ps
26,56,4.045,30,1.365,18.579,1.22719,0.008127456,Arrington:1998ps
26,56,4.045,30,1.35,16.636,1.2503,0.008716038,Arrington:1998ps
26,56,4.045,30,1.335,14.799,1.25008,0.009257382,Arrington:1998ps
26,56,4.045,30,1.32,13.074,1.27734,0.010096374,Arrington:1998ps
26,56,4.045,30,1.305,11.471,1.26406,0.010722692,Arrington:1998ps
26,56,4.045,30,1.29,9.9992,1.2501,0.01150092,Arrington:1998ps
26,56,4.045,30,1.275,8.6608,1.247,0.01246998,Arrington:1998ps
26,56,4.045,30,1.26,7.4573,1.24978,0.01336945,Arrington:1998ps
26,56,4.045,30,1.245,6.3864,1.26049,0.014750094,Arrington:1998ps
26,56,4.045,30,1.23,5.4415,1.25884,0.015877975,Arrington:1998ps
26,56,4.045,30,1.215,4.6149,1.21779,0.016923444,Arrington:1998ps
26,56,4.045,30,1.2,3.896,1.19353,0.018377823,Arrington:1998ps
26,56,4.045,37,1.125,0.0039869,0.1974,0.241791868,Arrington:1998ps
26,56,4.045,37,1.14,0.0046566,0.50466,0.313533479,Arrington:1998ps
26,56,4.045,37,1.155,0.0054421,0.42631,0.266441263,Arrington:1998ps
26,56,4.045,37,1.17,0.006364,0.7291,0.30955374,Arrington:1998ps
26,56,4.045,37,1.185,0.0074469,0.62308,0.264539607,Arrington:1998ps
26,56,4.045,37,1.2,0.0087213,0.61688,0.241936409,Arrington:1998ps
26,56,4.045,37,1.215,0.010226,0.8938,0.263054958,Arrington:1998ps
26,56,4.045,37,1.23,0.012006,0.37814,0.160752957,Arrington:1998ps
26,56,4.045,37,1.245,0.01412,0.59065,0.182011331,Arrington:1998ps
26,56,4.045,37,1.26,0.016637,0.6732,0.176714552,Arrington:1998ps
26,56,4.045,37,1.275,0.019628,0.99348,0.196657836,Arrington:1998ps
26,56,4.045,37,1.29,0.023163,0.73825,0.155852005,Arrington:1998ps
26,56,4.045,37,1.305,0.027336,0.8487,0.153643547,Arrington:1998ps
26,56,4.045,37,1.32,0.032269,1.04125,0.156187053,Arrington:1998ps
26,56,4.045,37,1.335,0.038105,0.95001,0.136202598,Arrington:1998ps
26,56,4.045,37,1.35,0.045015,0.83528,0.117294235,Arrington:1998ps
26,56,4.045,37,1.365,0.053197,1.16736,0.127638777,Arrington:1998ps
26,56,4.045,37,1.38,0.062888,1.05903,0.111308994,Arrington:1998ps
26,56,4.045,37,1.395,0.074363,0.97764,0.09843605,Arrington:1998ps
26,56,4.045,37,1.41,0.087947,1.22801,0.100742493,Arrington:1998ps
26,56,4.045,37,1.425,0.10402,0.98058,0.065756585,Arrington:1998ps
26,56,4.045,37,1.44,0.12304,1.13784,0.063475293,Arrington:1998ps
26,56,4.045,37,1.455,0.14554,1.20242,0.058884156,Arrington:1998ps
26,56,4.045,37,1.47,0.17236,1.22998,0.053898816,Arrington:1998ps
26,56,4.045,37,1.485,0.20456,1.16347,0.047761048,Arrington:1998ps
26,56,4.045,37,1.5,0.24353,1.13744,0.043115838,Arrington:1998ps
26,56,4.045,37,1.515,0.29116,1.17118,0.040184091,Arrington:1998ps
26,56,4.045,37,1.53,0.34954,1.15294,0.037191738,Arrington:1998ps
26,56,4.045,37,1.545,0.42006,1.19031,0.04642194,Arrington:1998ps
26,56,4.045,37,1.56,0.50351,1.19958,0.042104427,Arrington:1998ps
26,56,4.045,37,1.575,0.60144,1.16055,0.037742751,Arrington:1998ps
26,56,4.045,37,1.59,0.71634,1.09026,0.033224446,Arrington:1998ps
26,56,4.045,37,1.755,3.7568,1.16855,0.014480409,Arrington:1998ps
26,56,4.045,37,1.77,4.2294,1.17038,0.013571665,Arrington:1998ps
26,56,4.045,37,1.785,4.7341,1.1639,0.012800744,Arrington:1998ps
26,56,4.045,37,1.8,5.2707,1.15165,0.011971844,Arrington:1998ps
26,56,4.045,37,1.815,5.8412,1.14018,0.011281928,Arrington:1998ps
26,56,4.045,37,1.83,6.4479,1.14301,0.010856248,Arrington:1998ps
26,56,4.045,37,1.845,7.0926,1.13499,0.010334715,Arrington:1998ps
26,56,4.045,37,1.86,7.7792,1.13636,0.010116722,Arrington:1998ps
26,56,4.045,37,1.875,8.5137,1.13347,0.009866451,Arrington:1998ps
26,56,4.045,37,1.89,9.2998,1.15056,0.009817415,Arrington:1998ps
26,56,4.045,45,1.605,0.0021333,1.28908,0.468757324,Arrington:1998ps
26,56,4.045,45,1.62,0.0025117,0.81618,0.346378947,Arrington:1998ps
26,56,4.045,45,1.635,0.0029647,0.57004,0.266806085,Arrington:1998ps
26,56,4.045,45,1.65,0.003507,0.29085,0.180496151,Arrington:1998ps
26,56,4.045,45,1.665,0.0041513,0.81179,0.262568352,Arrington:1998ps
26,56,4.045,45,1.68,0.0049148,1.36119,0.307235289,Arrington:1998ps
26,56,4.045,45,1.695,0.0058218,1.31403,0.276546772,Arrington:1998ps
26,56,4.045,45,1.71,0.0069009,1.29259,0.250691939,Arrington:1998ps
26,56,4.045,45,1.725,0.0081863,1.23377,0.224765767,Arrington:1998ps
26,56,4.045,45,1.74,0.0097176,0.87676,0.173911254,Arrington:1998ps
26,56,4.045,45,1.755,0.011542,1.2996,0.192341015,Arrington:1998ps
26,56,4.045,45,1.77,0.013718,1.04972,0.158915294,Arrington:1998ps
26,56,4.045,45,1.785,0.016312,1.269,0.159391859,Arrington:1998ps
26,56,4.045,45,1.8,0.019408,1.2263,0.11077906,Arrington:1998ps
26,56,4.045,45,1.815,0.023105,1.1253,0.094351872,Arrington:1998ps
26,56,4.045,45,1.83,0.027517,1.25014,0.088309045,Arrington:1998ps
26,56,4.045,45,1.845,0.032781,1.23242,0.078399073,Arrington:1998ps
26,56,4.045,45,1.86,0.039147,1.29512,0.072291619,Arrington:1998ps
26,56,4.045,45,1.875,0.046979,1.31761,0.06598693,Arrington:1998ps
26,56,4.045,45,1.89,0.056784,1.12884,0.055297267,Arrington:1998ps
26,56,4.045,45,1.905,0.069141,1.21202,0.052067514,Arrington:1998ps
26,56,4.045,45,1.92,0.084291,1.21009,0.047573288,Arrington:1998ps
26,56,4.045,45,1.935,0.10243,1.22035,0.043541931,Arrington:1998ps
26,56,4.045,45,1.95,0.12418,1.26429,0.040908359,Arrington:1998ps
26,56,4.045,45,1.965,0.15025,1.23794,0.047920133,Arrington:1998ps
26,56,4.045,45,1.98,0.18145,1.24001,0.043483053,Arrington:1998ps
26,56,4.045,45,1.995,0.2186,1.14822,0.037968893,Arrington:1998ps
26,56,4.045,45,2.01,0.26251,1.19995,0.035503409,Arrington:1998ps
26,56,4.045,45,2.025,0.31418,1.18722,0.032465466,Arrington:1998ps
26,56,4.045,55,2.13,0.0020443,0.74842,0.557648095,Arrington:1998ps
26,56,4.045,55,2.145,0.0024655,0.88826,0.470492801,Arrington:1998ps
26,56,4.045,55,2.16,0.0029769,1.19252,0.480365481,Arrington:1998ps
26,56,4.045,55,2.175,0.0035994,0.62233,0.333388898,Arrington:1998ps
26,56,4.045,55,2.19,0.0043589,1.56691,0.403771594,Arrington:1998ps
26,56,4.045,55,2.205,0.0052804,0.87493,0.287856981,Arrington:1998ps
26,56,4.045,55,2.22,0.0063949,1.48087,0.31744046,Arrington:1998ps
26,56,4.045,55,2.235,0.0077465,1.15149,0.256890208,Arrington:1998ps
26,56,4.045,55,2.25,0.0094191,1.41202,0.251616396,Arrington:1998ps
26,56,4.045,55,2.265,0.011548,1.44614,0.225147212,Arrington:1998ps
26,56,4.045,55,2.28,0.014346,1.47776,0.202843998,Arrington:1998ps
26,56,4.045,55,2.295,0.017972,1.32985,0.170821278,Arrington:1998ps
26,56,4.045,55,2.31,0.022454,1.33161,0.150975327,Arrington:1998ps
26,56,4.045,55,2.325,0.027971,1.43363,0.138357585,Arrington:1998ps
26,56,4.045,55,2.34,0.034798,1.26157,0.116385999,Arrington:1998ps
26,56,4.045,55,2.355,0.043252,1.42652,0.108434292,Arrington:1998ps
26,56,4.045,55,2.37,0.053659,1.26167,0.091503755,Arrington:1998ps
26,56,4.045,55,2.385,0.066424,1.35343,0.06834879,Arrington:1998ps
26,56,4.045,55,2.4,0.081978,1.21984,0.057332455,Arrington:1998ps
26,56,4.045,55,2.415,0.10095,1.12927,0.048043586,Arrington:1998ps
26,56,4.045,55,2.43,0.12402,1.18529,0.0433801,Arrington:1998ps
26,56,4.045,74,2.82,0.0050563,0.87613,0.704072148,Arrington:1998ps
26,56,4.045,74,2.835,0.0067316,0.93737,0.521421356,Arrington:1998ps
26,56,4.045,74,2.85,0.0089664,0.45838,0.372501784,Arrington:1998ps
26,56,4.045,74,2.865,0.01194,0.43216,0.286432161,Arrington:1998ps
26,56,4.045,74,2.88,0.015925,1.25589,0.257456829,Arrington:1998ps
26,56,4.045,74,2.895,0.021287,1.20261,0.213745478,Arrington:1998ps
26,56,4.045,74,2.91,0.028135,1.06629,0.173804869,Arrington:1998ps
26,56,4.045,74,2.925,0.036744,1.1757,0.148051383,Arrington:1998ps
26,56,4.212,53.39,2.6586,0.55486,0.95159,0.045236636,Arrington:1995hs
26,56,4.212,53.39,2.6689,0.61187,0.96916,0.036609084,Arrington:1995hs
26,56,4.212,53.39,2.6807,0.68289,0.98845,0.03441257,Arrington:1995hs
26,56,4.212,53.39,2.6924,0.75991,1.05012,0.0336882,Arrington:1995hs
26,56,4.212,53.39,2.7042,0.84487,1.09958,0.032667748,Arrington:1995hs
26,56,4.212,53.39,2.7159,0.937,1.09925,0.031163287,Arrington:1995hs
26,56,4.212,53.39,2.7277,1.0386,1.12652,0.029751589,Arrington:1995hs
26,56,4.212,53.39,2.7395,1.1497,1.12203,0.028268244,Arrington:1995hs
26,56,4.212,53.39,2.7512,1.2701,1.0944,0.02645461,Arrington:1995hs
26,56,4.212,53.39,2.763,1.4026,1.11222,0.025310138,Arrington:1995hs
26,56,4.212,53.39,2.7747,1.5458,1.11269,0.023935826,Arrington:1995hs
26,56,4.212,53.39,2.7865,1.7031,1.13323,0.023427867,Arrington:1995hs
26,56,4.212,53.39,2.7982,1.8724,1.12156,0.022911771,Arrington:1995hs
26,56,4.212,53.39,2.81,2.0581,1.16612,0.022982362,Arrington:1995hs
26,56,5.12,56.64,3.5669,0.13171,1.11609,0.050337863,Arrington:1995hs
26,56,5.12,56.64,3.5772,0.14708,1.04025,0.038482459,Arrington:1995hs
26,56,5.12,56.64,3.589,0.16654,1.00276,0.035126696,Arrington:1995hs
26,56,5.12,56.64,3.6007,0.18799,1.12772,0.035533805,Arrington:1995hs
26,56,5.12,56.64,3.6125,0.21198,1.22653,0.035286348,Arrington:1995hs
26,56,5.12,56.64,3.6243,0.23858,1.26582,0.033657473,Arrington:1995hs
26,56,5.12,56.64,3.636,0.26777,1.11663,0.029465586,Arrington:1995hs
26,56,5.12,56.64,3.6478,0.30025,1.20566,0.028709409,Arrington:1995hs
26,56,5.12,56.64,3.6595,0.33582,1.16134,0.026412959,Arrington:1995hs
26,56,5.12,56.64,3.6713,0.37538,1.10555,0.024108903,Arrington:1995hs
26,56,5.12,56.64,3.683,0.41858,1.11329,0.022958574,Arrington:1995hs
26,56,5.12,56.64,3.6948,0.46646,1.18981,0.023153111,Arrington:1995hs
26,56,5.12,56.64,3.7065,0.51858,1.17243,0.022368776,Arrington:1995hs
26,56,5.12,56.64,3.7183,0.57616,1.2618,0.023257428,Arrington:1995hs
26,56,5.15,11.97,1.2299,16459,0.99034,0.015006987,E04001
26,56,5.15,11.97,1.249,16577,1.00139,0.01459854,E04001
26,56,5.15,11.97,1.268,16683,1.00102,0.014206078,E04001
26,56,5.15,11.97,1.287,16787,1.01269,0.014058498,E04001
26,56,5.15,11.97,1.3061,16876,1.00735,0.013806589,E04001
26,56,5.15,11.97,1.3251,16962,1.01403,0.013972409,E04001
26,56,5.15,11.97,1.3442,17032,1.00986,0.013797558,E04001
26,56,5.15,11.97,1.3632,17097,1.00602,0.013745101,E04001
26,56,5.15,11.97,1.3823,17148,1.0147,0.013820854,E04001
26,56,5.15,11.97,1.4013,17191,1.00634,0.013669944,E04001
26,56,5.15,11.97,1.4203,17223,1.01608,0.013760669,E04001
26,56,5.15,11.97,1.4394,17243,1.00911,0.013686713,E04001
26,56,5.15,11.97,1.4584,17254,1.00267,0.013562073,E04001
26,56,5.15,11.97,1.4775,17256,1.01414,0.013676402,E04001
26,56,5.15,11.97,1.4965,17244,1.00905,0.013569937,E04001
26,56,5.15,11.97,1.5155,17225,1.01016,0.013584906,E04001
26,56,5.15,11.97,1.5346,17197,1.00017,0.013490725,E04001
26,56,5.15,11.97,1.5536,17161,1.00227,0.013460754,E04001
26,56,5.15,11.97,1.5727,17115,0.99328,0.013380076,E04001
26,56,5.15,11.97,1.5917,17064,1.00211,0.013420066,E04001
26,56,5.15,11.97,1.6108,17006,0.99965,0.01334823,E04001
26,56,5.15,11.97,1.6298,16943,0.99746,0.013338842,E04001
26,56,5.15,11.97,1.6488,16876,0.98957,0.013273288,E04001
26,56,5.15,11.97,1.6679,16803,0.98792,0.013211926,E04001
26,56,5.15,11.97,1.6869,16727,0.99839,0.013391523,E04001
26,56,5.15,11.97,1.706,16647,0.99117,0.013275665,E04001
26,56,5.15,11.97,1.725,16564,0.9901,0.013221444,E04001
26,56,5.15,11.97,1.7441,16477,1.0014,0.013169873,E04001
26,56,5.15,11.97,1.7631,16388,1.00073,0.013302416,E04001
26,56,5.15,11.97,1.7821,16297,0.98791,0.013253973,E04001
26,56,5.15,11.97,1.8012,16202,1.00605,0.013455129,E04001
26,56,5.15,11.97,1.8202,16106,0.98721,0.013411151,E04001
26,56,5.15,11.97,1.8393,16007,1.00581,0.01380646,E04001
26,56,5.15,11.97,1.8583,15907,0.99327,0.014081851,E04001
26,56,5.15,11.97,1.8773,15805,0.99968,0.015501424,E04001
26,56,5.15,11.97,1.8964,15700,0.99363,0.015414013,E04001
26,56,5.15,11.97,1.9154,15595,0.98108,0.015325425,E04001
26,56,5.15,11.97,1.9345,15487,0.99438,0.015496868,E04001
26,56,5.15,11.97,1.9535,15378,0.99493,0.015541683,E04001
26,56,5.15,11.97,1.9726,15268,1.0021,0.015653655,E04001
26,56,5.15,11.97,1.9916,15156,1.0095,0.015769332,E04001
26,56,5.15,11.97,2.0106,15044,0.99043,0.015554374,E04001
26,56,5.15,11.97,2.0297,14930,1.01139,0.015740121,E04001
26,56,5.15,11.97,2.0487,14815,1.00574,0.015794803,E04001
26,56,5.15,11.97,2.0678,14699,1.01367,0.015851418,E04001
26,56,5.15,11.97,2.0868,14583,0.99431,0.01556607,E04001
26,56,5.15,11.97,2.1059,14466,1.00235,0.01562284,E04001
26,56,5.15,11.97,2.1249,14349,0.99659,0.015610844,E04001
26,56,5.15,11.97,2.1439,14232,1.01883,0.015949972,E04001
26,56,5.15,11.97,2.163,14115,1.02019,0.015940489,E04001
26,56,5.15,11.97,2.182,13998,1.00729,0.016145164,E04001
26,56,5.15,11.97,2.2011,13881,1.02298,0.016929616,E04001
26,56,5.15,11.97,2.2201,13766,1.03153,0.017797472,E04001
26,56,5.15,11.97,2.2391,13651,1.01091,0.018093913,E04001
26,56,5.15,11.97,2.2582,13537,1.0342,0.020093078,E04001
26,56,5.15,11.97,2.2772,13424,0.99076,0.022720501,E04001
26,56,5.15,17.975,1.2349,585.36,0.99255,0.036217029,E04001
26,56,5.15,17.975,1.2517,609.29,0.98639,0.033317468,E04001
26,56,5.15,17.975,1.2686,633.81,1.00503,0.03108187,E04001
26,56,5.15,17.975,1.2854,658.6,1.02338,0.029456423,E04001
26,56,5.15,17.975,1.3022,683.82,0.98564,0.02720014,E04001
26,56,5.15,17.975,1.319,709.62,1.01181,0.026211212,E04001
26,56,5.15,17.975,1.3358,735.93,1.00281,0.025817673,E04001
26,56,5.15,17.975,1.3526,762.9,1.01062,0.024380653,E04001
26,56,5.15,17.975,1.3694,790.42,1.03869,0.024543913,E04001
26,56,5.15,17.975,1.3862,818.64,1.02243,0.023942148,E04001
26,56,5.15,17.975,1.4031,847.68,1.03577,0.023947716,E04001
26,56,5.15,17.975,1.4199,877.18,1.01005,0.023370346,E04001
26,56,5.15,17.975,1.4367,907.43,0.99732,0.022811677,E04001
26,56,5.15,17.975,1.4535,938.29,1.01248,0.022807448,E04001
26,56,5.15,17.975,1.4703,969.87,0.99704,0.022271026,E04001
26,56,5.15,17.975,1.4871,1002.3,1.02764,0.022448369,E04001
26,56,5.15,17.975,1.5039,1035.1,1.04338,0.022316684,E04001
26,56,5.15,17.975,1.5207,1068.6,1.02003,0.02180423,E04001
26,56,5.15,17.975,1.5376,1102.9,1.03364,0.021851482,E04001
26,56,5.15,17.975,1.5544,1137.5,1.02857,0.021450549,E04001
26,56,5.15,17.975,1.5712,1172.2,1.00665,0.02090087,E04001
26,56,5.15,17.975,1.588,1207.3,0.98567,0.020376046,E04001
26,56,5.15,17.975,1.6048,1242.8,0.98165,0.020035404,E04001
26,56,5.15,17.975,1.6216,1278.4,1.00907,0.020181477,E04001
26,56,5.15,17.975,1.6384,1313.8,1.00472,0.019866037,E04001
26,56,5.15,17.975,1.6552,1349.3,0.99311,0.019491588,E04001
26,56,5.15,17.975,1.6721,1385,0.99639,0.019277978,E04001
26,56,5.15,17.975,1.6889,1420.4,0.99268,0.01900873,E04001
26,56,5.15,17.975,1.7057,1455.6,0.99615,0.019236054,E04001
26,56,5.15,17.975,1.7225,1490.3,1.01322,0.019660471,E04001
26,56,5.15,17.975,1.7393,1524.7,1.02315,0.019938349,E04001
26,56,5.15,17.975,1.7561,1558.8,1.0136,0.020079548,E04001
26,56,5.15,17.975,1.7729,1592.4,1.04873,0.020911831,E04001
26,56,5.15,17.975,1.7897,1625.6,0.9781,0.016855315,E04001
26,56,5.15,17.975,1.8066,1658.5,0.98885,0.016762134,E04001
26,56,5.15,17.975,1.8234,1690.6,0.9819,0.016680468,E04001
26,56,5.15,17.975,1.841,1723.6,0.99211,0.018159666,E04001
26,56,5.15,17.975,1.8578,1754.5,0.98034,0.017668852,E04001
26,56,5.15,17.975,1.8746,1784.6,0.99742,0.017763084,E04001
26,56,5.15,17.975,1.8914,1814.1,0.9812,0.01747423,E04001
26,56,5.15,17.975,1.9082,1842.8,0.9822,0.017419145,E04001
26,56,5.15,17.975,1.925,1870.8,0.98888,0.017372247,E04001
26,56,5.15,17.975,1.9418,1898,0.97471,0.017175975,E04001
26,56,5.15,17.975,1.9586,1924.4,0.97173,0.017044274,E04001
26,56,5.15,17.975,1.9754,1950.1,0.98969,0.017178606,E04001
26,56,5.15,17.975,1.9922,1974.9,0.97726,0.016962884,E04001
26,56,5.15,17.975,2.009,1998.8,0.98559,0.017010206,E04001
26,56,5.15,17.975,2.0259,2022.1,0.96929,0.016616389,E04001
26,56,5.15,17.975,2.0427,2044.4,0.9685,0.016630796,E04001
26,56,5.15,17.975,2.0595,2065.9,0.96326,0.016457718,E04001
26,56,5.15,17.975,2.0763,2086.5,0.97292,0.016534867,E04001
26,56,5.15,17.975,2.0931,2106.4,0.96373,0.016283707,E04001
26,56,5.15,17.975,2.1099,2125.3,0.9881,0.016515315,E04001
26,56,5.15,17.975,2.1267,2143.4,0.95642,0.016095922,E04001
26,56,5.15,17.975,2.1435,2160.7,0.99505,0.016476142,E04001
26,56,5.15,17.975,2.1603,2177.2,0.97832,0.016810582,E04001
26,56,5.15,17.975,2.1771,2192.9,0.96676,0.016918236,E04001
26,56,5.15,17.975,2.1939,2207.7,0.98745,0.017529556,E04001
26,56,5.15,17.975,2.2107,2221.6,0.98578,0.017915016,E04001
26,56,5.15,17.975,2.2276,2234.9,0.99333,0.019329724,E04001
26,56,5.15,17.975,2.2444,2247.3,1.00565,0.020424509,E04001
26,56,5.15,22.98,1.2621,7.014,1.20616,0.117194183,E04001
26,56,5.15,22.98,1.2769,8.094,0.83024,0.084259946,E04001
26,56,5.15,22.98,1.2918,9.3137,1.08442,0.088257084,E04001
26,56,5.15,22.98,1.3066,10.664,1.05964,0.081770443,E04001
26,56,5.15,22.98,1.3215,12.169,0.92859,0.067384337,E04001
26,56,5.15,22.98,1.3363,13.809,1.01383,0.064088638,E04001
26,56,5.15,22.98,1.3512,15.61,1.02498,0.062459962,E04001
26,56,5.15,22.98,1.366,17.539,1.06049,0.058156109,E04001
26,56,5.15,22.98,1.3809,19.618,1.03986,0.052502804,E04001
26,56,5.15,22.98,1.3957,21.809,1.1188,0.051813472,E04001
26,56,5.15,22.98,1.4106,24.132,1.11885,0.050140892,E04001
26,56,5.15,22.98,1.4254,26.551,1.11484,0.047079206,E04001
26,56,5.15,22.98,1.4403,29.085,1.11398,0.045728039,E04001
26,56,5.15,22.98,1.4551,31.697,0.99063,0.040066883,E04001
26,56,5.15,22.98,1.47,34.417,1.01403,0.03980591,E04001
26,56,5.15,22.98,1.4848,37.201,1.09406,0.040321497,E04001
26,56,5.15,22.98,1.4996,40.06,1.02846,0.036445332,E04001
26,56,5.15,22.98,1.5145,43.016,1.09262,0.037195462,E04001
26,56,5.15,22.98,1.5293,46.03,1.04497,0.035194438,E04001
26,56,5.15,22.98,1.5442,49.152,1.00098,0.032958984,E04001
26,56,5.15,22.98,1.559,52.353,1.07348,0.03361794,E04001
26,56,5.15,22.98,1.5739,55.687,1.04154,0.031605222,E04001
26,56,5.15,22.98,1.5887,59.121,1.09606,0.032137481,E04001
26,56,5.15,22.98,1.6036,62.715,1.08905,0.030933588,E04001
26,56,5.15,22.98,1.6184,66.432,1.03113,0.029353324,E04001
26,56,5.15,22.98,1.6333,70.337,1.0407,0.028576709,E04001
26,56,5.15,22.98,1.6481,74.389,1.09559,0.02917098,E04001
26,56,5.15,22.98,1.663,78.661,1.02974,0.02720535,E04001
26,56,5.15,22.98,1.6778,83.087,1.00256,0.025876491,E04001
26,56,5.15,22.98,1.6927,87.729,1.02361,0.026901025,E04001
26,56,5.15,22.98,1.7075,92.526,1.04079,0.026370966,E04001
26,56,5.15,22.98,1.7224,97.543,1.07645,0.027270025,E04001
26,56,5.15,22.98,1.7372,102.71,1.0223,0.026482329,E04001
26,56,5.15,22.98,1.752,108.07,1.00861,0.023780883,E04001
26,56,5.15,22.98,1.7669,113.66,1.03818,0.024458913,E04001
26,56,5.15,22.98,1.7817,119.4,0.99665,0.023534338,E04001
26,56,5.15,22.98,1.7966,125.38,0.98899,0.022651141,E04001
26,56,5.15,22.98,1.8114,131.51,0.98091,0.022964033,E04001
26,56,5.15,22.98,1.8263,137.85,1.02285,0.023939064,E04001
26,56,5.15,22.98,1.8411,144.36,1.03214,0.030687171,E04001
26,56,5.15,22.98,1.856,151.1,0.93316,0.02772998,E04001
26,56,5.15,22.98,1.8708,157.99,0.96842,0.027849864,E04001
