Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot_shifted,qe_shifted
26,56,4.045,30,2.16,333,2.4,Arrington:1998ps,1.885,30,2.16,2.0895,2.8906,2.0431,312.52,3.952
26,56,4.045,30,2.145,326,2.28,Arrington:1998ps,1.9,30,2.145,2.0745,2.8462,2.0593,304.148,4.212
26,56,4.045,30,2.13,318,2.2,Arrington:1998ps,1.915,30,2.13,2.0595,2.8018,2.0756,295.88,4.472
26,56,4.045,30,2.115,312,2.12,Arrington:1998ps,1.93,30,2.115,2.0445,2.7574,2.0918,287.56,4.732
26,56,4.045,30,2.1,303,2.06,Arrington:1998ps,1.945,30,2.1,2.0295,2.713,2.1081,279.188,4.992
26,56,4.045,30,2.085,297,2.02,Arrington:1998ps,1.96,30,2.085,2.0145,2.6686,2.1244,270.868,5.356
26,56,4.045,30,2.07,280,1.94,Arrington:1998ps,1.975,30,2.07,1.9995,2.6242,2.1406,262.6,5.616
26,56,4.045,30,2.055,275,1.93,Arrington:1998ps,1.99,30,2.055,1.9845,2.5798,2.1569,254.384,5.98
26,56,4.045,30,2.04,266,1.62,Arrington:1998ps,2.005,30,2.04,1.9695,2.5354,2.1731,246.22,6.396
26,56,4.045,30,2.025,259,1.6,Arrington:1998ps,2.02,30,2.025,1.9545,2.491,2.1894,238.056,6.76
26,56,4.045,30,2.01,244,1.54,Arrington:1998ps,2.035,30,2.01,1.9395,2.4466,2.2056,229.996,7.176
26,56,4.045,30,1.995,238,1.5,Arrington:1998ps,2.05,30,1.995,1.9245,2.4022,2.2219,221.988,7.592
26,56,4.045,30,1.98,230,1.47,Arrington:1998ps,2.065,30,1.98,1.9095,2.3578,2.2382,214.032,8.008
26,56,4.045,30,1.965,225,1.46,Arrington:1998ps,2.08,30,1.965,1.8945,2.3133,2.2544,206.284,8.476
26,56,4.045,30,1.95,217,1.44,Arrington:1998ps,2.095,30,1.95,1.8795,2.2689,2.2707,198.536,8.996
26,56,4.045,30,1.935,206,1.4,Arrington:1998ps,2.11,30,1.935,1.8645,2.2245,2.2869,190.944,9.516
26,56,4.045,30,1.92,199,1.38,Arrington:1998ps,2.125,30,1.92,1.8495,2.1801,2.3032,183.404,9.984
26,56,4.045,30,1.905,192,1.34,Arrington:1998ps,2.14,30,1.905,1.8345,2.1357,2.3195,176.072,10.556
26,56,4.045,30,1.89,184,1.05,Arrington:1998ps,2.155,30,1.89,1.8195,2.0913,2.3357,168.844,11.128
26,56,4.045,30,1.875,174,0.994,Arrington:1998ps,2.17,30,1.875,1.8045,2.0469,2.352,161.772,11.752
26,56,4.045,30,1.86,171,0.99,Arrington:1998ps,2.185,30,1.86,1.7895,2.0025,2.3682,154.856,12.324
26,56,4.045,30,1.845,159,0.954,Arrington:1998ps,2.2,30,1.845,1.7745,1.9581,2.3845,148.148,12.948
26,56,4.045,30,1.83,154,0.941,Arrington:1998ps,2.215,30,1.83,1.7595,1.9137,2.4007,141.492,13.572
26,56,4.045,30,1.815,146,0.919,Arrington:1998ps,2.23,30,1.815,1.7445,1.8693,2.417,135.148,14.3
26,56,4.045,30,1.8,141,0.915,Arrington:1998ps,2.245,30,1.8,1.7295,1.8249,2.4333,128.908,14.976
26,56,4.045,30,1.785,133,0.89,Arrington:1998ps,2.26,30,1.785,1.7145,1.7805,2.4495,122.876,15.652
26,56,4.045,30,1.77,127,0.888,Arrington:1998ps,2.275,30,1.77,1.6995,1.7361,2.4658,117,16.328
26,56,4.045,30,1.755,121,0.881,Arrington:1998ps,2.29,30,1.755,1.6845,1.6917,2.482,111.332,17.004
26,56,4.045,30,1.74,116,0.996,Arrington:1998ps,2.305,30,1.74,1.6695,1.6473,2.4983,105.872,17.732
26,56,4.045,30,1.725,110,0.979,Arrington:1998ps,2.32,30,1.725,1.6545,1.6029,2.5145,100.672,18.46
26,56,4.045,30,1.71,101,0.937,Arrington:1998ps,2.335,30,1.71,1.6395,1.5584,2.5308,95.576,19.136
26,56,4.045,30,1.695,96.2,0.914,Arrington:1998ps,2.35,30,1.695,1.6245,1.514,2.5471,90.792,19.812
26,56,4.045,30,1.68,93.3,0.914,Arrington:1998ps,2.365,30,1.68,1.6095,1.4696,2.5633,86.112,20.436
26,56,4.045,30,1.665,89.5,0.904,Arrington:1998ps,2.38,30,1.665,1.5945,1.4252,2.5796,81.588,21.008
26,56,4.045,30,1.65,84.8,0.891,Arrington:1998ps,2.395,30,1.65,1.5795,1.3808,2.5958,77.272,21.528
26,56,4.045,30,1.635,78.7,0.866,Arrington:1998ps,2.41,30,1.635,1.5645,1.3364,2.6121,73.112,21.996
26,56,4.045,30,1.62,73.9,0.85,Arrington:1998ps,2.425,30,1.62,1.5495,1.292,2.6283,69.108,22.36
26,56,4.045,30,1.605,68.5,0.828,Arrington:1998ps,2.44,30,1.605,1.5345,1.2476,2.6446,65.26,22.672
26,56,4.045,30,1.59,64.8,0.9,Arrington:1998ps,2.455,30,1.59,1.5195,1.2032,2.6609,61.516,22.88
26,56,4.045,30,1.575,62.6,0.896,Arrington:1998ps,2.47,30,1.575,1.5045,1.1588,2.6771,57.928,22.984
26,56,4.045,30,1.56,61.1,0.892,Arrington:1998ps,2.485,30,1.56,1.4895,1.1144,2.6934,54.444,22.932
26,56,4.045,30,1.545,55.9,0.861,Arrington:1998ps,2.5,30,1.545,1.4745,1.07,2.7096,51.116,22.828
26,56,4.045,30,1.53,53.3,0.24,Arrington:1998ps,2.515,30,1.53,1.4595,1.0256,2.7259,47.944,22.62
26,56,4.045,30,1.515,50.4,0.227,Arrington:1998ps,2.53,30,1.515,1.4445,0.9812,2.7422,44.824,22.308
26,56,4.045,37,1.125,0.000787,0.000964,Arrington:1998ps,2.92,37,1.125,1.019,-1.7653,4.7568,0,0
26,56,4.045,37,1.14,0.00235,0.00146,Arrington:1998ps,2.905,37,1.14,1.034,-1.7127,4.7324,0,0
26,56,4.045,37,1.155,0.00232,0.00145,Arrington:1998ps,2.89,37,1.155,1.049,-1.6602,4.7079,0,0
26,56,4.045,37,1.17,0.00464,0.00197,Arrington:1998ps,2.875,37,1.17,1.064,-1.6076,4.6835,0,0
26,56,4.045,37,1.185,0.00464,0.00197,Arrington:1998ps,2.86,37,1.185,1.079,-1.555,4.6591,0,0
26,56,4.045,37,1.2,0.00538,0.00211,Arrington:1998ps,2.845,37,1.2,1.094,-1.5024,4.6346,0,0
26,56,4.045,37,1.215,0.00914,0.00269,Arrington:1998ps,2.83,37,1.215,1.109,-1.4498,4.6102,0,0
26,56,4.045,37,1.23,0.00454,0.00193,Arrington:1998ps,2.815,37,1.23,1.124,-1.3972,4.5857,0,0
26,56,4.045,37,1.245,0.00834,0.00257,Arrington:1998ps,2.8,37,1.245,1.139,-1.3447,4.5613,0,0
26,56,4.045,37,1.26,0.0112,0.00294,Arrington:1998ps,2.785,37,1.26,1.154,-1.2921,4.5369,0,0
26,56,4.045,37,1.275,0.0195,0.00386,Arrington:1998ps,2.77,37,1.275,1.169,-1.2395,4.5124,0,0
26,56,4.045,37,1.29,0.0171,0.00361,Arrington:1998ps,2.755,37,1.29,1.184,-1.1869,4.488,0,0
26,56,4.045,37,1.305,0.0232,0.0042,Arrington:1998ps,2.74,37,1.305,1.199,-1.1343,4.4636,0,0
26,56,4.045,37,1.32,0.0336,0.00504,Arrington:1998ps,2.725,37,1.32,1.214,-1.0817,4.4391,0,0
26,56,4.045,37,1.335,0.0362,0.00519,Arrington:1998ps,2.71,37,1.335,1.229,-1.0292,4.4147,0,0
26,56,4.045,37,1.35,0.0376,0.00528,Arrington:1998ps,2.695,37,1.35,1.244,-0.9766,4.3903,0,0
26,56,4.045,37,1.365,0.0621,0.00679,Arrington:1998ps,2.68,37,1.365,1.259,-0.924,4.3658,0,0
26,56,4.045,37,1.38,0.0666,0.007,Arrington:1998ps,2.665,37,1.38,1.274,-0.8714,4.3414,0.052,0.052
26,56,4.045,37,1.395,0.0727,0.00732,Arrington:1998ps,2.65,37,1.395,1.289,-0.8188,4.317,0.052,0.052
26,56,4.045,37,1.41,0.108,0.00886,Arrington:1998ps,2.635,37,1.41,1.304,-0.7662,4.2925,0.052,0.052
26,56,4.045,37,1.425,0.102,0.00684,Arrington:1998ps,2.62,37,1.425,1.319,-0.7137,4.2681,0.052,0.052
26,56,4.045,37,1.44,0.14,0.00781,Arrington:1998ps,2.605,37,1.44,1.334,-0.6611,4.2436,0.052,0.052
26,56,4.045,37,1.455,0.175,0.00857,Arrington:1998ps,2.59,37,1.455,1.349,-0.6085,4.2192,0.104,0.104
26,56,4.045,37,1.47,0.212,0.00929,Arrington:1998ps,2.575,37,1.47,1.364,-0.5559,4.1948,0.104,0.104
26,56,4.045,37,1.485,0.238,0.00977,Arrington:1998ps,2.56,37,1.485,1.379,-0.5033,4.1703,0.156,0.156
26,56,4.045,37,1.5,0.277,0.0105,Arrington:1998ps,2.545,37,1.5,1.394,-0.4507,4.1459,0.26,0.208
26,56,4.045,37,1.515,0.341,0.0117,Arrington:1998ps,2.53,37,1.515,1.409,-0.3981,4.1215,0.312,0.26
26,56,4.045,37,1.53,0.403,0.013,Arrington:1998ps,2.515,37,1.53,1.424,-0.3456,4.097,0.364,0.312
26,56,4.045,37,1.545,0.5,0.0195,Arrington:1998ps,2.5,37,1.545,1.439,-0.293,4.0726,0.416,0.364
26,56,4.045,37,1.56,0.604,0.0212,Arrington:1998ps,2.485,37,1.56,1.454,-0.2404,4.0482,0.572,0.468
26,56,4.045,37,1.575,0.698,0.0227,Arrington:1998ps,2.47,37,1.575,1.469,-0.1878,4.0237,0.676,0.572
26,56,4.045,37,1.59,0.781,0.0238,Arrington:1998ps,2.455,37,1.59,1.484,-0.1352,3.9993,0.832,0.676
26,56,4.045,37,1.605,0.988,0.0268,Arrington:1998ps,2.44,37,1.605,1.499,-0.0826,3.9749,1.04,0.832
26,56,4.045,37,1.62,1.13,0.0288,Arrington:1998ps,2.425,37,1.62,1.514,-0.0301,3.9504,1.196,0.988
26,56,4.045,37,1.635,1.47,0.0327,Arrington:1998ps,2.41,37,1.635,1.529,0.0225,3.926,1.56,1.248
26,56,4.045,37,1.65,1.66,0.0348,Arrington:1998ps,2.395,37,1.65,1.544,0.0751,3.9016,1.872,1.456
26,56,4.045,37,1.665,1.96,0.0375,Arrington:1998ps,2.38,37,1.665,1.559,0.1277,3.8771,2.184,1.664
26,56,4.045,37,1.68,2.31,0.0404,Arrington:1998ps,2.365,37,1.68,1.574,0.1803,3.8527,2.496,1.872
26,56,4.045,37,1.695,2.57,0.0424,Arrington:1998ps,2.35,37,1.695,1.589,0.2329,3.8282,2.756,2.028
26,56,4.045,37,1.71,2.97,0.0454,Arrington:1998ps,2.335,37,1.71,1.604,0.2854,3.8038,3.12,2.236
26,56,4.045,37,1.725,3.36,0.048,Arrington:1998ps,2.32,37,1.725,1.619,0.338,3.7794,3.588,2.496
26,56,4.045,37,1.74,3.82,0.0508,Arrington:1998ps,2.305,37,1.74,1.634,0.3906,3.7549,4.004,2.704
26,56,4.045,37,1.755,4.39,0.0544,Arrington:1998ps,2.29,37,1.755,1.649,0.4432,3.7305,4.368,2.86
26,56,4.045,37,1.77,4.95,0.0574,Arrington:1998ps,2.275,37,1.77,1.664,0.4958,3.7061,4.836,3.068
26,56,4.045,37,1.785,5.51,0.0606,Arrington:1998ps,2.26,37,1.785,1.679,0.5484,3.6816,5.408,3.276
26,56,4.045,37,1.8,6.07,0.0631,Arrington:1998ps,2.245,37,1.8,1.694,0.6009,3.6572,5.98,3.484
26,56,4.045,37,1.815,6.66,0.0659,Arrington:1998ps,2.23,37,1.815,1.709,0.6535,3.6328,6.5,3.64
26,56,4.045,37,1.83,7.37,0.07,Arrington:1998ps,2.215,37,1.83,1.724,0.7061,3.6083,7.124,3.796
26,56,4.045,37,1.845,8.05,0.0733,Arrington:1998ps,2.2,37,1.845,1.739,0.7587,3.5839,7.8,3.952
26,56,4.045,37,1.86,8.84,0.0787,Arrington:1998ps,2.185,37,1.86,1.754,0.8113,3.5595,8.528,4.108
26,56,4.045,37,1.875,9.65,0.084,Arrington:1998ps,2.17,37,1.875,1.769,0.8639,3.535,9.36,4.264
26,56,4.045,37,1.89,10.7,0.0913,Arrington:1998ps,2.155,37,1.89,1.784,0.9164,3.5106,10.14,4.368
26,56,4.045,45,1.605,0.00275,0.001,Arrington:1998ps,2.44,45,1.605,1.4508,-1.8894,5.7816,0,0
26,56,4.045,45,1.62,0.00205,0.00087,Arrington:1998ps,2.425,45,1.62,1.4658,-1.8257,5.7461,0,0
26,56,4.045,45,1.635,0.00169,0.000791,Arrington:1998ps,2.41,45,1.635,1.4808,-1.762,5.7105,0,0
26,56,4.045,45,1.65,0.00102,0.000633,Arrington:1998ps,2.395,45,1.65,1.4958,-1.6983,5.675,0,0
26,56,4.045,45,1.665,0.00337,0.00109,Arrington:1998ps,2.38,45,1.665,1.5108,-1.6346,5.6394,0,0
26,56,4.045,45,1.68,0.00669,0.00151,Arrington:1998ps,2.365,45,1.68,1.5258,-1.5709,5.6039,0,0
26,56,4.045,45,1.695,0.00765,0.00161,Arrington:1998ps,2.35,45,1.695,1.5408,-1.5072,5.5683,0,0
26,56,4.045,45,1.71,0.00892,0.00173,Arrington:1998ps,2.335,45,1.71,1.5558,-1.4436,5.5328,0,0
26,56,4.045,45,1.725,0.0101,0.00184,Arrington:1998ps,2.32,45,1.725,1.5708,-1.3799,5.4973,0,0
26,56,4.045,45,1.74,0.00852,0.00169,Arrington:1998ps,2.305,45,1.74,1.5858,-1.3162,5.4617,0,0
26,56,4.045,45,1.755,0.015,0.00222,Arrington:1998ps,2.29,45,1.755,1.6008,-1.2525,5.4262,0,0
26,56,4.045,45,1.77,0.0144,0.00218,Arrington:1998ps,2.275,45,1.77,1.6158,-1.1888,5.3906,0,0
26,56,4.045,45,1.785,0.0207,0.0026,Arrington:1998ps,2.26,45,1.785,1.6308,-1.1251,5.3551,0,0
26,56,4.045,45,1.8,0.0238,0.00215,Arrington:1998ps,2.245,45,1.8,1.6458,-1.0614,5.3195,0,0
26,56,4.045,45,1.815,0.026,0.00218,Arrington:1998ps,2.23,45,1.815,1.6608,-0.9977,5.284,0,0
26,56,4.045,45,1.83,0.0344,0.00243,Arrington:1998ps,2.215,45,1.83,1.6758,-0.934,5.2485,0,0
26,56,4.045,45,1.845,0.0404,0.00257,Arrington:1998ps,2.2,45,1.845,1.6908,-0.8703,5.2129,0,0
26,56,4.045,45,1.86,0.0507,0.00283,Arrington:1998ps,2.185,45,1.86,1.7058,-0.8066,5.1774,0.104,0.052
26,56,4.045,45,1.875,0.0619,0.0031,Arrington:1998ps,2.17,45,1.875,1.7208,-0.743,5.1418,0.052,0.052
26,56,4.045,45,1.89,0.0641,0.00314,Arrington:1998ps,2.155,45,1.89,1.7358,-0.6793,5.1063,0.052,0.052
26,56,4.045,45,1.905,0.0838,0.0036,Arrington:1998ps,2.14,45,1.905,1.7508,-0.6156,5.0707,0.052,0.052
26,56,4.045,45,1.92,0.102,0.00401,Arrington:1998ps,2.125,45,1.92,1.7658,-0.5519,5.0352,0.104,0.052
26,56,4.045,45,1.935,0.125,0.00446,Arrington:1998ps,2.11,45,1.935,1.7808,-0.4882,4.9997,0.104,0.104
26,56,4.045,45,1.95,0.157,0.00508,Arrington:1998ps,2.095,45,1.95,1.7958,-0.4245,4.9641,0.156,0.104
26,56,4.045,45,1.965,0.186,0.0072,Arrington:1998ps,2.08,45,1.965,1.8108,-0.3608,4.9286,0.208,0.156
26,56,4.045,45,1.98,0.225,0.00789,Arrington:1998ps,2.065,45,1.98,1.8258,-0.2971,4.893,0.208,0.156
26,56,4.045,45,1.995,0.251,0.0083,Arrington:1998ps,2.05,45,1.995,1.8408,-0.2334,4.8575,0.26,0.208
26,56,4.045,45,2.01,0.315,0.00932,Arrington:1998ps,2.035,45,2.01,1.8558,-0.1697,4.8219,0.364,0.26
26,56,4.045,45,2.025,0.373,0.0102,Arrington:1998ps,2.02,45,2.025,1.8708,-0.106,4.7864,0.364,0.26
26,56,4.045,45,2.04,0.474,0.0114,Arrington:1998ps,2.005,45,2.04,1.8858,-0.0424,4.7509,0.468,0.312
26,56,4.045,45,2.055,0.526,0.012,Arrington:1998ps,1.99,45,2.055,1.9008,0.0213,4.7153,0.572,0.364
26,56,4.045,45,2.07,0.652,0.0132,Arrington:1998ps,1.975,45,2.07,1.9158,0.085,4.6798,0.676,0.416
26,56,4.045,45,2.085,0.738,0.0141,Arrington:1998ps,1.96,45,2.085,1.9308,0.1487,4.6442,0.78,0.468
26,56,4.045,45,2.1,0.868,0.0151,Arrington:1998ps,1.945,45,2.1,1.9458,0.2124,4.6087,0.884,0.52
26,56,4.045,45,2.115,0.986,0.0161,Arrington:1998ps,1.93,45,2.115,1.9608,0.2761,4.5732,0.988,0.624
26,56,4.045,45,2.13,1.16,0.0174,Arrington:1998ps,1.915,45,2.13,1.9758,0.3398,4.5376,1.144,0.676
26,56,4.045,45,2.145,1.33,0.0187,Arrington:1998ps,1.9,45,2.145,1.9908,0.4035,4.5021,1.3,0.728
26,56,4.045,45,2.16,1.56,0.0204,Arrington:1998ps,1.885,45,2.16,2.0058,0.4672,4.4665,1.456,0.78
26,56,4.045,45,2.175,1.74,0.0219,Arrington:1998ps,1.87,45,2.175,2.0208,0.5309,4.431,1.664,0.832
26,56,4.045,45,2.19,2,0.0242,Arrington:1998ps,1.855,45,2.19,2.0358,0.5946,4.3954,1.872,0.884
26,56,4.045,45,2.205,2.21,0.0265,Arrington:1998ps,1.84,45,2.205,2.0508,0.6582,4.3599,2.08,0.936
26,56,4.045,55,2.13,0.00153,0.00114,Arrington:1998ps,1.915,55,2.13,1.9055,-1.7289,6.6063,0,0
26,56,4.045,55,2.145,0.00219,0.00116,Arrington:1998ps,1.9,55,2.145,1.9205,-1.649,6.5546,0,0
26,56,4.045,55,2.16,0.00355,0.00143,Arrington:1998ps,1.885,55,2.16,1.9355,-1.5691,6.5028,0,0
26,56,4.045,55,2.175,0.00224,0.0012,Arrington:1998ps,1.87,55,2.175,1.9505,-1.4892,6.4511,0,0
26,56,4.045,55,2.19,0.00683,0.00176,Arrington:1998ps,1.855,55,2.19,1.9655,-1.4093,6.3993,0,0
26,56,4.045,55,2.205,0.00462,0.00152,Arrington:1998ps,1.84,55,2.205,1.9805,-1.3294,6.3476,0,0
26,56,4.045,55,2.22,0.00947,0.00203,Arrington:1998ps,1.825,55,2.22,1.9955,-1.2495,6.2958,0,0
26,56,4.045,55,2.235,0.00892,0.00199,Arrington:1998ps,1.81,55,2.235,2.0105,-1.1696,6.2441,0,0
26,56,4.045,55,2.25,0.0133,0.00237,Arrington:1998ps,1.795,55,2.25,2.0255,-1.0898,6.1923,0,0
26,56,4.045,55,2.265,0.0167,0.0026,Arrington:1998ps,1.78,55,2.265,2.0405,-1.0099,6.1406,0,0
26,56,4.045,55,2.28,0.0212,0.00291,Arrington:1998ps,1.765,55,2.28,2.0555,-0.93,6.0888,0,0
26,56,4.045,55,2.295,0.0239,0.00307,Arrington:1998ps,1.75,55,2.295,2.0705,-0.8501,6.0371,0,0
26,56,4.045,55,2.31,0.0299,0.00339,Arrington:1998ps,1.735,55,2.31,2.0855,-0.7702,5.9853,0,0
26,56,4.045,55,2.325,0.0401,0.00387,Arrington:1998ps,1.72,55,2.325,2.1005,-0.6903,5.9336,0.052,0
26,56,4.045,55,2.34,0.0439,0.00405,Arrington:1998ps,1.705,55,2.34,2.1155,-0.6104,5.8819,0.052,0.052
26,56,4.045,55,2.355,0.0617,0.00469,Arrington:1998ps,1.69,55,2.355,2.1305,-0.5305,5.8301,0.052,0.052
26,56,4.045,55,2.37,0.0677,0.00491,Arrington:1998ps,1.675,55,2.37,2.1455,-0.4506,5.7784,0.052,0.052
26,56,4.045,55,2.385,0.0899,0.00454,Arrington:1998ps,1.66,55,2.385,2.1605,-0.3707,5.7266,0.104,0.052
26,56,4.045,55,2.4,0.1,0.0047,Arrington:1998ps,1.645,55,2.4,2.1755,-0.2908,5.6749,0.104,0.052
26,56,4.045,55,2.415,0.114,0.00485,Arrington:1998ps,1.63,55,2.415,2.1905,-0.2109,5.6231,0.104,0.104
26,56,4.045,55,2.43,0.147,0.00538,Arrington:1998ps,1.615,55,2.43,2.2055,-0.131,5.5714,0.156,0.104
26,56,4.045,55,2.445,0.181,0.00596,Arrington:1998ps,1.6,55,2.445,2.2205,-0.0511,5.5196,0.208,0.104
26,56,4.045,55,2.46,0.227,0.00678,Arrington:1998ps,1.585,55,2.46,2.2355,0.0288,5.4679,0.26,0.156
26,56,4.045,55,2.475,0.258,0.0101,Arrington:1998ps,1.57,55,2.475,2.2505,0.1087,5.4161,0.26,0.156
26,56,4.045,55,2.49,0.331,0.0112,Arrington:1998ps,1.555,55,2.49,2.2655,0.1886,5.3644,0.312,0.156
26,56,4.045,55,2.505,0.376,0.0119,Arrington:1998ps,1.54,55,2.505,2.2805,0.2685,5.3126,0.416,0.208
26,56,4.045,55,2.52,0.465,0.013,Arrington:1998ps,1.525,55,2.52,2.2955,0.3484,5.2609,0.416,0.208
26,56,4.045,55,2.535,0.499,0.0134,Arrington:1998ps,1.51,55,2.535,2.3105,0.4282,5.2092,0.52,0.208
26,56,4.045,55,2.55,0.557,0.014,Arrington:1998ps,1.495,55,2.55,2.3255,0.5081,5.1574,0.572,0.26
26,56,4.045,55,2.565,0.66,0.0151,Arrington:1998ps,1.48,55,2.565,2.3405,0.588,5.1057,0.676,0.26
26,56,4.045,55,2.58,0.781,0.0164,Arrington:1998ps,1.465,55,2.58,2.3555,0.6679,5.0539,0.78,0.26
26,56,4.045,55,2.595,0.878,0.0172,Arrington:1998ps,1.45,55,2.595,2.3705,0.7478,5.0022,0.884,0.312
26,56,4.045,55,2.61,0.971,0.0168,Arrington:1998ps,1.435,55,2.61,2.3855,0.8277,4.9504,1.04,0.312
26,56,4.045,55,2.625,1.12,0.018,Arrington:1998ps,1.42,55,2.625,2.4005,0.9076,4.8987,1.196,0.312
26,56,4.045,55,2.64,1.3,0.019,Arrington:1998ps,1.405,55,2.64,2.4155,0.9875,4.8469,1.352,0.312
26,56,4.045,55,2.655,1.49,0.0206,Arrington:1998ps,1.39,55,2.655,2.4305,1.0674,4.7952,1.508,0.312
26,56,4.045,55,2.67,1.76,0.0229,Arrington:1998ps,1.375,55,2.67,2.4455,1.1473,4.7434,1.768,0.364
26,56,4.045,55,2.685,2.06,0.0258,Arrington:1998ps,1.36,55,2.685,2.4605,1.2272,4.6917,1.976,0.364
26,56,4.045,55,2.7,2.28,0.0576,Arrington:1998ps,1.345,55,2.7,2.4755,1.3071,4.6399,2.236,0.364
26,56,4.045,55,2.715,2.59,0.0611,Arrington:1998ps,1.33,55,2.715,2.4905,1.387,4.5882,2.496,0.364
26,56,4.045,55,2.73,2.67,0.0614,Arrington:1998ps,1.315,55,2.73,2.5055,1.4669,4.5364,2.808,0.364
26,56,4.045,55,2.745,3.25,0.0677,Arrington:1998ps,1.3,55,2.745,2.5205,1.5468,4.4847,3.172,0.364
26,56,4.045,55,2.76,3.61,0.0708,Arrington:1998ps,1.285,55,2.76,2.5355,1.6267,4.433,3.536,0.364
26,56,4.045,55,2.775,4.1,0.0755,Arrington:1998ps,1.27,55,2.775,2.5505,1.7066,4.3812,3.952,0.364
26,56,4.045,55,2.79,4.68,0.0796,Arrington:1998ps,1.255,55,2.79,2.5655,1.7865,4.3295,4.368,0.364
26,56,4.045,55,2.805,5,0.0825,Arrington:1998ps,1.24,55,2.805,2.5805,1.8664,4.2777,4.888,0.312
26,56,4.045,55,2.82,5.57,0.0802,Arrington:1998ps,1.225,55,2.82,2.5955,1.9462,4.226,5.356,0.312
26,56,4.045,55,2.835,6.06,0.0831,Arrington:1998ps,1.21,55,2.835,2.6105,2.0261,4.1742,5.98,0.364
26,56,4.045,55,2.85,6.82,0.0893,Arrington:1998ps,1.195,55,2.85,2.6255,2.106,4.1225,6.604,0.364
26,56,4.045,55,2.865,7.56,0.0983,Arrington:1998ps,1.18,55,2.865,2.6405,2.1859,4.0707,7.28,0.364
26,56,4.045,55,2.88,8.71,0.229,Arrington:1998ps,1.165,55,2.88,2.6555,2.2658,4.019,8.06,0.364
26,56,4.045,55,2.895,9.76,0.24,Arrington:1998ps,1.15,55,2.895,2.6705,2.3457,3.9672,8.788,0.312
26,56,4.045,55,2.91,10.7,0.25,Arrington:1998ps,1.135,55,2.91,2.6855,2.4256,3.9155,9.568,0.312
26,56,4.045,55,2.925,11.6,0.258,Arrington:1998ps,1.12,55,2.925,2.7005,2.5055,3.8637,10.452,0.312
26,56,4.045,55,2.94,12,0.261,Arrington:1998ps,1.105,55,2.94,2.7155,2.5854,3.812,11.388,0.312
26,56,4.045,55,2.955,13.4,0.275,Arrington:1998ps,1.09,55,2.955,2.7305,2.6653,3.7602,12.428,0.312
26,56,4.045,55,2.97,14.7,0.286,Arrington:1998ps,1.075,55,2.97,2.7455,2.7452,3.7085,13.416,0.26
26,56,4.045,55,2.985,15.8,0.297,Arrington:1998ps,1.06,55,2.985,2.7605,2.8251,3.6568,14.56,0.26
26,56,4.045,55,3,17.4,0.313,Arrington:1998ps,1.045,55,3,2.7755,2.905,3.605,15.704,0.26
26,56,4.045,55,3.015,18.9,0.336,Arrington:1998ps,1.03,55,3.015,2.7905,2.9849,3.5533,17.004,0.26
26,56,4.045,55,3.03,20.1,0.371,Arrington:1998ps,1.015,55,3.03,2.8055,3.0648,3.5015,18.2,0.208
26,56,4.045,74,2.82,0.00443,0.00356,Arrington:1998ps,1.225,74,2.82,2.4386,-1.0064,7.1786,0,0
26,56,4.045,74,2.835,0.00631,0.00351,Arrington:1998ps,1.21,74,2.835,2.4536,-0.8904,7.0907,0,0
26,56,4.045,74,2.85,0.00411,0.00334,Arrington:1998ps,1.195,74,2.85,2.4686,-0.7743,7.0028,0,0
26,56,4.045,74,2.865,0.00516,0.00342,Arrington:1998ps,1.18,74,2.865,2.4836,-0.6583,6.9149,0,0
26,56,4.045,74,2.88,0.02,0.0041,Arrington:1998ps,1.165,74,2.88,2.4986,-0.5422,6.827,0,0
26,56,4.045,74,2.895,0.0256,0.00455,Arrington:1998ps,1.15,74,2.895,2.5136,-0.4262,6.7391,0.044654608,0
26,56,4.045,74,2.91,0.03,0.00489,Arrington:1998ps,1.135,74,2.91,2.5286,-0.3101,6.6512,0.044654608,0
26,56,4.045,74,2.925,0.0432,0.00544,Arrington:1998ps,1.12,74,2.925,2.5436,-0.1941,6.5633,0.089309216,0.044654608
26,56,4.045,74,2.94,0.0599,0.00605,Arrington:1998ps,1.105,74,2.94,2.5586,-0.078,6.4754,0.044654608,0.044654608
26,56,4.045,74,2.955,0.0729,0.00655,Arrington:1998ps,1.09,74,2.955,2.5736,0.038,6.3875,0.089309216,0.044654608
26,56,4.045,74,2.97,0.0855,0.00699,Arrington:1998ps,1.075,74,2.97,2.5886,0.1541,6.2996,0.089309216,0.044654608
26,56,4.045,74,2.985,0.108,0.00759,Arrington:1998ps,1.06,74,2.985,2.6036,0.2701,6.2117,0.089309216,0.044654608
26,56,4.045,74,3,0.131,0.00821,Arrington:1998ps,1.045,74,3,2.6186,0.3862,6.1238,0.133963824,0.044654608
26,56,4.045,74,3.015,0.162,0.00889,Arrington:1998ps,1.03,74,3.015,2.6336,0.5022,6.0359,0.178618432,0.044654608
26,56,4.045,74,3.03,0.232,0.00993,Arrington:1998ps,1.015,74,3.03,2.6486,0.6183,5.948,0.178618432,0.044654608
26,56,4.045,74,3.045,0.291,0.0319,Arrington:1998ps,1,74,3.045,2.6636,0.7343,5.8601,0.22327304,0.044654608
