Z,A,E0,ThetaDeg,nu,cross,error,ratio,ratio_error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,ExA,nuA,Q2effA,qv2A,epsilonA
26,56,3.4889,36.0,2.4552,458.08,9.1616,1.01511,0.014757248,E04001,0.0089,3.4978000000000002,1.0337,1.0426,1.0,0.0,0.0,458.08,9.1616,0.6283185307179586,0.09549150281252627,0.9045084971874736,0.10557280900008409,0.04400391155933825,2.411196088440662,4.433234524286382,1.0051084019120298,1.3775512256516134,1.392956048573434,7.420963088573434,2.724144469108317,4.094695913155566,0.47061553661058664,0.0002566863899322161,1784590.137875898,35691.80275751796,0.00010854380098705118,0.00010826761600540992,123685.80335180444,123057.1778292923,56657992.79939458,1133159.8559878916,145.50857865825665,2.910171573165133,56370032.02004221,1127400.6404008444,144.7690402164124,2.8953808043282487,"[2.642,2.923]",2.783,"[1.050,1.500]",1.25,2.411196088440662,2.4552,1.3929560485734342,7.420963088573434,0.4706155366105867
26,56,3.4889,40.0,1.871,48.287,0.96574,0.99406,0.032306832,E04001,0.0089,3.4978000000000002,1.6179000000000001,1.6268,1.0,0.0,0.0,48.287,0.96574,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.817247436664597,4.433234524286382,1.0051084019120298,2.6412137977050305,2.662517664378616,6.163158664378615,2.4825709787191617,1.7288561241503841,0.6198477247913935,7.702608480213303e-05,626891.5280328882,12537.830560657765,7.06133353092991e-05,7.043366274818846e-05,47275.147307695945,47034.87426606311,2282775.038046714,45655.50076093429,5.862603575788419,0.11725207151576839,2271172.9736853894,45423.45947370779,5.832807252069446,0.11665614504138894,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.817247436664597,1.871,2.662517664378616,6.163158664378615,0.6198477247913935
26,56,3.4889,40.0,1.8824,50.777,1.01554,0.98076,0.028753176,E04001,0.0089,3.4978000000000002,1.6065,1.6154,1.0,0.0,0.0,50.777,1.01554,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.828647436664597,4.433234524286382,1.0051084019120298,2.6226033537382607,2.6438597461502433,6.187289506150243,2.4874262815509214,1.7689066667787574,0.6172665067062356,8.01178415083864e-05,633778.9316838357,12675.578633676714,7.061333530929907e-05,7.043366274818844e-05,48119.703223131626,47875.137777768985,2443374.1705609546,48867.483411219095,6.275052911730053,0.12550105823460106,2430955.870941776,48619.11741883552,6.243160339514568,0.12486320679029138,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.828647436664597,1.8824,2.6438597461502438,6.187289506150244,0.6172665067062356
26,56,3.4889,40.0,1.8938,53.359,1.06718,1.03263,0.026987013,E04001,0.0089,3.4978000000000002,1.5951000000000002,1.604,1.0,0.0,0.0,53.359,1.06718,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.840047436664597,4.433234524286382,1.0051084019120298,2.6039929097714904,2.625201827921871,6.211680267921871,2.4923242702188393,1.8089572094071285,0.6146605530234123,8.316283623391088e-05,641620.7336882779,12832.414673765557,7.061333530929908e-05,7.043366274818844e-05,48984.007305025516,48735.04908708618,2613737.645788857,52274.75291577713,6.7125789501737945,0.13425157900347587,2600453.4842378316,52009.069684756636,6.678462678656724,0.1335692535731345,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.840047436664597,1.8938,2.6252018279218716,6.211680267921871,0.6146605530234123
26,56,3.4889,40.0,1.9052,56.033,1.12066,1.04403,0.025520675,E04001,0.0089,3.4978000000000002,1.5837,1.5926,1.0,0.0,0.0,56.033,1.12066,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.851447436664597,4.433234524286382,1.0051084019120298,2.58538246580472,2.6065439096934986,6.236330949693499,2.4972646935584337,1.8490077520355017,0.6120297776593459,8.61614097324909e-05,650325.9425996871,13006.518851993742,7.061333530929908e-05,7.043366274818844e-05,49868.573883816796,49615.11991040092,2794285.8004319067,55885.716008638134,7.1762611962868625,0.14352522392573724,2780084.0139394947,55601.68027878989,7.139788288144219,0.14279576576288436,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.851447436664597,1.9052,2.606543909693499,6.2363309496934995,0.6120297776593459
26,56,3.4889,40.0,1.9165,58.773,1.17546,1.03959,0.024671193,E04001,0.0089,3.4978000000000002,1.5724,1.5813,1.0,0.0,0.0,58.773,1.17546,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.862747436664597,4.433234524286382,1.0051084019120298,2.5669352713464306,2.5880496574144978,6.261021907414499,2.5022034104793516,1.888706974114502,0.6093974999341794,8.908820915930953e-05,659716.9317311207,13194.338634622412,7.061333530929907e-05,7.043366274818844e-05,50765.89921094608,50507.88463649643,2983664.1943249344,59673.28388649868,7.662621188274655,0.15325242376549306,2968499.9037408046,59369.99807481609,7.62367638525154,0.15247352770503078,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.862747436664597,1.9165,2.588049657414498,6.261021907414499,0.6093974999341794
26,56,3.4889,40.0,1.9279,61.633,1.23266,1.06436,0.024337611,E04001,0.0089,3.4978000000000002,1.5610000000000002,1.5699,1.0,0.0,0.0,61.633,1.23266,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.874147436664597,4.433234524286382,1.0051084019120298,2.5483248273796604,2.5693917391861256,6.286190149186126,2.5072275822481944,1.9287575167428748,0.6067170482708372,9.19953866107264e-05,669957.5084215556,13399.150168431113,7.06133353092991e-05,7.043366274818846e-05,51692.40723898743,51429.6837442134,3185958.1353605124,63719.16270721025,8.18215077936844,0.16364301558736882,3169765.6982071046,63395.31396414209,8.140565499008302,0.16281130998016605,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.874147436664597,1.9279,2.569391739186126,6.286190149186126,0.6067170482708372
26,56,3.4889,40.0,1.9393,64.588,1.29176,1.02031,0.023224128,E04001,0.0089,3.4978000000000002,1.5496,1.5585,1.0,0.0,0.0,64.588,1.29176,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.885547436664597,4.433234524286382,1.0051084019120298,2.5297143834128906,2.550733820957753,6.311618310957753,2.5122934364754754,1.9688080593712471,0.604011526096596,9.485719821383921e-05,680897.1930037136,13617.943860074272,7.061333530929907e-05,7.043366274818844e-05,52640.81177736388,52373.268074592386,3399964.751076378,67999.29502152756,8.731760762668308,0.1746352152533662,3382684.638401773,67653.69276803546,8.687382123219521,0.17374764246439045,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.885547436664597,1.9393,2.5507338209577535,6.311618310957753,0.604011526096596
26,56,3.4889,40.0,1.9507,67.636,1.35272,1.02312,0.022473239,E04001,0.0089,3.4978000000000002,1.5382,1.5471,1.0,0.0,0.0,67.636,1.35272,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.896947436664597,4.433234524286382,1.0051084019120298,2.5111039394461203,2.5320759027293804,6.337306392729381,2.5174007215239653,2.0088586019996195,0.6012808532365173,9.767400799107194e-05,692466.7205853002,13849.334411706004,7.061333530929908e-05,7.043366274818844e-05,53611.6929865844,53339.21483951207,3626080.466840622,72521.60933681244,9.312469234456973,0.18624938468913946,3607651.134885238,72153.02269770476,9.265139179755886,0.1853027835951177,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.896947436664597,1.9507,2.532075902729381,6.337306392729381,0.6012808532365173
26,56,3.4889,40.0,1.9621,70.778,1.41556,1.0215,0.022040747,E04001,0.0089,3.4978000000000002,1.5268000000000002,1.5357,1.0,0.0,0.0,70.778,1.41556,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.908347436664597,4.433234524286382,1.0051084019120298,2.4924934954793505,2.5134179845010083,6.363254394501008,2.5225491857446523,2.0489091446279923,0.5985249510826036,0.00010044618514558287,704636.0187538937,14092.720375077872,7.061333530929907e-05,7.043366274818844e-05,54605.64905449041,54328.1191865608,3864878.6287787226,77297.57257557444,9.925748657412255,0.19851497314824504,3845235.6197864003,76904.712395728,9.875301647593814,0.19750603295187627,"[2.357,2.642]",2.5,"[2.500,3.000]",2.75,1.908347436664597,1.9621,2.5134179845010087,6.363254394501009,0.5985249510826036
26,56,3.4889,40.0,1.9735,74.014,1.48028,0.99711,0.021212203,E04001,0.0089,3.4978000000000002,1.5154,1.5243,1.0,0.0,0.0,74.014,1.48028,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.919747436664597,4.433234524286382,1.0051084019120298,2.4738830515125803,2.4947600662726357,6.389462316272636,2.527738577517983,2.0889596872563647,0.5957437426288987,0.00010317410380693157,717369.933626964,14347.398672539282,7.061333530929908e-05,7.043366274818844e-05,55623.29686561018,55340.594864989005,4116902.6942112716,82338.05388422545,10.572994734035667,0.21145989468071336,4095978.788337296,81919.57576674593,10.519258135662314,0.2103851627132463,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.919747436664597,1.9735,2.494760066272636,6.3894623162726365,0.5957437426288987
26,56,3.4889,40.0,1.9849,77.34,1.5468,1.00595,0.02094647,E04001,0.0089,3.4978000000000002,1.504,1.5129,1.0,0.0,0.0,77.34,1.5468,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.931147436664597,4.433234524286382,1.0051084019120298,2.4552726075458096,2.4761021480442635,6.415930158044263,2.5329686452943436,2.1290102298847366,0.5929371525067889,0.00010585814277989396,730600.3862245114,14612.007724490228,7.06133353092991e-05,7.043366274818846e-05,56665.2727004938,56377.27492148983,4382492.190656191,87649.8438131238,11.255079436031592,0.2251015887206318,4360218.442428024,87204.36884856047,11.197876183922965,0.2239575236784593,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.931147436664597,1.9849,2.476102148044264,6.415930158044264,0.5929371525067889
26,56,3.4889,40.0,1.9963,80.756,1.61512,1.02036,0.020927238,E04001,0.0089,3.4978000000000002,1.4926000000000001,1.5015,1.0,0.0,0.0,80.756,1.61512,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.942547436664597,4.433234524286382,1.0051084019120298,2.4366621635790398,2.457444229815891,6.442657919815891,2.538239137633783,2.169060772513109,0.5901051070204943,0.00010849868529654765,744303.9496679468,14886.078993358935,7.061333530929911e-05,7.043366274818848e-05,57732.23296661889,57438.81242739009,4662224.205452275,93244.48410904549,11.973484834230302,0.23946969668460596,4638528.736386314,92770.57472772627,11.912630330671792,0.2382526066134358,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.942547436664597,1.9963,2.4574442298158914,6.4426579198158915,0.5901051070204943
26,56,3.4889,40.0,2.0077,84.26,1.6852,1.03489,0.020413007,E04001,0.0089,3.4978000000000002,1.4812000000000003,1.4901000000000002,1.0,0.0,0.0,84.26,1.6852,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.9539474366645968,4.433234524286382,1.0051084019120298,2.4180517196122704,2.4387863115875192,6.469645601587519,2.543549803244969,2.2091113151414805,0.5872475341827443,0.00011109611877174471,758442.3374242126,15168.846748484251,7.061333530929907e-05,7.043366274818844e-05,58824.85496255383,58525.88123892965,4956582.279144786,99131.64558289571,12.72945275337687,0.2545890550675374,4931390.753192212,98627.81506384425,12.664756089155635,0.2532951217831127,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.9539474366645968,2.0077,2.4387863115875197,6.469645601587519,0.5872475341827443
26,56,3.4889,40.0,2.0191,87.85,1.757,1.03813,0.020034149,E04001,0.0089,3.4978000000000002,1.4698000000000002,1.4787000000000001,1.0,0.0,0.0,87.85,1.757,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.9653474366645969,4.433234524286382,1.0051084019120298,2.3994412756455,2.420128393359146,6.4968932033591456,2.5489003910233814,2.2491618577698542,0.5843643637506256,0.00011365083456208196,772981.565322442,15459.631306448839,7.061333530929907e-05,7.043366274818844e-05,59943.83767716926,59639.176792411025,5266066.139939318,105321.32279878638,13.524266591228947,0.27048533182457896,5239301.681213308,104786.03362426616,13.455530334341624,0.26911060668683245,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.9653474366645969,2.0191,2.4201283933591466,6.496893203359146,0.5843643637506256
26,56,3.4889,40.0,2.0305,91.522,1.83044,1.0238,0.019448876,E04001,0.0089,3.4978000000000002,1.4584000000000001,1.4673,1.0,0.0,0.0,91.522,1.83044,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.976747436664597,4.433234524286382,1.0051084019120298,2.38083083167873,2.401470475130774,6.524400725130773,2.554290650088743,2.289212400398226,0.5814555272615963,0.00011616322772846668,787874.112915785,15757.4822583157,7.061333530929907e-05,7.043366274818844e-05,61089.90262580054,60779.41693611205,5591070.068118517,111821.40136237035,14.358938935078916,0.2871787787015783,5562653.796826848,111253.07593653694,14.28596050710922,0.2857192101421844,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.976747436664597,2.0305,2.4014704751307745,6.524400725130774,0.5814555272615963
26,56,3.4889,40.0,2.0419,95.274,1.90548,1.03491,0.019312719,E04001,0.0089,3.4978000000000002,1.447,1.4559,1.0,0.0,0.0,95.274,1.90548,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.988147436664597,4.433234524286382,1.0051084019120298,2.3622203877119596,2.382812556902401,6.552168166902401,2.5597203298216784,2.329262943026599,0.5785209580696549,0.00011863369680237756,803093.9148656,16061.878297312,7.061333530929908e-05,7.043366274818844e-05,62263.79472538246,61947.34280097281,5932120.778666088,118642.41557332178,15.234822489900079,0.30469644979800165,5901971.138019883,118039.42276039768,15.157392437391524,0.3031478487478305,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.988147436664597,2.0419,2.3828125569024015,6.552168166902401,0.5785209580696549
26,56,3.4889,40.0,2.0533,99.102,1.98204,1.03933,0.018970354,E04001,0.0089,3.4978000000000002,1.4356,1.4445,1.0,0.0,0.0,99.102,1.98204,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,1.999547436664597,4.433234524286382,1.0051084019120298,2.343609943745189,2.364154638674029,6.580195528674029,2.565189179899609,2.369313485654972,0.5755605913816545,0.00012106264355590071,818600.9910996172,16372.019821992344,7.061333530929911e-05,7.043366274818848e-05,63466.28321070573,63143.719712195285,6289635.59874736,125792.71197494719,16.152989031794306,0.32305978063588614,6257668.910917978,125153.37821835955,16.070892454053993,0.32141784908107984,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,1.999547436664597,2.0533,2.3641546386740293,6.58019552867403,0.5755605913816545
26,56,3.4889,40.0,2.0647,103.01,2.0602,1.01932,0.018736045,E04001,0.0089,3.4978000000000002,1.4242,1.4330999999999998,1.0,0.0,0.0,103.01,2.0602,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,2.010947436664597,4.433234524286382,1.0051084019120298,2.324999499778419,2.3454967204456563,6.608482810445658,2.5706969503318855,2.409364028283344,0.5725743642937533,0.00012345047277562677,834423.6978923713,16688.473957847425,7.061333530929907e-05,7.043366274818844e-05,64698.162594081216,64369.33814403016,6664557.728816306,133291.1545763261,17.11586088020263,0.34231721760405254,6630685.522216547,132613.71044433094,17.028870565247413,0.34057741130494823,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,2.010947436664597,2.0647,2.3454967204456567,6.608482810445658,0.5725743642937533
26,56,3.4889,40.0,2.0761,106.98,2.1396,1.02823,0.019349411,E04001,0.0089,3.4978000000000002,1.4128000000000003,1.4217000000000002,1.0,0.0,0.0,106.98,2.1396,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,2.022347436664597,4.433234524286382,1.0051084019120298,2.3063890558116498,2.3268388022172846,6.637030012217284,2.5762433914941507,2.4494145709117157,0.569562215827991,0.00012579759204047838,850413.7341959346,17008.27468391869,7.061333530929907e-05,7.043366274818844e-05,65960.25367084466,65625.01472017115,7056427.937706961,141128.55875413923,18.122258641522592,0.36244517283045186,7020564.07476391,140411.2814952782,18.0301533715651,0.360603067431302,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,2.022347436664597,2.0761,2.326838802217285,6.637030012217284,0.569562215827991
26,56,3.4889,40.0,2.0875,111.02,2.2204,1.05386,0.02053684,E04001,0.0089,3.4978000000000002,1.4014000000000002,1.4103,1.0,0.0,0.0,111.02,2.2204,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,2.033747436664597,4.433234524286382,1.0051084019120298,2.2877786118448795,2.308180883988912,6.665837133988912,2.581828254161944,2.489465113540088,0.5665240869689783,0.00012810441150353552,866636.8214566599,17332.736429133198,7.061333530929907e-05,7.043366274818844e-05,67253.4045732928,66911.59326233454,7466472.975726967,149329.45951453937,19.175332845534978,0.38350665691069963,7428525.083984381,148570.50167968764,19.077875390413126,0.3815575078082626,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,2.033747436664597,2.0875,2.3081808839889124,6.665837133988912,0.5665240869689783
26,56,3.4889,40.0,2.0989,115.12,2.3024,1.05108,0.023540653,E04001,0.0089,3.4978000000000002,1.3900000000000001,1.3989,1.0,0.0,0.0,115.12,2.3024,0.6981317007977318,0.11697777844051097,0.8830222215594891,0.1324743314317942,0.053752563335403014,2.045147436664597,4.433234524286382,1.0051084019120298,2.2691681678781093,2.2895229657605394,6.69490417576054,2.587451289543542,2.5295156561684604,0.5634599207006922,0.00013037134367791813,883016.1349291872,17660.322698583746,7.061333530929908e-05,7.043366274818844e-05,68578.49187580888,68229.9458897679,7894755.984743118,157895.11969486234,20.27524565264888,0.4055049130529776,7854631.3708300805,157092.6274166016,20.172197958030235,0.4034439591606047,"[2.357,2.642]",2.5,"[2.000,2.500]",2.25,2.045147436664597,2.0989,2.28952296576054,6.69490417576054,0.5634599207006922
