Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu,nu-nuel,w2,q2,scaled_sigtot_Fe56,sigqe,sigie,sigmec,nuccstot,signonuc,,ratio
26,56,4.045,15,0.465,7480,41.9,Arrington:1998ps,3.58,15,0.465,0.4471,0.7661,0.9869,7117.292,5360.16,398.32,1358.812,0,7117.292,,1.050961517
26,56,4.045,15,0.48,8100,42.1,Arrington:1998ps,3.565,15,0.48,0.4621,0.7984,0.9827,7613.424,5679.284,503.308,1430.884,0,7613.424,,1.063910272
26,56,4.045,15,0.495,8260,42.1,Arrington:1998ps,3.55,15,0.495,0.4771,0.8307,0.9786,8061.404,5933.148,633.828,1494.428,0,8061.404,,1.024635411
26,56,4.045,15,0.51,8680,43.4,Arrington:1998ps,3.535,15,0.51,0.4921,0.8629,0.9745,8451.3,6115.72,787.54,1548.04,0,8451.3,,1.027060926
26,56,4.045,15,0.525,9010,44.2,Arrington:1998ps,3.52,15,0.525,0.5071,0.8952,0.9703,8774.584,6221.904,962.208,1590.472,0,8774.584,,1.026829306
26,56,4.045,15,0.54,9140,43.9,Arrington:1998ps,3.505,15,0.54,0.5221,0.9275,0.9662,9039.316,6249.204,1169.376,1620.736,0,9039.316,,1.011138453
26,56,4.045,15,0.555,9210,44.2,Arrington:1998ps,3.49,15,0.555,0.5371,0.9598,0.9621,9234.628,6198.608,1398.072,1637.948,0,9234.628,,0.997333082
26,56,4.045,15,0.57,9250,43.5,Arrington:1998ps,3.475,15,0.57,0.5521,0.9921,0.9579,9379.968,6075.004,1663.272,1641.692,0,9379.968,,0.986144089
26,56,4.045,15,0.585,9400,45.1,Arrington:1998ps,3.46,15,0.585,0.5671,1.0244,0.9538,9467.276,5887.232,1948.388,1631.656,0,9467.276,,0.992893838
26,56,4.045,15,0.6,9380,45,Arrington:1998ps,3.445,15,0.6,0.5821,1.0566,0.9496,9525.62,5646.68,2270.944,1607.996,0,9525.62,,0.984712806
26,56,4.045,15,0.615,9470,45.4,Arrington:1998ps,3.43,15,0.615,0.5971,1.0889,0.9455,9555.052,5366.296,2617.68,1571.076,0,9555.052,,0.99109874
26,56,4.045,15,0.63,9480,201,Arrington:1998ps,3.415,15,0.63,0.6121,1.1212,0.9414,9562.8,5059.08,2982.044,1521.624,0,9562.8,,0.991341448
26,56,4.045,15,0.645,9770,203,Arrington:1998ps,3.4,15,0.645,0.6271,1.1535,0.9372,9570.6,4737.044,3372.876,1460.68,0,9570.6,,1.020834639
26,56,4.045,15,0.66,9940,205,Arrington:1998ps,3.385,15,0.66,0.6421,1.1858,0.9331,9574.396,4410.484,3774.42,1389.492,0,9574.396,,1.038185594
26,56,4.045,15,0.675,10400,212,Arrington:1998ps,3.37,15,0.675,0.6571,1.218,0.929,9583.028,4087.616,4185.844,1309.568,0,9583.028,,1.085251968
26,56,4.045,15,0.69,10300,210,Arrington:1998ps,3.355,15,0.69,0.6721,1.2503,0.9248,9613.344,3774.524,4616.248,1222.572,0,9613.344,,1.071427383
26,56,4.045,15,0.705,11100,220,Arrington:1998ps,3.34,15,0.705,0.6871,1.2826,0.9207,9645.428,3475.524,5039.632,1130.272,0,9645.428,,1.150804298
26,56,4.045,15,0.72,11200,223,Arrington:1998ps,3.325,15,0.72,0.7021,1.3149,0.9166,9698.156,3193.32,5470.192,1034.644,0,9698.156,,1.154858717
26,56,4.045,15,0.735,11400,223,Arrington:1998ps,3.31,15,0.735,0.7171,1.3472,0.9124,9752.704,2929.368,5885.88,937.456,0,9752.704,,1.168906592
26,56,4.045,15,0.75,11400,223,Arrington:1998ps,3.295,15,0.75,0.7321,1.3795,0.9083,9813.908,2684.188,6289.14,840.58,0,9813.908,,1.161616759
26,56,4.045,15,0.765,10900,216,Arrington:1998ps,3.28,15,0.765,0.7471,1.4117,0.9042,9890.244,2457.624,6686.94,745.68,0,9890.244,,1.102096167
26,56,4.045,15,0.78,11000,217,Arrington:1998ps,3.265,15,0.78,0.7621,1.444,0.9,9961.484,2249.052,7058.116,654.316,0,9961.484,,1.104253141
26,56,4.045,15,0.795,11500,221,Arrington:1998ps,3.25,15,0.795,0.7771,1.4763,0.8959,10033.452,2057.64,7408.076,567.736,0,10033.452,,1.146165846
26,56,4.045,15,0.81,11200,217,Arrington:1998ps,3.235,15,0.81,0.7921,1.5086,0.8918,10112.544,1882.296,7743.268,486.98,0,10112.544,,1.107535354
26,56,4.045,15,0.825,11300,217,Arrington:1998ps,3.22,15,0.825,0.8071,1.5409,0.8876,10183.472,1721.928,8048.716,412.828,0,10183.472,,1.109641191
26,56,4.045,15,0.84,11700,219,Arrington:1998ps,3.205,15,0.84,0.8221,1.5732,0.8835,10250.864,1575.34,8329.672,345.852,0,10250.864,,1.141367206
26,56,4.045,15,0.855,11300,214,Arrington:1998ps,3.19,15,0.855,0.8371,1.6054,0.8794,10315.084,1441.492,8587.384,286.208,0,10315.084,,1.095483081
26,56,4.045,15,0.87,11900,220,Arrington:1998ps,3.175,15,0.87,0.8521,1.6377,0.8752,10381.54,1319.188,8828.404,233.896,0,10381.54,,1.14626539
26,56,4.045,15,0.885,11000,210,Arrington:1998ps,3.16,15,0.885,0.8671,1.67,0.8711,10439.572,1207.544,9043.216,188.76,0,10439.572,,1.053683044
26,56,4.045,15,0.9,10700,206,Arrington:1998ps,3.145,15,0.9,0.8821,1.7023,0.867,10494.172,1105.572,9238.164,150.436,0,10494.172,,1.019613553
26,56,4.045,15,0.915,11100,209,Arrington:1998ps,3.13,15,0.915,0.8971,1.7346,0.8628,10546.796,1012.44,9416.056,118.3,0,10546.796,,1.052452328
26,56,4.045,15,0.93,11400,211,Arrington:1998ps,3.115,15,0.93,0.9121,1.7669,0.8587,10596.612,927.316,9577.516,91.78,0,10596.612,,1.075815553
26,56,4.045,15,0.945,11400,210,Arrington:1998ps,3.1,15,0.945,0.9271,1.7991,0.8545,10650.068,849.524,9730.292,70.252,0,10650.068,,1.070415701
26,56,4.045,15,0.96,11500,213,Arrington:1998ps,3.085,15,0.96,0.9421,1.8314,0.8504,10697.752,778.336,9866.324,53.092,0,10697.752,,1.074992204
26,56,4.045,15,0.975,11500,214,Arrington:1998ps,3.07,15,0.975,0.9571,1.8637,0.8463,10747.88,713.232,9995.076,39.52,0,10747.88,,1.069978452
26,56,4.045,15,0.99,11200,212,Arrington:1998ps,3.055,15,0.99,0.9721,1.896,0.8421,10796.24,653.64,10113.532,29.016,0,10796.24,,1.037398205
26,56,4.045,15,1.005,11400,216,Arrington:1998ps,3.04,15,1.005,0.9871,1.9283,0.838,10843.872,599.04,10223.772,21.008,0,10843.872,,1.051285002
26,56,4.045,15,1.02,11700,221,Arrington:1998ps,3.025,15,1.02,1.0021,1.9606,0.8339,10897.224,549.068,10333.128,15.028,0,10897.224,,1.073667936
26,56,4.045,15,1.035,12100,227,Arrington:1998ps,3.01,15,1.035,1.0171,1.9928,0.8297,10947.82,503.256,10434.008,10.556,0,10947.82,,1.10524287
26,56,4.045,15,1.05,12200,232,Arrington:1998ps,2.995,15,1.05,1.0321,2.0251,0.8256,10998.364,461.292,10529.74,7.332,0,10998.364,,1.109255886
26,56,4.045,15,1.065,11800,233,Arrington:1998ps,2.98,15,1.065,1.0471,2.0574,0.8215,11055.304,422.76,10627.5,4.992,0,11055.304,,1.06736097
26,56,4.045,15,1.08,12100,239,Arrington:1998ps,2.965,15,1.08,1.0621,2.0897,0.8173,11109.54,387.452,10718.708,3.38,0,11109.54,,1.089154006
26,56,4.045,15,1.095,12200,244,Arrington:1998ps,2.95,15,1.095,1.0771,2.122,0.8132,11162.996,355.056,10805.704,2.236,0,11162.996,,1.092896566
26,56,4.045,15,1.11,12500,255,Arrington:1998ps,2.935,15,1.11,1.0921,2.1543,0.8091,11216.14,325.364,10889.32,1.456,0,11216.14,,1.114465404
26,56,4.045,23,0.24,0.00202,0.00175,Arrington:1998ps,3.805,23,0.24,0.1981,-1.1163,2.4471,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.255,0.003,0.002,Arrington:1998ps,3.79,23,0.255,0.2131,-1.0785,2.4374,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.27,0.00198,0.00172,Arrington:1998ps,3.775,23,0.27,0.2281,-1.0407,2.4278,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.285,0.0059,0.0026,Arrington:1998ps,3.76,23,0.285,0.2431,-1.0029,2.4181,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.3,0.00687,0.00278,Arrington:1998ps,3.745,23,0.3,0.2581,-0.9652,2.4085,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.315,0.0137,0.00379,Arrington:1998ps,3.73,23,0.315,0.2731,-0.9274,2.3988,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.33,0.0206,0.0046,Arrington:1998ps,3.715,23,0.33,0.2881,-0.8896,2.3892,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.345,0.0392,0.00627,Arrington:1998ps,3.7,23,0.345,0.3031,-0.8518,2.3795,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.36,0.0509,0.00711,Arrington:1998ps,3.685,23,0.36,0.3181,-0.814,2.3699,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.375,0.0654,0.00805,Arrington:1998ps,3.67,23,0.375,0.3331,-0.7762,2.3602,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.39,0.124,0.011,Arrington:1998ps,3.655,23,0.39,0.3481,-0.7384,2.3506,0,0,0,0,0,0,,#DIV/0!
26,56,4.045,23,0.405,0.163,0.0126,Arrington:1998ps,3.64,23,0.405,0.3631,-0.7006,2.3409,0.052,0.052,0,0,0,0.052,,3.134615385
26,56,4.045,23,0.42,0.243,0.0153,Arrington:1998ps,3.625,23,0.42,0.3781,-0.6628,2.3313,0.052,0.052,0,0,0,0.052,,4.673076923
26,56,4.045,23,0.435,0.301,0.0169,Arrington:1998ps,3.61,23,0.435,0.3931,-0.625,2.3216,0.052,0.052,0,0,0,0.052,,5.788461538
26,56,4.045,23,0.45,0.415,0.0198,Arrington:1998ps,3.595,23,0.45,0.4081,-0.5872,2.312,0.052,0.052,0,0,0,0.052,,7.980769231
26,56,4.045,23,0.465,0.51,0.0218,Arrington:1998ps,3.58,23,0.465,0.4231,-0.5494,2.3024,0.104,0.104,0,0,0,0.104,,4.903846154
26,56,4.045,23,0.48,0.747,0.026,Arrington:1998ps,3.565,23,0.48,0.4381,-0.5116,2.2927,0.104,0.104,0,0,0,0.104,,7.182692308
26,56,4.045,23,0.495,0.937,0.0289,Arrington:1998ps,3.55,23,0.495,0.4531,-0.4738,2.2831,0.156,0.156,0,0,0,0.156,,6.006410256
26,56,4.045,23,0.51,1.12,0.0315,Arrington:1998ps,3.535,23,0.51,0.4681,-0.436,2.2734,0.208,0.208,0,0,0,0.208,,5.384615385
26,56,4.045,23,0.525,1.55,0.0369,Arrington:1998ps,3.52,23,0.525,0.4831,-0.3982,2.2638,0.26,0.26,0,0,0,0.26,,5.961538462
26,56,4.045,23,0.54,1.89,0.0409,Arrington:1998ps,3.505,23,0.54,0.4981,-0.3604,2.2541,0.364,0.364,0,0,0,0.364,,5.192307692
26,56,4.045,23,0.555,2.33,0.0454,Arrington:1998ps,3.49,23,0.555,0.5131,-0.3226,2.2445,0.468,0.468,0,0,0,0.468,,4.978632479
26,56,4.045,23,0.57,2.93,0.0513,Arrington:1998ps,3.475,23,0.57,0.5281,-0.2848,2.2348,0.624,0.624,0,0,0,0.624,,4.695512821
26,56,4.045,23,0.585,3.57,0.0571,Arrington:1998ps,3.46,23,0.585,0.5431,-0.247,2.2252,0.832,0.832,0,0,0,0.832,,4.290865385
26,56,4.045,23,0.6,4.44,0.0644,Arrington:1998ps,3.445,23,0.6,0.5581,-0.2093,2.2155,1.092,1.092,0,0,0,1.092,,4.065934066
26,56,4.045,23,0.615,5.2,0.0708,Arrington:1998ps,3.43,23,0.615,0.5731,-0.1715,2.2059,1.456,1.456,0,0,0,1.456,,3.571428571
26,56,4.045,23,0.63,6.43,0.15,Arrington:1998ps,3.415,23,0.63,0.5881,-0.1337,2.1962,1.976,1.976,0,0,0,1.976,,3.254048583
26,56,4.045,23,0.645,7.85,0.166,Arrington:1998ps,3.4,23,0.645,0.6031,-0.0959,2.1866,2.652,2.6,0.052,0,0,2.652,,2.960030166
26,56,4.045,23,0.66,9.53,0.183,Arrington:1998ps,3.385,23,0.66,0.6181,-0.0581,2.1769,3.536,3.484,0.052,0,0,3.536,,2.695135747
26,56,4.045,23,0.675,11.4,0.201,Arrington:1998ps,3.37,23,0.675,0.6331,-0.0203,2.1673,4.784,4.628,0.156,0,0,4.784,,2.382943144
26,56,4.045,23,0.69,13.9,0.223,Arrington:1998ps,3.355,23,0.69,0.6481,0.0175,2.1577,13.728,6.136,0.312,7.28,0,13.728,,1.012529138
26,56,4.045,23,0.705,16.8,0.248,Arrington:1998ps,3.34,23,0.705,0.6631,0.0553,2.148,16.64,8.112,0.52,8.008,0,16.64,,1.009615385
26,56,4.045,23,0.72,20.5,0.279,Arrington:1998ps,3.325,23,0.72,0.6781,0.0931,2.1384,20.28,10.66,0.832,8.736,0,20.28,,1.010848126
26,56,4.045,23,0.735,24.5,0.307,Arrington:1998ps,3.31,23,0.735,0.6931,0.1309,2.1287,24.804,13.936,1.3,9.568,0,24.804,,0.987743912
26,56,4.045,23,0.75,28.7,0.339,Arrington:1998ps,3.295,23,0.75,0.7081,0.1687,2.1191,30.368,18.096,1.872,10.4,0,30.368,,0.945073762
26,56,4.045,23,0.765,34.8,0.383,Arrington:1998ps,3.28,23,0.765,0.7231,0.2065,2.1094,37.076,23.296,2.548,11.284,0,37.076,,0.93861258
26,56,4.045,23,0.78,43.7,1.13,Arrington:1998ps,3.265,23,0.78,0.7381,0.2443,2.0998,45.136,29.588,3.38,12.168,0,45.136,,0.968185041
26,56,4.045,23,0.795,51.8,1.21,Arrington:1998ps,3.25,23,0.795,0.7531,0.2821,2.0901,54.6,37.024,4.42,13.156,0,54.6,,0.948717949
26,56,4.045,23,0.81,61,1.33,Arrington:1998ps,3.235,23,0.81,0.7681,0.3199,2.0805,65.468,45.656,5.668,14.144,0,65.468,,0.931752917
26,56,4.045,23,0.825,76.4,1.5,Arrington:1998ps,3.22,23,0.825,0.7831,0.3577,2.0708,77.688,55.276,7.228,15.184,0,77.688,,0.983420863
26,56,4.045,23,0.84,90.2,1.62,Arrington:1998ps,3.205,23,0.84,0.7981,0.3955,2.0612,91.052,65.676,9.1,16.276,0,91.052,,0.99064271
26,56,4.045,23,0.855,103,1.71,Arrington:1998ps,3.19,23,0.855,0.8131,0.4333,2.0515,105.404,76.7,11.336,17.368,0,105.404,,0.977192516
26,56,4.045,23,0.87,116,1.82,Arrington:1998ps,3.175,23,0.87,0.8281,0.4711,2.0419,120.484,87.984,13.988,18.512,0,120.484,,0.96278344
26,56,4.045,23,0.885,134,1.93,Arrington:1998ps,3.16,23,0.885,0.8431,0.5089,2.0322,136.032,99.268,17.16,19.656,0,136.032,,0.985062338
26,56,4.045,23,0.9,158,2.1,Arrington:1998ps,3.145,23,0.9,0.8581,0.5466,2.0226,151.944,110.344,20.8,20.8,0,151.944,,1.039856789
26,56,4.045,23,0.915,175,2.19,Arrington:1998ps,3.13,23,0.915,0.8731,0.5844,2.013,168.064,120.952,25.116,21.996,0,168.064,,1.041269992
26,56,4.045,23,0.93,188,2.24,Arrington:1998ps,3.115,23,0.93,0.8881,0.6222,2.0033,184.34,131.092,30.108,23.14,0,184.34,,1.019854616
26,56,4.045,23,0.945,206,2.31,Arrington:1998ps,3.1,23,0.945,0.9031,0.66,1.9937,200.668,140.556,35.776,24.336,0,200.668,,1.026571252
26,56,4.045,23,0.96,221,2.39,Arrington:1998ps,3.085,23,0.96,0.9181,0.6978,1.984,217.048,149.292,42.276,25.532,0,217.048,,1.018207954
26,56,4.045,23,0.975,235,2.21,Arrington:1998ps,3.07,23,0.975,0.9331,0.7356,1.9744,233.48,157.196,49.608,26.676,0,233.48,,1.006510194
26,56,4.045,23,0.99,262,2.31,Arrington:1998ps,3.055,23,0.99,0.9481,0.7734,1.9647,249.912,164.216,57.876,27.872,0,249.912,,1.048369026
26,56,4.045,23,1.005,272,2.31,Arrington:1998ps,3.04,23,1.005,0.9631,0.8112,1.9551,266.448,170.3,67.184,28.964,0,266.448,,1.020837086
26,56,4.045,23,1.02,285,2.33,Arrington:1998ps,3.025,23,1.02,0.9781,0.849,1.9454,282.828,175.292,77.48,30.108,0,282.828,,1.007679579
26,56,4.045,23,1.035,304,2.4,Arrington:1998ps,3.01,23,1.035,0.9931,0.8868,1.9358,299.052,179.14,88.764,31.148,0,299.052,,1.016545617
26,56,4.045,23,1.05,315,2.43,Arrington:1998ps,2.995,23,1.05,1.0081,0.9246,1.9261,315.016,181.792,101.036,32.188,0,315.016,,0.999949209
26,56,4.045,23,1.065,338,2.53,Arrington:1998ps,2.98,23,1.065,1.0231,0.9624,1.9165,330.72,183.196,114.4,33.176,0,330.72,,1.022012579
26,56,4.045,23,1.08,348,2.58,Arrington:1998ps,2.965,23,1.08,1.0381,1.0002,1.9068,346.268,183.352,128.908,34.008,0,346.268,,1.005001906
26,56,4.045,23,1.095,358,2.61,Arrington:1998ps,2.95,23,1.095,1.0531,1.038,1.8972,361.452,182.26,144.404,34.788,0,361.452,,0.990449631
26,56,4.045,23,1.11,375,2.74,Arrington:1998ps,2.935,23,1.11,1.0681,1.0758,1.8875,376.324,179.972,160.94,35.464,0,376.324,,0.996481755
26,56,4.045,23,1.125,420,5.26,Arrington:1998ps,2.92,23,1.125,1.0831,1.1136,1.8779,391.04,176.644,178.464,35.932,0,391.04,,1.07405892
26,56,4.045,23,1.14,424,5.22,Arrington:1998ps,2.905,23,1.14,1.0981,1.1514,1.8683,405.6,172.38,196.976,36.296,0,405.6,,1.045364892
26,56,4.045,23,1.155,430,5.21,Arrington:1998ps,2.89,23,1.155,1.1131,1.1892,1.8586,420.108,167.284,216.424,36.4,0,420.108,,1.023546326
26,56,4.045,23,1.17,446,5.27,Arrington:1998ps,2.875,23,1.17,1.1281,1.227,1.849,434.668,161.564,236.756,36.348,0,434.668,,1.026070472
26,56,4.045,23,1.185,461,5.35,Arrington:1998ps,2.86,23,1.185,1.1431,1.2647,1.8393,449.488,155.324,258.076,36.088,0,449.488,,1.025611362
26,56,4.045,23,1.2,499,5.54,Arrington:1998ps,2.845,23,1.2,1.1581,1.3025,1.8297,464.464,148.772,280.124,35.568,0,464.464,,1.074356678
26,56,4.045,23,1.215,488,5.46,Arrington:1998ps,2.83,23,1.215,1.1731,1.3403,1.82,479.752,142.012,302.9,34.84,0,479.752,,1.017192216
26,56,4.045,23,1.23,521,5.63,Arrington:1998ps,2.815,23,1.23,1.1881,1.3781,1.8104,495.456,135.148,326.352,33.904,0,495.456,,1.051556546
26,56,4.045,23,1.245,526,5.62,Arrington:1998ps,2.8,23,1.245,1.2031,1.4159,1.8007,511.524,128.336,350.428,32.76,0,511.524,,1.028299747
26,56,4.045,23,1.26,550,5.72,Arrington:1998ps,2.785,23,1.26,1.2181,1.4537,1.7911,528.06,121.576,375.024,31.46,0,528.06,,1.041548309
26,56,4.045,23,1.275,570,5.81,Arrington:1998ps,2.77,23,1.275,1.2331,1.4915,1.7814,545.116,114.972,400.088,30.056,0,545.116,,1.045648999
26,56,4.045,23,1.29,591,5.91,Arrington:1998ps,2.755,23,1.29,1.2481,1.5293,1.7718,562.692,108.524,425.62,28.496,0,562.692,,1.050308161
26,56,4.045,23,1.305,591,5.91,Arrington:1998ps,2.74,23,1.305,1.2631,1.5671,1.7621,580.788,102.388,451.516,26.832,0,580.788,,1.017583008
26,56,4.045,23,1.32,622,6.03,Arrington:1998ps,2.725,23,1.32,1.2781,1.6049,1.7525,599.352,96.46,477.724,25.168,0,599.352,,1.037787477
26,56,4.045,23,1.335,646,6.2,Arrington:1998ps,2.71,23,1.335,1.2931,1.6427,1.7428,618.488,90.844,504.192,23.452,0,618.488,,1.044482674
26,56,4.045,23,1.35,680,6.32,Arrington:1998ps,2.695,23,1.35,1.3081,1.6805,1.7332,638.092,85.488,530.868,21.684,0,638.092,,1.06567705
26,56,4.045,23,1.365,692,6.37,Arrington:1998ps,2.68,23,1.365,1.3231,1.7183,1.7236,658.164,80.444,557.752,19.968,0,658.164,,1.051409679
26,56,4.045,23,1.38,714,6.5,Arrington:1998ps,2.665,23,1.38,1.3381,1.7561,1.7139,678.704,75.66,584.74,18.304,0,678.704,,1.052004998
26,56,4.045,23,1.395,741,6.67,Arrington:1998ps,2.65,23,1.395,1.3531,1.7939,1.7043,699.712,71.136,611.884,16.692,0,699.712,,1.059007134
26,56,4.045,23,1.41,757,6.74,Arrington:1998ps,2.635,23,1.41,1.3681,1.8317,1.6946,721.136,66.872,639.132,15.132,0,721.136,,1.049732644
26,56,4.045,23,1.425,768,6.75,Arrington:1998ps,2.62,23,1.425,1.3831,1.8695,1.685,742.924,62.868,666.432,13.624,0,742.924,,1.033753116
26,56,4.045,23,1.44,787,6.93,Arrington:1998ps,2.605,23,1.44,1.3981,1.9073,1.6753,765.076,59.124,693.732,12.22,0,765.076,,1.028655977
26,56,4.045,23,1.455,790,7.03,Arrington:1998ps,2.59,23,1.455,1.4131,1.9451,1.6657,787.488,55.588,721.032,10.868,0,787.488,,1.00318989
26,56,4.045,23,1.47,824,7.25,Arrington:1998ps,2.575,23,1.47,1.4281,1.9829,1.656,810.16,52.26,748.228,9.62,0,810.16,,1.017083045
26,56,4.045,23,1.485,837,7.53,Arrington:1998ps,2.56,23,1.485,1.4431,2.0206,1.6464,833.04,49.14,775.424,8.476,0,833.04,,1.004753673
26,56,4.045,23,1.5,844,7.6,Arrington:1998ps,2.545,23,1.5,1.4581,2.0584,1.6367,856.128,46.176,802.516,7.436,0,856.128,,0.985833894
26,56,4.045,23,1.515,856,7.87,Arrington:1998ps,2.53,23,1.515,1.4731,2.0962,1.6271,879.372,43.42,829.504,6.448,0,879.372,,0.973421942
26,56,4.045,23,1.53,886,8.33,Arrington:1998ps,2.515,23,1.53,1.4881,2.134,1.6174,902.668,40.82,856.284,5.564,0,902.668,,0.981534739
26,56,4.045,30,2.16,333,2.4,Arrington:1998ps,1.885,30,2.16,2.0895,2.8906,2.0431,311.688,3.432,308.1,0.156,0,311.688,,1.068376068
26,56,4.045,30,2.145,326,2.28,Arrington:1998ps,1.9,30,2.145,2.0745,2.8462,2.0593,303.42,3.64,299.572,0.208,0,303.42,,1.074418298
26,56,4.045,30,2.13,318,2.2,Arrington:1998ps,1.915,30,2.13,2.0595,2.8018,2.0756,295.1,3.796,291.044,0.26,0,295.1,,1.077600813
26,56,4.045,30,2.115,312,2.12,Arrington:1998ps,1.93,30,2.115,2.0445,2.7574,2.0918,286.832,4.004,282.516,0.312,0,286.832,,1.087744743
26,56,4.045,30,2.1,303,2.06,Arrington:1998ps,1.945,30,2.1,2.0295,2.713,2.1081,278.564,4.212,273.936,0.364,0,278.564,,1.087721314
26,56,4.045,30,2.085,297,2.02,Arrington:1998ps,1.96,30,2.085,2.0145,2.6686,2.1244,270.296,4.472,265.356,0.468,0,270.296,,1.098795395
26,56,4.045,30,2.07,280,1.94,Arrington:1998ps,1.975,30,2.07,1.9995,2.6242,2.1406,262.028,4.68,256.828,0.52,0,262.028,,1.06858809
26,56,4.045,30,2.055,275,1.93,Arrington:1998ps,1.99,30,2.055,1.9845,2.5798,2.1569,253.864,4.94,248.3,0.572,0,253.864,,1.083257177
26,56,4.045,30,2.04,266,1.62,Arrington:1998ps,2.005,30,2.04,1.9695,2.5354,2.1731,245.7,5.2,239.772,0.676,0,245.7,,1.082621083
26,56,4.045,30,2.025,259,1.6,Arrington:1998ps,2.02,30,2.025,1.9545,2.491,2.1894,237.588,5.512,231.348,0.78,0,237.588,,1.090122397
26,56,4.045,30,2.01,244,1.54,Arrington:1998ps,2.035,30,2.01,1.9395,2.4466,2.2056,229.58,5.772,222.872,0.884,0,229.58,,1.062810349
26,56,4.045,30,1.995,238,1.5,Arrington:1998ps,2.05,30,1.995,1.9245,2.4022,2.2219,221.624,6.084,214.552,0.988,0,221.624,,1.073890914
26,56,4.045,30,1.98,230,1.47,Arrington:1998ps,2.065,30,1.98,1.9095,2.3578,2.2382,213.72,6.396,206.232,1.092,0,213.72,,1.076174434
26,56,4.045,30,1.965,225,1.46,Arrington:1998ps,2.08,30,1.965,1.8945,2.3133,2.2544,205.972,6.76,198.016,1.196,0,205.972,,1.092381489
26,56,4.045,30,1.95,217,1.44,Arrington:1998ps,2.095,30,1.95,1.8795,2.2689,2.2707,198.276,7.124,189.852,1.352,0,198.276,,1.094434021
26,56,4.045,30,1.935,206,1.4,Arrington:1998ps,2.11,30,1.935,1.8645,2.2245,2.2869,190.736,7.488,181.792,1.456,0,190.736,,1.080026843
26,56,4.045,30,1.92,199,1.38,Arrington:1998ps,2.125,30,1.92,1.8495,2.1801,2.3032,183.3,7.904,173.836,1.56,0,183.3,,1.085651937
26,56,4.045,30,1.905,192,1.34,Arrington:1998ps,2.14,30,1.905,1.8345,2.1357,2.3195,175.968,8.32,165.984,1.716,0,175.968,,1.091107474
26,56,4.045,30,1.89,184,1.05,Arrington:1998ps,2.155,30,1.89,1.8195,2.0913,2.3357,168.792,8.736,158.236,1.82,0,168.792,,1.090099057
26,56,4.045,30,1.875,174,0.994,Arrington:1998ps,2.17,30,1.875,1.8045,2.0469,2.352,161.772,9.204,150.592,1.976,0,161.772,,1.075587864
26,56,4.045,30,1.86,171,0.99,Arrington:1998ps,2.185,30,1.86,1.7895,2.0025,2.3682,154.908,9.672,143.104,2.08,0,154.908,,1.103881013
26,56,4.045,30,1.845,159,0.954,Arrington:1998ps,2.2,30,1.845,1.7745,1.9581,2.3845,148.2,10.192,135.772,2.184,0,148.2,,1.072874494
26,56,4.045,30,1.83,154,0.941,Arrington:1998ps,2.215,30,1.83,1.7595,1.9137,2.4007,141.648,10.764,128.596,2.34,0,141.648,,1.087202078
26,56,4.045,30,1.815,146,0.919,Arrington:1998ps,2.23,30,1.815,1.7445,1.8693,2.417,135.252,11.284,121.524,2.444,0,135.252,,1.079466477
26,56,4.045,30,1.8,141,0.915,Arrington:1998ps,2.245,30,1.8,1.7295,1.8249,2.4333,129.116,11.856,114.66,2.548,0,129.116,,1.092041265
26,56,4.045,30,1.785,133,0.89,Arrington:1998ps,2.26,30,1.785,1.7145,1.7805,2.4495,123.136,12.48,108.004,2.652,0,123.136,,1.080106549
26,56,4.045,30,1.77,127,0.888,Arrington:1998ps,2.275,30,1.77,1.6995,1.7361,2.4658,117.364,13.104,101.504,2.756,0,117.364,,1.082103541
26,56,4.045,30,1.755,121,0.881,Arrington:1998ps,2.29,30,1.755,1.6845,1.6917,2.482,111.8,13.728,95.16,2.86,0,111.8,,1.082289803
26,56,4.045,30,1.74,116,0.996,Arrington:1998ps,2.305,30,1.74,1.6695,1.6473,2.4983,106.392,14.404,89.024,2.964,0,106.392,,1.090307542
26,56,4.045,30,1.725,110,0.979,Arrington:1998ps,2.32,30,1.725,1.6545,1.6029,2.5145,101.244,15.08,83.148,3.016,0,101.244,,1.086484137
26,56,4.045,30,1.71,101,0.937,Arrington:1998ps,2.335,30,1.71,1.6395,1.5584,2.5308,96.304,15.756,77.428,3.12,0,96.304,,1.048762253
26,56,4.045,30,1.695,96.2,0.914,Arrington:1998ps,2.35,30,1.695,1.6245,1.514,2.5471,91.52,16.432,71.916,3.172,0,91.52,,1.051136364
26,56,4.045,30,1.68,93.3,0.914,Arrington:1998ps,2.365,30,1.68,1.6095,1.4696,2.5633,86.996,17.108,66.612,3.224,0,86.996,,1.072463102
